Barmen-B,Barmen,1905.??.??,?,"Swiderski, Rudolf","Nimzowitsch, Aaron ",,,D61,"[['c4', 'e6'], ['d4', 'd5'], ['Nc3', 'Nf6'], ['Bg5', 'Nbd7'], ['e3', 'c6'], ['Nf3', 'Be7'], ['Qc2', 'O-O'], ['Rd1', 'Re8\n'], ['Bd3', 'dxc4'], ['Bxc4', 'Nd5'], ['Bxe7', 'Qxe7'], ['O-O', 'b5'], ['Bxd5', 'cxd5'], ['Nxb5', 'Ba6'], ['Qa4', 'Bxb5\n'], ['Qxb5', 'Reb8'], ['Qe2', 'a5'], ['Rc1', 'Qd8'], ['Rc3', 'a4'], ['Rfc1', 'Qa5'], ['Rc7', 'Nb6'], ['R1c5', 'Qb4\n'], ['a3', 'Qb3'], ['Ng5', 'Qa2'], ['h3', 'Rf8'], ['Kh2', 'h6'], ['Nxe6', 'Rfc8'], ['Qf3', 'Rf8'], ['Qg3', 'g6\n'], ['Qxg6+', 'fxg6'], ['Rg7+', 'Kh8'], ['Rcc7', '']]",1-0
San Sebastian,San Sebastian,1911.??.??,10,"Nimzowitsch, Aaron ","Rubinstein, Akiba",,,C42,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Bb4'], ['d3', 'Nf6'], ['Be2', 'd6'], ['O-O', 'O-O'], ['Bd2', 'Be6'], ['Re1', 'h6\n'], ['h3', 'Qd7'], ['Bf1', 'Nh7'], ['g4', 'h5'], ['Nh2', 'hxg4'], ['hxg4', 'Ne7'], ['Re3', 'Ng6'], ['Rg3', 'f6\n'], ['Bg2', 'c6'], ['Ne2', 'Bxd2'], ['Qxd2', 'Ng5'], ['d4', 'Qe7'], ['Re1', 'c5'], ['d5', 'Bd7'], ['c4', 'Rae8\n'], ['Nf1', 'Bc8'], ['a3', 'Qc7'], ['Qe3', 'b6'], ['Nd2', 'Ba6'], ['a4', 'Rb8'], ['b3', 'Bc8'], ['Bf1', 'Qe7\n'], ['Ra1', 'a5'], ['Nf3', 'Bd7'], ['Bg2', 'Kf7'], ['Kf1', 'Rh8'], ['Neg1', 'Rh6'], ['Ke1', 'Nf4'], ['Kd2', 'Nxf3+\n'], ['Nxf3', 'g5'], ['Rg1', 'Rbh8'], ['Kc2', 'Kg6'], ['Nd2', 'Qh7'], ['Nf1', 'Kg7'], ['Kd2', 'Be8'], ['Bf3', 'Bg6\n'], ['Kc3', 'Rh4']]",1/2-1/2
San Sebastian,San Sebastian,1911.??.??,11,"Teichmann, Richard","Nimzowitsch, Aaron ",,,C41,"[['e4', 'e5'], ['Nf3', 'd6'], ['d4', 'Nf6'], ['Nc3', 'Nbd7'], ['Bc4', 'Be7'], ['O-O', 'O-O'], ['Qe2', 'c6'], ['Bg5', 'h6\n'], ['Bh4', 'Nh5'], ['Bg3', 'Nxg3'], ['hxg3', 'b5'], ['Bd3', 'a6'], ['a4', 'Bb7'], ['Rad1', 'Qc7'], ['axb5', 'axb5\n'], ['g4', 'Rfe8'], ['d5', 'b4'], ['dxc6', 'Bxc6'], ['Nb1', 'Nc5'], ['Nbd2', 'Qc8'], ['Bc4', 'g6'], ['g3', 'Kg7\n'], ['Nh2', 'Bg5'], ['f3', 'Qc7'], ['Rfe1', 'Rh8'], ['Ndf1', 'h5'], ['gxh5', 'Rxh5'], ['Bd5', 'Rah8'], ['Bxc6', 'Qxc6\n'], ['Qc4', 'Qb6'], ['Kg2', 'Ne6'], ['Re2', 'Nd4'], ['Ree1', 'Qb7'], ['Rxd4', 'exd4'], ['Ng4', 'Qb6'], ['f4', 'Be7\n'], ['Rd1', 'f5'], ['Nf2', 'fxe4'], ['Qxd4+', 'Qxd4'], ['Rxd4', 'd5'], ['g4', 'Bc5'], ['Rd1', 'Rh4'], ['Rxd5', 'Bxf2\n'], ['Kxf2', 'Rxg4'], ['Ke3', 'Rc8'], ['Kxe4', 'Rc4+'], ['Kd3', 'Rcxf4'], ['Ne3', 'Rg3'], ['Re5', 'Kf6'], ['Re8', 'Kf7\n'], ['Re5', 'Rf6'], ['c4', 'b3'], ['Kd4', 'Re6'], ['Rxe6', 'Kxe6'], ['Nd5', 'g5']]",0-1
San Sebastian,San Sebastian,1911.??.??,12,"Nimzowitsch, Aaron ","Vidmar, Milan Sr",,,C49,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['Bb5', 'Bb4'], ['O-O', 'O-O'], ['Bxc6', 'dxc6'], ['d3', 'Qd6'], ['Ne2', 'c5\n'], ['Ng3', 'Ba5'], ['Nh4', 'g6'], ['h3', 'Ne8'], ['Kh1', 'c6'], ['Bg5', 'Bd8'], ['Qd2', 'Bxg5'], ['Qxg5', 'f6\n'], ['Qh6', 'Ng7'], ['f4', 'exf4'], ['Rxf4', 'Rf7'], ['Nf3', 'Qc7'], ['e5', 'Bf5'], ['exf6', 'Ne6'], ['Rxf5', 'Qxg3\n'], ['Re5', 'Rxf6'], ['Rae1', 'Rxf3'], ['Rxe6', 'Raf8']]",1/2-1/2
San Sebastian,San Sebastian,1911.??.??,13,"Bernstein, Ossip","Nimzowitsch, Aaron ",,,C61,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nd4'], ['Bc4', 'Bc5'], ['O-O', 'Nxf3+'], ['Qxf3', 'Qf6'], ['Qg3', 'Ne7'], ['Nc3', 'O-O\n'], ['Nd5', 'Nxd5'], ['Bxd5', 'c6'], ['Bb3', 'd6'], ['d3', 'Be6'], ['Be3', 'Bxb3'], ['axb3', 'Bxe3'], ['fxe3', 'Qg6\n'], ['Qxg6', 'hxg6']]",1/2-1/2
San Sebastian,San Sebastian,1911.??.??,14,"Nimzowitsch, Aaron ","Marshall, Frank James",,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nxe5', 'd6'], ['Nf3', 'Nxe4'], ['Nc3', 'Nxc3'], ['dxc3', 'Be7'], ['Bd3', 'Nc6'], ['Be3', 'Bg4\n'], ['Be4', 'Qd7'], ['Qd2', 'O-O-O'], ['O-O-O', 'Rhe8'], ['Nd4', 'd5'], ['Nxc6', 'Qxc6'], ['Bxd5', 'Qa6'], ['Qd3', 'Qa5\n'], ['f3', 'c6'], ['Qc4', 'Rxd5'], ['Rxd5', 'Qxd5'], ['Qxd5', 'cxd5'], ['fxg4', 'Bd6'], ['Kd2', 'Re4'], ['g3', 'Rxg4\n'], ['Rf1', 'f6'], ['Bxa7', 'Ra4'], ['Bd4', 'Rxa2'], ['Rf5', 'Rxb2'], ['Rxd5', 'Bc7'], ['Rh5', 'h6'], ['Kd3', 'Rb1\n'], ['Rh4', 'Kd7'], ['Rg4', 'g5'], ['Bxf6', 'Rh1'], ['h4', 'Rh3'], ['hxg5', 'hxg5'], ['Rd4+', 'Ke6'], ['Bxg5', 'Rxg3+\n'], ['Be3', 'Bb6'], ['Re4+', 'Kd6'], ['Re8', 'Bxe3']]",1/2-1/2
San Sebastian,San Sebastian,1911.??.??,15,"Burn, Amos","Nimzowitsch, Aaron ",,,D33,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'c5'], ['cxd5', 'exd5'], ['Nf3', 'Nc6'], ['g3', 'Nf6'], ['Bg2', 'h6'], ['O-O', 'Be6\n'], ['e3', 'Rc8'], ['Ne2', 'c4'], ['b3', 'b5'], ['Ne5', 'Bd6'], ['bxc4', 'Nxe5'], ['cxd5', 'Bg4'], ['dxe5', 'Bxe5\n'], ['Rb1', 'O-O'], ['f3', 'Bh5'], ['e4', 'Qa5'], ['Bf4', 'Bxf4'], ['Nxf4', 'Nxe4'], ['Nxh5', 'Qb6+'], ['Kh1', 'Nf2+\n'], ['Rxf2', 'Qxf2'], ['Qg1', 'Qxa2'], ['Rd1', 'Rc2'], ['Qd4', 'Qb2'], ['Qxb2', 'Rxb2'], ['d6', 'Rd8'], ['Bh3', 'b4\n'], ['d7', 'b3'], ['Nf4', 'a5'], ['Bf5', 'Kf8'], ['Nd5', 'Rc2'], ['Bxc2', 'bxc2'], ['Rc1', 'Rxd7'], ['Ne3', 'Rd3\n'], ['Nxc2', 'Rc3'], ['Kg1', 'a4'], ['Kf2', 'a3'], ['Ke2', 'a2'], ['Kd2', 'Rxf3'], ['Rh1', 'Rf2+'], ['Kc3', 'Rg2\n'], ['Kb2', 'h5'], ['Ra1', 'Rxh2'], ['Rxa2', 'g6'], ['Kc1', 'Kg7'], ['Nb4', 'Rh1+'], ['Kd2', 'Rh3'], ['Ra3', 'h4\n'], ['Rd3', 'Rh2+'], ['Ke3', 'hxg3'], ['Rd1', 'f5'], ['Kf3', 'f4'], ['Kxf4', 'Rh4+'], ['Kxg3', 'Rxb4']]",1/2-1/2
San Sebastian,San Sebastian,1912.??.??,1,"Spielmann, Rudolf","Nimzowitsch, Aaron ",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['f3', 'e6'], ['Bd3', 'c5'], ['c3', 'Nc6'], ['Ne2', 'Qb6'], ['Bc2', 'Nf6'], ['O-O', 'cxd4\n'], ['cxd4', 'e5'], ['Nbc3', 'exd4'], ['Na4', 'Qc7'], ['e5', 'Nd7'], ['Bf4', 'Nc5'], ['e6', 'Qa5'], ['exf7+', 'Kxf7\n'], ['Nxc5', 'Bxc5'], ['Kh1', 'Be6'], ['a3', 'Qb6'], ['b4', 'Be7'], ['Qb1', 'Kg8'], ['b5', 'Na5'], ['Be5', 'Nc4\n'], ['Bxd4', 'Qc7'], ['Bf5', 'Bf7'], ['Qd3', 'Re8'], ['Rfe1', 'Bf8'], ['Nc3', 'Rxe1+'], ['Rxe1', 'Nxa3'], ['Bxg7', 'Bxg7\n'], ['Nxd5', 'Qa5'], ['Ne7+', 'Kf8'], ['Rc1', 'Nc4'], ['Nd5', 'Nd6'], ['Nc7', 'Be5'], ['f4', 'Bc4'], ['Qe3', 'Bf6\n'], ['Ne6+', 'Kf7'], ['Bg4', 'h5'], ['Ng5+', 'Kg7'], ['Bd7', 'Qd8'], ['Ne6+', 'Bxe6'], ['Bxe6', 'h4'], ['Rd1', 'Qe7\n'], ['Qh3', 'Rh6'], ['f5', 'Rh5'], ['Qg4+', 'Rg5'], ['Qf4', 'Nf7'], ['Rd7', 'Qxd7'], ['Bxd7', 'Ne5'], ['Qe4', 'Rg4\n'], ['Qxb7', 'Ra4'], ['Kg1', 'Ra1+'], ['Kf2', 'Ra2+'], ['Ke3', 'Kh6'], ['Bc6', 'Kg5'], ['Qh7', 'Ra4'], ['h3', 'Nc4+\n'], ['Ke2', 'Kf4'], ['Qh6+', 'Ke5'], ['Qc1', 'Ra2+'], ['Kf3', 'Ra3+'], ['Kg4', 'Kd4'], ['Kh5', 'Kc5'], ['Qh6', 'Be7\n'], ['f6', 'Bd6'], ['f7', '']]",1-0
San Sebastian,San Sebastian,1912.??.??,3,"Nimzowitsch, Aaron ","Marshall, Frank James",,,C49,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['Bb5', 'Bb4'], ['O-O', 'O-O'], ['Bxc6', 'dxc6'], ['d3', 'Bg4'], ['h3', 'Bh5\n'], ['Kh1', 'Qd6'], ['g4', 'Nxg4'], ['hxg4', 'Bxg4'], ['Rg1', 'Qg6'], ['Rxg4', 'Qxg4'], ['Nh2', 'Qxd1+'], ['Nxd1', 'f5\n'], ['exf5', 'Rxf5'], ['Be3', 'Raf8'], ['Nf1', 'Rh5+'], ['Kg2', 'Rh4'], ['Ng3', 'h5'], ['f3', 'Be7'], ['Ne4', 'Kh7\n'], ['Ndf2', 'g5'], ['Kg3', 'Kg6'], ['b4', 'Rhf4'], ['Bxf4', 'exf4+'], ['Kg2', 'Bxb4'], ['Rb1', 'Ba5'], ['Rxb7', 'Bb6\n'], ['c4', 'c5'], ['d4', 'Rf5'], ['Nd3', 'cxd4'], ['c5', 'g4'], ['cxb6', 'cxb6'], ['Rxa7', 'Ra5'], ['Nxf4+', 'Kf5\n'], ['Rxa5+', 'bxa5'], ['Nxh5', 'gxf3+'], ['Kxf3', 'Ke5'], ['Nd2', 'Kd5'], ['Nf4+', 'Kc5'], ['Nd3+', 'Kb5\n'], ['Ke4', 'Ka4'], ['Nc4', 'Kb5'], ['Kxd4', 'a4'], ['Na3+', 'Ka5'], ['Kc5', 'Ka6'], ['Kb4', '']]",1-0
San Sebastian,San Sebastian,1912.??.??,4,"Schlechter, Carl","Nimzowitsch, Aaron ",,,B29,"[['e4', 'c5'], ['Nf3', 'Nf6'], ['e5', 'Nd5'], ['d4', 'cxd4'], ['Qxd4', 'e6'], ['Bc4', 'Nc6'], ['Qe4', 'd6'], ['exd6', 'Nf6\n'], ['Qh4', 'Bxd6'], ['Nc3', 'Ne5'], ['Nxe5', 'Bxe5'], ['O-O', 'O-O'], ['Bd3', 'Qd4'], ['Qxd4', 'Bxd4'], ['Nb5', 'Bc5\n'], ['Bf4', 'Bd7'], ['Rad1', 'a6'], ['Bd6', 'Rfc8'], ['Bxc5', 'Bxb5'], ['Bd4', 'Bxd3'], ['Rxd3', 'Rxc2'], ['Rb3', 'b5\n'], ['Bxf6', 'gxf6'], ['Rd1', 'Rac8'], ['Kf1', 'f5'], ['Ke1', 'R8c4'], ['Rd2', 'Rc1+'], ['Ke2', 'Ra4'], ['a3', 'Rg1\n'], ['Rg3+', 'Kf8'], ['b4', 'Ra1'], ['Rdd3', 'Ra2+'], ['Ke1', 'f4'], ['Rh3', 'Kg7'], ['Rb3', 'Kg6'], ['Rhc3', 'f5\n'], ['g3', 'fxg3'], ['hxg3', 'e5'], ['Kf1', 'Kg5'], ['Kg2', 'h5'], ['Rd3', 'e4'], ['Re3', 'Rc2'], ['Kf1', 'a5\n'], ['bxa5', 'Rxa5'], ['Rb4', 'Ra2'], ['Reb3', 'Rc2'], ['Kg1', 'Ra2'], ['Kf1', 'Rc2'], ['Kg1', 'Rd2'], ['Kf1', 'Ra2\n'], ['Kg1', 'h4'], ['gxh4+', 'Kxh4'], ['Rxb5', 'Rxb5'], ['Rxb5', 'Kg4'], ['Re5', 'Kf4'], ['Ra5', 'Kg4'], ['Re5', 'Rxa3\n'], ['Kg2', 'Ra8'], ['Kf1', 'Ra1+'], ['Kg2', 'Rb1'], ['Re8', 'Kf4'], ['Ra8', 'Rc1'], ['Rb8', 'Ra1'], ['Rc8', 'Rd1\n'], ['Ra8', 'Rd2'], ['Re8', 'Ra2'], ['Re7', 'Re2'], ['Ra7', 'Rd2'], ['Re7', 'Rd8'], ['Ra7', 'Ke5'], ['Kf1', 'f4\n'], ['Re7+', 'Kd4'], ['Ke2', 'Ra8'], ['Rd7+', 'Ke5'], ['Re7+', 'Kd5'], ['f3', 'e3'], ['Re4', 'Rf8'], ['Ke1', 'Rf5\n'], ['Ke2', '']]",1/2-1/2
San Sebastian,San Sebastian,1912.??.??,5,"Nimzowitsch, Aaron ","Perlis, Julius",,,C48,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['Bb5', 'Nd4'], ['Ba4', 'Nxf3+'], ['Qxf3', 'Be7'], ['Qg3', 'O-O'], ['Qxe5', 'Re8\n'], ['Qf4', 'Bb4'], ['f3', 'b5'], ['Bxb5', 'c6'], ['Ba4', 'Qa5'], ['Bb3', 'Ba6'], ['Nd1', 'd5'], ['Nf2', 'dxe4\n'], ['fxe4', 'Bc5'], ['c3', 'Bxf2+'], ['Qxf2', 'Rxe4+'], ['Kd1', 'Bd3'], ['Qf3', 'Be2+'], ['Qxe2', 'Rxe2\n'], ['Kxe2', 'Qh5+'], ['Kf2', 'Qf5+'], ['Ke2', 'Re8+'], ['Kd1', 'Ne4']]",0-1
San Sebastian,San Sebastian,1912.??.??,6,"Forgacs, Leo","Nimzowitsch, Aaron ",,,C49,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Bb4'], ['Bb5', 'Nge7'], ['O-O', 'O-O'], ['Nd5', 'Nxd5'], ['exd5', 'e4'], ['dxc6', 'dxc6\n'], ['Be2', 'exf3'], ['Bxf3', 'Bd6'], ['d4', 'Be6'], ['Be3', 'f5'], ['Re1', 'Kh8'], ['Bf4', 'Bxf4'], ['Rxe6', 'Qd7\n'], ['Re2', 'Rad8'], ['c3', 'g5'], ['g3', 'Bd6'], ['Qb3', 'g4'], ['Bg2', 'f4'], ['Re4', 'Rde8'], ['Rae1', 'Rxe4\n'], ['Bxe4', 'Qe7'], ['Qd1', 'Qf6'], ['Qd2', 'h5'], ['Bc2', 'fxg3'], ['fxg3', 'c5'], ['Qe3', 'cxd4'], ['cxd4', 'Rf7\n'], ['Rd1', 'Kg7'], ['Bd3', 'Qe7'], ['Qxe7', 'Bxe7'], ['Be4', 'b6'], ['Kg2', 'Bf6'], ['Bc6', 'Re7'], ['Rd2', 'Re6\n'], ['d5', 'Re1'], ['Bb5', 'Ra1'], ['Bc4', 'Rb1'], ['h3', 'gxh3+'], ['Kxh3', 'Be5'], ['Kg2', 'Kf6'], ['Be2', 'Kg5\n'], ['b3', 'Rc1'], ['Bf1', 'a5'], ['Be2', 'Rc3'], ['Bf3', 'h4'], ['gxh4+', 'Kxh4'], ['Re2', 'Bd6'], ['Re4+', 'Kg5\n'], ['Rc4', 'Rd3'], ['Rc2', 'Kf4'], ['Rc4+', 'Ke3'], ['Rc2', 'Rd4'], ['Re2+', 'Kd3'], ['Kf2', 'Bc5'], ['Ke1', 'Rf4\n'], ['Bg2', 'Bb4+'], ['Kd1', 'Rd4'], ['Bf3', 'Kc3+'], ['Ke1', 'Rf4'], ['Bg2', 'Rg4'], ['Kd1', 'Rd4+'], ['Ke1', 'Bd6\n'], ['Be4', 'Kb4'], ['Bf3', 'Ka3'], ['Rc2', 'Rf4'], ['Ke2', 'Rf7'], ['Be4', 'Be5'], ['Kd3', 'Bb2'], ['Rc6', 'Kxa2\n'], ['b4', 'Ka3'], ['bxa5', 'bxa5'], ['d6', 'cxd6'], ['Rxd6', 'Rf1'], ['Ra6', 'Ka4'], ['Bc6+', 'Kb4'], ['Rb6+', 'Kc5\n'], ['Rxb2', 'Kxc6'], ['Kc4', 'Ra1'], ['Rh2', 'a4'], ['Rh6+', '']]",1/2-1/2
San Sebastian,San Sebastian,1912.??.??,7,"Nimzowitsch, Aaron ","Tarrasch, Siegbert",,,C02,"[['e4', 'c5'], ['c3', 'e6'], ['d4', 'd5'], ['e5', 'Nc6'], ['Nf3', 'Qb6'], ['Bd3', 'cxd4'], ['cxd4', 'Bd7'], ['Be2', 'Nge7\n'], ['b3', 'Nf5'], ['Bb2', 'Bb4+'], ['Kf1', 'Be7'], ['g3', 'a5'], ['a4', 'Rc8'], ['Bb5', 'Nb4'], ['Nc3', 'Na6\n'], ['Kg2', 'Nc7'], ['Be2', 'Bb4'], ['Na2', 'Na6'], ['Bd3', 'Ne7'], ['Rc1', 'Nc6'], ['Nxb4', 'Naxb4'], ['Bb1', 'h6\n'], ['g4', 'Ne7'], ['Rxc8+', 'Bxc8'], ['Ne1', 'Rf8'], ['Nd3', 'f6'], ['Nxb4', 'Qxb4'], ['exf6', 'Rxf6'], ['Bc1', 'Nc6\n'], ['g5', 'hxg5'], ['Bxg5', 'Rf8'], ['Be3', 'Qe7'], ['Qg4', 'Qf6'], ['Rg1', 'Rh8'], ['Kh1', 'Rh4'], ['Qg3', 'Rxd4\n'], ['Bxd4', 'Nxd4'], ['Qxg7', 'Qf3+'], ['Qg2', 'Qxg2+'], ['Rxg2', 'Nxb3'], ['h4', '']]",1-0
San Sebastian,San Sebastian,1912.??.??,8,"Duras, Oldrich","Nimzowitsch, Aaron ",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['e5', 'Bf5'], ['Bd3', 'Bxd3'], ['Qxd3', 'e6'], ['Ne2', 'Qb6'], ['O-O', 'Qa6'], ['Nf4', 'Qxd3\n'], ['Nxd3', 'Ne7'], ['b4', 'Nf5'], ['Bb2', 'h5'], ['Nd2', 'Nd7'], ['a4', 'Be7'], ['c4', 'dxc4'], ['Nxc4', 'Nb6\n'], ['Nxb6', 'axb6'], ['a5', 'Bd8'], ['axb6', 'Rb8'], ['Nc5', 'Bxb6'], ['Rfd1', 'Bxc5'], ['bxc5', 'O-O'], ['Rab1', 'b6\n'], ['cxb6', 'Rxb6'], ['Bc3', 'Rxb1'], ['Rxb1', 'Rd8'], ['g3', 'Nxd4'], ['Bxd4', 'Rxd4'], ['Rc1', 'Rd5'], ['Rxc6', 'Rxe5\n'], ['h4', 'Kh7'], ['Rc7', 'Kg6'], ['Ra7', 'Kf6'], ['Rb7', 'Ra5'], ['Kg2', 'Ra8'], ['Kf3', 'Re8'], ['Rb5', 'Kg6\n'], ['Rg5+', 'Kh6'], ['Ra5', 'Re7'], ['Rb5', 'Ra7'], ['Rc5', 'Ra3+'], ['Ke2', 'Ra7'], ['Kf3', 'Rb7'], ['Ra5', 'Rb3+\n'], ['Ke2', 'Rb7'], ['Kf3', 'Rc7'], ['Rb5', 'Rc3+'], ['Ke2', 'Rc7'], ['Kf3', 'Rd7'], ['Ke3', 'Rd1'], ['Ra5', 'Kg6\n'], ['Rg5+', 'Kh6'], ['Ra5', 'Rb1'], ['Rc5', 'Ra1'], ['Rb5', 'Ra4'], ['Rc5', 'Ra8'], ['Rb5', 'Rh8'], ['Rg5', 'f5\n'], ['Kf4', 'Ra8'], ['Ke5', 'Ra6'], ['Kf4', 'Ra4+'], ['Ke5', 'Re4+'], ['Kd6', 'g6'], ['f3', 'Re3'], ['g4', 'fxg4\n'], ['fxg4', 'Rg3'], ['gxh5', 'Rxg5'], ['hxg5+', 'Kxh5']]",0-1
San Sebastian,San Sebastian,1912.??.??,9,"Nimzowitsch, Aaron ","Teichmann, Richard",,,C49,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['Bb5', 'Bb4'], ['O-O', 'O-O'], ['Bxc6', 'bxc6'], ['Nxe5', 'Re8'], ['f4', 'Bxc3\n'], ['bxc3', 'Nxe4'], ['Qf3', 'Nd6'], ['d3', 'f6'], ['Ng4', 'Nf7'], ['f5', 'd5'], ['Ba3', 'Ne5']]",1/2-1/2
San Sebastian,San Sebastian,1912.??.??,10,"Leonhardt, Paul Saladin","Nimzowitsch, Aaron ",,,C41,"[['e4', 'e5'], ['Nf3', 'd6'], ['d4', 'Nf6'], ['Nc3', 'exd4'], ['Nxd4', 'Be7'], ['Be2', 'O-O'], ['O-O', 'Nc6'], ['Nxc6', 'bxc6\n'], ['b3', 'd5'], ['e5', 'Ne8'], ['f4', 'f5'], ['Be3', 'g6'], ['Na4', 'Ng7'], ['Qd2', 'Qd7'], ['Qa5', 'Ne6'], ['Rad1', 'Rd8\n'], ['Nc5', 'Bxc5'], ['Bxc5', 'Bb7'], ['Rf3', 'Kf7'], ['Rh3', 'Kg7'], ['Rf1', 'Re8'], ['Rhf3', 'Rad8'], ['Rd1', 'a6\n'], ['b4', 'Kh8'], ['Qa3', 'Rg8'], ['Qc3', 'Rg7'], ['Kh1', 'Rdg8'], ['Be3', 'c5'], ['Rg3', 'd4'], ['Qa3', 'g5\n'], ['Bc4', 'gxf4'], ['Bxe6', 'Bxg2+'], ['Kg1', 'Qxe6'], ['Bxf4', 'Bb7'], ['bxc5', 'Qd5'], ['c6', 'Bxc6\n'], ['Kf2', 'Rxg3'], ['Bxg3', 'Qg2+'], ['Ke1', 'Bf3'], ['Qxa6', 'Qg1+']]",0-1
San Sebastian,San Sebastian,1912.??.??,11,"Nimzowitsch, Aaron ","Rubinstein, Akiba",,,C48,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['Bb5', 'Bc5'], ['O-O', 'O-O'], ['Bxc6', 'dxc6'], ['d3', 'Bg4'], ['h3', 'Bh5\n'], ['Bg5', 'h6'], ['Bxf6', 'Qxf6'], ['g4', 'Bg6'], ['Kg2', 'Rad8'], ['Qc1', 'Qe6'], ['Nh4', 'Be7'], ['Nf5', 'Bg5\n'], ['Qd1', 'c5'], ['b3', 'Rd7'], ['a4', 'c6'], ['a5', 'Bd8'], ['Qf3', 'Bh7'], ['Kh1', 'g6'], ['Na4', 'gxf5'], ['Nxc5', 'fxe4\n'], ['dxe4', 'Qe7'], ['Nxd7', 'Qxd7'], ['Rfd1', 'Qe7'], ['Qe3', 'Qh4'], ['Rd7', 'Bg5'], ['Qf3', 'Bf4'], ['Kg2', 'Rb8\n'], ['Rad1', 'a6'], ['Qd3', 'Kg7'], ['Kf1', 'Bg6'], ['Ke2', 'Bg5'], ['Qc3', 'Bf6'], ['Qe3', 'Kg8'], ['Kd3', 'Bg5\n'], ['Qg3', 'Bf6'], ['Qxh4', 'Bxh4'], ['f3', 'Kf8'], ['Kc4', 'Ke8'], ['b4', 'Be7'], ['Rc7', 'Bd8'], ['Rcd7', 'Be7\n'], ['Rc7', 'Bd8']]",1/2-1/2
San Sebastian,San Sebastian,1912.??.??,12,"Nimzowitsch, Aaron ","Spielmann, Rudolf",,,C02,"[['e4', 'e6'], ['d4', 'd5'], ['e5', 'c5'], ['Nf3', 'Nc6'], ['dxc5', 'Bxc5'], ['Bd3', 'Nge7'], ['Bf4', 'Qb6'], ['O-O', 'Qxb2\n'], ['Nbd2', 'Qb6'], ['Nb3', 'Ng6'], ['Bg3', 'Be7'], ['h4', 'Qb4'], ['a4', 'a6'], ['h5', 'Nh4'], ['Nxh4', 'Bxh4\n'], ['c3', 'Qe7'], ['Bh2', 'f5'], ['exf6', 'gxf6'], ['Nd4', 'e5'], ['Bf5', 'Nxd4'], ['Bxc8', 'Rxc8'], ['cxd4', 'O-O\n'], ['dxe5', 'fxe5'], ['Qxd5+', 'Qf7'], ['Qxf7+', 'Rxf7'], ['Bxe5', 'Rf5'], ['f4', 'Rxh5'], ['Rab1', 'Be7\n'], ['Kf2', 'b6'], ['Kf3', 'Rh6'], ['Rfd1', 'Rc4'], ['Rd7', 'Kf7'], ['a5', 'b5'], ['Re1', 'Rcc6'], ['Bd4', 'Rhe6\n'], ['Rh1', 'h6'], ['Rb7', 'Red6'], ['Be5', 'Re6'], ['Ke4', 'Rc4+'], ['Kf5', 'Rc5'], ['Rd1', 'b4'], ['Rd8', 'Rxa5\n'], ['Rf8+', 'Kxf8'], ['Kxe6', '']]",1-0
San Sebastian,San Sebastian,1912.??.??,14,"Marshall, Frank James","Nimzowitsch, Aaron ",,,D13,"[['d4', 'd5'], ['c4', 'c6'], ['cxd5', 'cxd5'], ['Nc3', 'Nc6'], ['Nf3', 'Nf6'], ['Bf4', 'Qb6'], ['Na4', 'Qd8'], ['Rc1', 'Ne4\n'], ['a3', 'e6'], ['b4', 'Bd6'], ['Bxd6', 'Qxd6'], ['e3', 'Nxb4'], ['Nc5', 'Nc6'], ['Bd3', 'Nxc5'], ['dxc5', 'Qc7\n'], ['O-O', 'f5'], ['Nd4', 'O-O'], ['Nb5', 'Qe7'], ['Nd6', 'Ne5'], ['Qb3', 'b6'], ['Nxc8', 'Rfxc8'], ['cxb6', 'axb6\n'], ['Rxc8+', 'Rxc8'], ['Ba6', 'Rc6'], ['h3', 'Qc7'], ['Qa4', 'Kf7'], ['Bb5', 'Rc1'], ['Rxc1', 'Qxc1+'], ['Kh2', 'Qc7\n'], ['f4', 'Nc4'], ['Be8+', 'Ke7'], ['Bb5', 'Nd6'], ['Bc6', 'g5'], ['g3', 'gxf4'], ['gxf4', 'Nc4'], ['Bb5', 'Nxe3\n'], ['Qd4', 'Qc2+'], ['Kg3', 'Qg2+'], ['Kh4', 'Qf2+'], ['Kh5', 'Qf3+'], ['Kh6', 'Qxh3+'], ['Kg7', 'Qg3+\n'], ['Kh8', 'Nc4'], ['Qd1', 'Kf8']]",0-1
