EU-ch U10 Girls,Herculane,1994.??.??,1,"Chalabashvili, T.","Kosteniuk, Alexandra",,,C40,"[['e4', 'e5'], ['Nf3', 'Qe7'], ['Nc3', 'c6'], ['Bc4', 'g6'], ['d3', 'Nh6'], ['O-O', 'f6'], ['Re1', 'Nf7'], ['d4', 'd6'], ['Be3', 'Bg7\n'], ['h3', 'Nd7'], ['a3', 'O-O'], ['d5', 'c5'], ['b4', 'b6'], ['Bb5', 'a6'], ['Bc6', 'Rb8'], ['Rb1', 'f5'], ['a4', 'f4\n'], ['Bd2', 'Kh8'], ['Qe2', 'Ng5'], ['Kh1', 'Nxf3'], ['Qxf3', 'Kg8'], ['b5', 'a5'], ['Qd3', 'f3'], ['g4', 'Qh4\n'], ['Qf1', 'Nf6'], ['g5', 'Bxh3']]",0-1
14th ECC w,Ohrid MKD,2009.10.08,5,"Javakhishvili,L","Kosteniuk,A",,,E13,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['Nc3', 'Bb4'], ['Bg5', 'h6'], ['Bh4', 'Bb7'], ['e3', 'g5'], ['Bg3', 'Ne4\n'], ['Qc2', 'c5'], ['d5', 'Bxc3+'], ['bxc3', 'exd5'], ['Be5', 'O-O'], ['cxd5', 'd6'], ['Qxe4', 'dxe5'], ['c4', 'Nd7\n'], ['Qf5', 'Re8'], ['h4', 'g4'], ['Qxg4+', 'Kf8'], ['h5', 'Nf6'], ['Qh4', 'b5'], ['Nd2', 'bxc4'], ['Bxc4', 'Nxd5\n'], ['Qe4', 'Bc6'], ['Qh7', 'Qf6'], ['Ne4', 'Qg7'], ['Qxg7+', 'Kxg7'], ['Nxc5', 'Rac8'], ['Nb3', 'Nb4'], ['Rc1', 'Nxa2\n'], ['Ra1', 'Ba4'], ['Nd2', 'Nc3'], ['Ra3', 'Nd1'], ['Rxa4', 'Nb2'], ['Rb4', 'Nd3+'], ['Bxd3', 'Rc1+'], ['Ke2', 'Rxh1\n'], ['Rb7', 'Rxh5'], ['Bc4', 'Rf8'], ['Rxa7', 'Rh1'], ['Ne4', 'Kg6'], ['Ra6+', 'f6'], ['Bd3', 'Kg7'], ['Ng3', 'Rc1\n'], ['Nh5+', 'Kf7'], ['Rxf6+', 'Ke7'], ['Rxh6', 'Rg1'], ['Be4', 'Rh1'], ['Rh7+', 'Kd6'], ['Ng3', 'Ra1'], ['Rh6+', 'Kc5\n'], ['Bf5', 'Ra2+'], ['Kf3', 'Kd5'], ['e4+', 'Kd4'], ['Rd6+', 'Kc3'], ['Nf1', 'Rh8'], ['Ne3', 'Rh4'], ['Ng4', 'Ra5\n'], ['Rh6', 'Rxh6'], ['Nxh6', 'Kd2'], ['g4', 'Ke1'], ['g5', 'Kf1'], ['g6', 'Ra3+'], ['Kg4', 'Kxf2'], ['Kg5', '']]",1-0
14th ECC w,Ohrid MKD,2009.10.09,6,"Kosteniuk,A","Harika,D",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'Bc5'], ['c3', 'O-O'], ['O-O', 'd6'], ['Bg5', 'Bb6'], ['Nbd2', 'Ne7\n'], ['Bxf6', 'gxf6'], ['Nh4', 'f5'], ['Qh5', 'f4'], ['Bc4', 'Kg7'], ['g3', 'fxg3'], ['hxg3', 'f6'], ['Bb3', 'Qd7\n'], ['Nc4', 'Qh3'], ['Nxb6', 'axb6'], ['Bd1', 'Ng6'], ['Ng2', 'Qxh5'], ['Bxh5', 'Bh3'], ['Kh2', 'Bxg2'], ['Kxg2', 'f5\n'], ['Rh1', 'f4'], ['Bg4', 'fxg3'], ['fxg3', 'Ne7'], ['a3', 'Rf6'], ['d4', 'exd4'], ['cxd4', 'Raf8'], ['Rac1', 'c5\n'], ['b4', 'Rf2+'], ['Kg1', 'Ra2'], ['bxc5', 'dxc5'], ['dxc5', 'Rxa3'], ['Kg2', 'Ra2+'], ['Kh3', 'Rf6'], ['Bh5', 'Ra5\n'], ['e5', 'Re6'], ['cxb6', 'Raxe5'], ['Bf3', 'Rxb6'], ['Rhd1', 'Rb3'], ['Kg2', 'Ree3'], ['Rc7', 'Rb2+'], ['Kh3', 'Rxf3\n'], ['Rxe7+', 'Rf7'], ['Rxf7+', 'Kxf7'], ['Rd7+', 'Kg6'], ['Rd6+', 'Kg5'], ['Rd5+', 'Kg6'], ['Rd6+', '']]",1/2-1/2
14th ECC w,Ohrid MKD,2009.10.10,7,"Kosteniuk,A","Gaponenko,I",,,B76,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'g6'], ['Be3', 'Bg7'], ['f3', 'O-O'], ['Qd2', 'Nc6\n'], ['O-O-O', 'd5'], ['Kb1', 'Rb8'], ['Ndb5', 'a6'], ['Na7', 'e6'], ['g4', 'Qc7'], ['g5', 'd4'], ['Bf4', 'e5'], ['gxf6', 'dxc3\n'], ['Qxc3', 'Bxf6'], ['Nxc6', 'bxc6'], ['Be3', 'Be7'], ['a3', 'a5'], ['Bc4', 'Bh3'], ['Bh6', 'Rfe8'], ['f4', 'Qb6\n'], ['f5', 'Qc5'], ['Rd7', 'Bg2'], ['Bxf7+', 'Kh8'], ['f6', 'Rxb2+'], ['Kxb2', 'Rb8+'], ['Ka2', '']]",1-0
8th TCh-Eur w,Novi Sad SRB,2009.10.22,1,"Kosteniuk,A","Calzetta Ruiz,M",,,C50,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Be7'], ['d4', 'd6'], ['dxe5', 'dxe5'], ['Bd5', 'Bg4'], ['Bxc6+', 'bxc6'], ['Qe2', 'Nf6\n'], ['Nbd2', 'Bd6'], ['Nc4', 'O-O'], ['h3', 'Bh5'], ['Bg5', 'Qe7'], ['g4', 'Bg6'], ['Nfd2', 'h6'], ['Bh4', 'Rab8\n'], ['f3', 'Bc5'], ['Nb3', 'Bb6'], ['O-O-O', 'Qe6'], ['Bg3', 'Nd7'], ['h4', 'f6'], ['g5', 'fxg5'], ['hxg5', 'h5\n'], ['Rxd7', 'Qxd7'], ['Nxe5', 'Qe6'], ['f4', 'Be8'], ['f5', 'Qe7'], ['g6', 'Qg5+'], ['Kb1', 'Be3'], ['Rxh5', 'Qxg3\n'], ['Qc4+', '']]",1-0
8th TCh-Eur w,Novi Sad SRB,2009.10.23,2,"Dzagnidze,N","Kosteniuk,A",,,E12,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['Bg5', 'h6'], ['Bh4', 'b6'], ['e3', 'Bb7'], ['c4', 'g5'], ['Bg3', 'Ne4'], ['Nc3', 'Nxg3\n'], ['fxg3', 'Bg7'], ['Bd3', 'd6'], ['O-O', 'Nd7'], ['Nd2', 'Qe7'], ['g4', 'c5'], ['Be4', 'cxd4'], ['Bxb7', 'Rb8\n'], ['Nb5', 'Rxb7'], ['Qf3', 'd5'], ['exd4', 'Nf6'], ['Nc3', 'dxc4'], ['Nxc4', 'O-O'], ['Ne5', 'Rc7'], ['Qe2', 'Qd8\n'], ['Rad1', 'Nd5'], ['Rf3', 'Qc8'], ['Nxd5', 'exd5'], ['h3', 'Re8'], ['Rdf1', 'Qe6'], ['Qf2', 'f6'], ['Nd3', 'Rce7\n'], ['Re1', 'Qd6'], ['Rxe7', 'Rxe7'], ['Qc2', 'Re4'], ['Qc8+', 'Qf8'], ['Qb7', 'Qf7'], ['Qc8+', 'Qf8'], ['Qb7', 'Qf7\n'], ['Qc8+', 'Qf8']]",1/2-1/2
8th TCh-Eur w,Novi Sad SRB,2009.10.25,4,"Kosteniuk,A","Vajda,S",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'Nd6'], ['Bxc6', 'dxc6'], ['dxe5', 'Nf5'], ['Qxd8+', 'Kxd8\n'], ['Nc3', 'Ke8'], ['h3', 'Be6'], ['g4', 'Ne7'], ['Nd4', 'Bc8'], ['Re1', 'h5'], ['e6', 'Bxe6'], ['Nxe6', 'fxe6\n'], ['Rxe6', 'hxg4'], ['hxg4', 'Kd7'], ['Re5', 'Ng6'], ['Rf5', 'Nh4'], ['Rf7+', 'Ke6'], ['Rxc7', 'Nf3+'], ['Kf1', 'Nd4\n'], ['Ne4', 'Be7'], ['c3', 'Nc2'], ['Rb1', 'Rh1+'], ['Ke2', 'Re1+'], ['Kd3', 'Nb4+'], ['cxb4', 'Rd8+'], ['Kc2', 'Rxe4\n'], ['Rxb7', 'Rxg4'], ['Be3', 'Rd7'], ['Rxd7', 'Kxd7'], ['Bxa7', 'Rc4+'], ['Kd3', 'Rxb4'], ['Bd4', 'Bf6\n'], ['Bxf6', 'gxf6'], ['b3', 'c5'], ['Rc1', 'Rd4+'], ['Ke3', 'Kd6'], ['Rc2', 'Rh4'], ['Rc4', 'Rh1'], ['Kf4', 'Rh2\n'], ['Rc2', 'Ke6'], ['Re2+', 'Kf7'], ['Kg4', 'Rg2+'], ['Kf3', 'Rg8'], ['Rc2', 'Ra8'], ['a4', 'Rb8'], ['Rc3', 'Rb4\n'], ['Ke3', 'Ke6'], ['Kd3', 'Kd5'], ['Kc2', 'Rf4'], ['f3', 'Kc6'], ['Re3', 'Kb6'], ['Re6+', 'Kb7'], ['Re3', 'Kb6\n'], ['Kb2', 'Ka5'], ['Ka3', 'Rf5'], ['Rd3', 'Rf4'], ['Rc3', 'Kb6'], ['Kb2', 'Rf5'], ['Kc2', 'Rf4'], ['Kd2', 'Kc6\n'], ['Ke3', 'Rb4'], ['f4', 'f5'], ['Kf3', 'Rb8'], ['Re3', 'Kd6'], ['Rd3+', 'Kc6'], ['Kg3', 'Rg8+'], ['Kf2', 'Rb8\n'], ['Rf3', 'Kd5'], ['Rd3+', 'Ke4'], ['Rc3', 'Kxf4'], ['a5', 'Rb5'], ['a6', 'Rb8'], ['Rc4+', 'Ke5'], ['Rxc5+', 'Kd6\n'], ['Ra5', 'Kc6'], ['b4', 'Kb6'], ['Ke3', 'Ra8'], ['Rxf5', 'Re8+'], ['Kd4', 'Kxa6'], ['Kc4', 'Re6']]",1/2-1/2
8th TCh-Eur w,Novi Sad SRB,2009.10.27,6,"Kosteniuk,A","Lahno,Kateri",,,C95,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Nb8'], ['d4', 'Nbd7'], ['Nbd2', 'Bb7'], ['Bc2', 'Re8'], ['Nf1', 'Bf8'], ['Ng3', 'g6'], ['a4', 'c5\n'], ['d5', 'c4'], ['Bg5', 'h6'], ['Be3', 'Nc5'], ['Qd2', 'h5'], ['Ra3', 'Nfd7'], ['Rea1', 'Rb8'], ['axb5', 'axb5\n'], ['Qd1', 'Bc8'], ['Ra7', 'Rb7'], ['Nd2', 'Be7'], ['Qc1', 'Nb6'], ['R1a5', 'Bd7'], ['Qa1', 'Rxa7'], ['Rxa7', 'Bg5\n'], ['Bxc5', 'dxc5'], ['Nf3', 'Bh6'], ['Qa6', 'Bf8'], ['Qb7', 'Bd6'], ['h4', 'Re7'], ['Ra6', 'Nc8'], ['Ra8', 'Kg7\n'], ['Ng5', 'Qb6'], ['Qxb6', 'Nxb6'], ['Ra6', 'Nc8'], ['Bd1', 'Re8'], ['Be2', 'Kf6'], ['Nf1', 'Ke7'], ['Ne3', 'Bc7\n'], ['g4', 'Nd6'], ['gxh5', 'gxh5'], ['Bxh5', 'Rg8'], ['Kf1', 'Rh8'], ['Bxf7', 'Rxh4'], ['Be6', 'Rh1+'], ['Ke2', 'Rb1\n'], ['Nf5+', 'Nxf5'], ['exf5', 'Rxb2+'], ['Ke3', 'Be8'], ['Ra7', 'b4'], ['Rxc7+', 'Kd6'], ['Rb7', '']]",1-0
8th TCh-Eur w,Novi Sad SRB,2009.10.28,7,"Mamedjarova,Z","Kosteniuk,A",,,E12,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['a3', 'Bb7'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['Qc2', 'Nxc3'], ['bxc3', 'Be7\n'], ['e4', 'O-O'], ['Bd3', 'c5'], ['O-O', 'Qc7'], ['Qe2', 'Nd7'], ['Bb2', 'Rfd8'], ['Rad1', 'Rac8'], ['Nd2', 'Nf6\n'], ['f4', 'b5'], ['f5', 'e5'], ['d5', 'c4'], ['Bc2', 'a5'], ['Kh1', 'b4'], ['Ra1', 'Nd7'], ['Rf3', 'b3'], ['Bd1', 'Nb6\n'], ['Nf1', 'Na4'], ['Bc1', 'Nc5'], ['Rg3', 'Rd6'], ['Nd2', 'Ba6'], ['Qg4', 'Bf8'], ['Nf3', 'b2'], ['Bxb2', 'Nd3\n'], ['Qh5', 'Nf2+'], ['Kg1', 'Qb6'], ['h3', 'Nxe4+'], ['Kh2', 'Nxg3'], ['Kxg3', 'Rh6'], ['Qg5', 'Qxb2'], ['Rc1', 'e4\n'], ['Nh4', 'Bd6+']]",0-1
8th TCh-Eur w,Novi Sad SRB,2009.10.29,8,"Kosteniuk,A","Jackova,J",,,C89,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'O-O'], ['c3', 'd5\n'], ['exd5', 'Nxd5'], ['Nxe5', 'Nxe5'], ['Rxe5', 'c6'], ['d3', 'Bd6'], ['Re1', 'Qh4'], ['g3', 'Qh3'], ['Re4', 'Qd7\n'], ['Nd2', 'f5'], ['Re1', 'Kh8'], ['Nf3', 'f4'], ['Ng5', 'Qf5'], ['Ne4', 'Bc7'], ['a4', 'Rb8'], ['axb5', 'axb5\n'], ['Bc2', 'h6'], ['d4', 'Qh3'], ['Bd3', 'Bg4'], ['Bf1', 'Qh5'], ['Be2', 'f3'], ['Bf1', 'Rbe8'], ['b3', 'Rxe4\n'], ['Rxe4', 'Nxc3'], ['Qd3', 'Nxe4'], ['Qxe4', 'Bd7'], ['Be3', 'Re8'], ['Qc2', 'Bb8'], ['Qc5', 'Qf7'], ['b4', 'Qe6\n'], ['Qh5', 'Qf5'], ['Qxf5', 'Bxf5'], ['d5', 'cxd5'], ['Bxb5', 'Rd8'], ['Bb6', 'Rc8'], ['Bc5', 'Be5'], ['Ra3', 'Be4\n'], ['h4', 'd4'], ['Bd3', 'Bc6'], ['Kf1', 'Re8'], ['Bg6', 'Re6'], ['Bf7', 'Rf6'], ['Bc4', 'Be4'], ['Ra7', 'd3\n'], ['Rd7', 'g5'], ['h5', 'g4'], ['Ke1', 'Bc3+'], ['Kd1', 'Rf5'], ['Bxd3', 'Bxd3'], ['Rxd3', 'Bg7'], ['Rd8+', 'Kh7\n'], ['Bd4', 'Bxd4'], ['Rxd4', 'Rg5'], ['Kd2', 'Kg7'], ['Kd3', 'Kf6'], ['Rd6+', 'Ke7'], ['Rxh6', 'Rd5+'], ['Kc3', 'Re5\n'], ['Rh7+', 'Ke6'], ['Rh8', 'Kf7'], ['h6', 'Kg6'], ['Rd8', 'Kxh6'], ['Rd2', 'Kg5'], ['Rb2', 'Rb5'], ['Kc4', 'Re5\n'], ['Kd3', 'Rb5'], ['Ke4', 'Kf6'], ['Kf4', '']]",1-0
8th TCh-Eur w,Novi Sad SRB,2009.10.30,9,"Kosteniuk,A","Danielian,E",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['e5', 'Bf5'], ['Nf3', 'e6'], ['Be2', 'Nd7'], ['O-O', 'h6'], ['Nbd2', 'Ne7'], ['a4', 'Bh7\n'], ['a5', 'a6'], ['Nb3', 'Nc8'], ['Ne1', 'Be7'], ['Bd3', 'Bxd3'], ['Nxd3', 'Na7'], ['Qg4', 'g6'], ['Be3', 'Nb5\n'], ['Nd2', 'h5'], ['Qf4', 'Nf8'], ['Rfd1', 'g5'], ['Qf3', 'Ng6'], ['g3', 'Kf8'], ['Ra4', 'Kg7'], ['c4', 'Nc7\n'], ['b3', 'Ne8'], ['Qe2', 'Kg8'], ['Nc5', 'Rb8'], ['cxd5', 'cxd5'], ['b4', 'Ng7'], ['b5', 'Qe8'], ['Rb1', 'Nf5\n'], ['Rab4', 'Ra8'], ['bxa6', 'bxa6'], ['Rb6', 'Kg7'], ['Nxa6', 'Qa4'], ['Nb3', 'Qc4'], ['Qxc4', 'dxc4'], ['Nbc5', 'Bxc5\n'], ['Nxc5', 'Nxe3'], ['fxe3', 'Rxa5'], ['Rb7', 'Nxe5'], ['Rf1', 'Rxc5'], ['dxc5', 'Rc8'], ['Rb5', 'Kg6\n'], ['Rc1', 'Kf5'], ['c6', 'Ke4'], ['Rc5', 'Rc7'], ['Kf1', 'Rxc6'], ['Rxc6', 'Nxc6'], ['Rxc4+', 'Kd5'], ['Ra4', 'Ke5\n'], ['h4', 'Kf6'], ['Ke2', 'Ne5'], ['Ra5', 'gxh4'], ['gxh4', 'Kf5'], ['Ra4', 'Kg6'], ['Kf2', 'Ng4+'], ['Kf3', 'Ne5+\n'], ['Ke4', 'Ng4'], ['Kf4', 'f6'], ['Ra6', 'e5+'], ['Kf3', 'Nh2+'], ['Ke4', 'Ng4'], ['Ra3', 'Nf2+'], ['Kd5', 'Kf5\n'], ['Ra1', 'Kg4'], ['Ke6', '']]",1/2-1/2
World Blitz,Moscow RUS,2009.11.16,1,"Kosteniuk,A","Karjakin,Sergey",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'Bc5'], ['c3', 'O-O'], ['O-O', 'd6'], ['h3', 'Re8'], ['Ba4', 'b5\n'], ['Nbd2', 'Be6'], ['Bc2', 'h6'], ['Re1', 'Bb6'], ['Nf1', 'd5'], ['Be3', 'Bxe3'], ['Nxe3', 'Qd6'], ['Qe2', 'd4\n'], ['Nf1', 'Rad8'], ['Ng3', 'dxc3'], ['bxc3', 'Qc5'], ['Qd2', 'Rd7'], ['Nh4', 'b4'], ['cxb4', 'Nxb4'], ['Rec1', 'Nxa2\n'], ['Rxa2', 'Bxa2'], ['Ba4', 'Rxd3'], ['Rxc5', 'Rxd2'], ['Bxe8', 'Nxe8'], ['Rxe5', 'Be6'], ['f4', 'Nd6\n'], ['Rc5', 'Nb5'], ['Nf3', 'Rd3'], ['Nf5', 'Rc3'], ['Re5', 'Kf8'], ['N5d4', 'Bd7'], ['Rd5', 'Ke8'], ['Ne5', 'Nxd4\n'], ['Rxd4', 'Bb5']]",0-1
World Blitz,Moscow RUS,2009.11.16,2,"Karpov,Ana","Kosteniuk,A",,,D27,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'dxc4'], ['e3', 'a6'], ['a4', 'c5'], ['Bxc4', 'Nc6'], ['O-O', 'Be7\n'], ['dxc5', 'Qc7'], ['b3', 'Bxc5'], ['Qc2', 'Nb4'], ['Qe2', 'O-O'], ['e4', 'Nd7'], ['Ba3', 'b6'], ['Rad1', 'Bb7\n'], ['h3', 'h6'], ['Kh1', 'Rfd8'], ['Rd2', 'Ne5'], ['Nxe5', 'Qxe5'], ['Bb2', 'Rxd2'], ['Qxd2', 'Qd4'], ['Qxd4', 'Bxd4\n'], ['f3', 'Na2'], ['Nd1', 'Rd8'], ['Bxd4', 'Rxd4'], ['Nf2', 'Nb4'], ['Rd1', 'Nc2'], ['Rd3', 'Kf8'], ['Kg1', 'Ke7\n'], ['e5', 'Rxd3'], ['Nxd3', 'Na3'], ['Nb2', 'Nxc4'], ['Nxc4', 'b5'], ['axb5', 'axb5'], ['Na3', 'b4'], ['Nc2', 'Bd5\n'], ['Nxb4', 'Bxb3'], ['Nc6+', 'Kd7'], ['Nd4', 'Bd5'], ['Kf2', 'f6'], ['f4', 'Ke7'], ['h4', 'g5'], ['g3', 'gxf4\n'], ['gxf4', 'fxe5'], ['fxe5', 'Kf7'], ['Kg3', 'Kg6'], ['Kg4', 'Bc4'], ['Kf4', 'Kh5'], ['Kg3', 'Kg6'], ['Kg4', 'Bd5\n'], ['Ne2', 'Bc4'], ['Nf4+', 'Kf7'], ['Kf3', 'Bb3'], ['Ke4', 'Bc2+'], ['Kd4', 'Ke7'], ['Kc5', 'Kd7'], ['Kb6', 'Be4\n'], ['Nh5', 'Bf5'], ['Nf6+', 'Ke7'], ['Kc7', 'Kf7'], ['Kd6', 'Bh3'], ['Ne4', 'Kg6'], ['Nc5', 'Kf7'], ['Nb7', 'Kg6\n'], ['Nd8', 'Kh5'], ['Nxe6', 'Kxh4'], ['Ke7', 'h5'], ['Kf6', 'Bxe6'], ['Kxe6', 'Kg3'], ['Kd7', 'h4'], ['e6', 'h3']]",1/2-1/2
World Blitz,Moscow RUS,2009.11.16,3,"Kosteniuk,A","Naiditsch,A",,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Bb5', '']]",1-0
World Blitz,Moscow RUS,2009.11.16,4,"Carlsen,M","Kosteniuk,A",,,C43,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['d4', 'Nxe4'], ['Bd3', 'd5'], ['dxe5', 'Nc5'], ['Be2', 'Be7'], ['O-O', 'O-O'], ['Be3', 'Nc6\n'], ['Nc3', 'Be6'], ['Bb5', 'Nd7'], ['Bf4', 'a6'], ['Bxc6', 'bxc6'], ['Nd4', 'Nb8'], ['Qd3', 'Qd7'], ['Qg3', 'Re8\n'], ['Bh6', 'Bf8'], ['Na4', 'Kh8'], ['Be3', 'Qe7'], ['f4', 'Bc8'], ['Nb3', 'Nd7'], ['Nac5', 'a5'], ['a4', 'Ba6\n'], ['Rfe1', 'Bc4'], ['Nxd7', 'Qxd7'], ['Nc5', 'Qf5'], ['b3', 'Ba6'], ['Qf2', 'Bc8'], ['Bd4', 'h6'], ['h3', 'Qg6\n'], ['Kh2', 'Bf5'], ['g4', 'Bxc5'], ['Bxc5', 'Be4'], ['f5', 'Qg5'], ['Be3', 'Qe7'], ['Bf4', 'Qb4'], ['Re3', 'Qc5\n'], ['Rc1', 'Rab8'], ['h4', 'Rb4'], ['f6', 'g6'], ['c4', 'Reb8'], ['Bxh6', 'Rxb3'], ['Rce1', 'Rb2'], ['R1e2', '']]",0-1
World Blitz,Moscow RUS,2009.11.16,5,"Kosteniuk,A","Anand,V",,,C78,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Bc5'], ['c3', 'b5'], ['Bb3', 'd6'], ['a4', 'Rb8\n'], ['d4', 'Bb6'], ['a5', 'Ba7'], ['h3', 'O-O'], ['Be3', 'Nxe4'], ['Re1', 'exd4'], ['cxd4', 'd5'], ['Qc1', 'Bb7\n'], ['Nc3', 'Nb4'], ['Ne5', 'Qd6'], ['Qd1', 'Rbe8'], ['Bf4', 'Qf6'], ['Be3', 'Re7'], ['Qh5', 'g6'], ['Qh6', 'Qg7\n'], ['Qh4', 'g5'], ['Qh5', 'Rxe5'], ['dxe5', 'Bxe3'], ['Nxe4', 'dxe4'], ['Rxe3', 'Nd3'], ['Rg3', 'h6'], ['h4', 'Nf4\n'], ['Qg4', 'Bc8'], ['Qd1', 'Qxe5'], ['hxg5', 'hxg5'], ['Qd2', 'Kg7'], ['Re1', 'Bb7'], ['Qc2', 'c5'], ['Qc1', 'c4\n'], ['Bc2', 'Rh8'], ['Qe3', 'Rh4'], ['Qb6', 'Bd5'], ['Qd8', 'Ne6'], ['Qe7', 'Qf6'], ['Qxf6+', 'Kxf6'], ['Rge3', 'Nc5\n'], ['g3', 'Rh8'], ['Rd1', 'Ke5']]",0-1
World Blitz,Moscow RUS,2009.11.16,6,"Polgar,Ju","Kosteniuk,A",,,C43,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['d4', 'Nxe4'], ['Bd3', 'd5'], ['dxe5', 'Nc5'], ['Be2', 'Be7'], ['O-O', 'O-O'], ['Be3', 'Nc6\n'], ['Nc3', 'Be6'], ['Bb5', 'Nd7'], ['Nxd5', 'Bxd5'], ['Qxd5', 'Ndxe5'], ['Bxc6', 'Nxc6'], ['Qf5', 'Bf6'], ['Rad1', 'Qc8\n'], ['Qb5', 'a6'], ['Qb3', 'Na5'], ['Qb4', 'Nc6'], ['Qb3', 'Na5'], ['Qa4', 'Nc6'], ['c3', 'Qf5'], ['Qb3', 'b5\n'], ['Rd5', 'Qe4'], ['Rfd1', 'Rad8'], ['Rxd8', 'Rxd8'], ['Rxd8+', 'Nxd8'], ['h3', 'h6'], ['Qa3', 'Qc6'], ['Bd4', 'Nb7\n'], ['Qb3', 'Nc5'], ['Qd1', 'Qd5'], ['Qe2', 'Bxd4'], ['Nxd4', 'Qe4'], ['Qxe4', 'Nxe4'], ['Kf1', 'Kf8'], ['Ke2', 'Ke7\n'], ['Ke3', 'Nd6'], ['Nb3', 'Nc4+'], ['Kd4', 'Kd6'], ['Nc5', 'Nxb2'], ['Nxa6', 'Na4'], ['c4', 'bxc4'], ['Kxc4', 'Nb6+\n'], ['Kb5', 'Nd5'], ['a4', 'c6+'], ['Kc4', 'Nb6+'], ['Kb4', 'Nd5+'], ['Kb3', 'c5'], ['Kc4', 'Nb6+'], ['Kb5', 'Nd7\n'], ['a5', 'Kd5'], ['Nc7+', 'Kd6'], ['Ne8+', '']]",1-0
World Blitz,Moscow RUS,2009.11.16,7,"Kosteniuk,A","Aronian,L",,,C70,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nge7'], ['c3', 'a6'], ['Ba4', 'g6'], ['d4', 'exd4'], ['cxd4', 'b5'], ['Bb3', 'Bg7\n'], ['O-O', 'O-O'], ['Nc3', 'd6'], ['h3', 'Na5'], ['Bc2', 'c5'], ['dxc5', 'dxc5'], ['Bg5', 'Qc7'], ['Qc1', 'Nc4\n'], ['Bh6', 'Be6'], ['Bxg7', 'Kxg7'], ['b3', 'Nb6'], ['e5', 'Nc6'], ['Qf4', 'Nd7'], ['Rfe1', 'b4'], ['Ne4', 'Bf5\n'], ['g4', 'Bxe4'], ['Rxe4', 'Rae8'], ['Rae1', 'Re7'], ['Bd3', 'Rfe8'], ['Bxa6', 'Ndxe5'], ['Nxe5', 'Rxe5\n'], ['Bc4', 'R8e7'], ['g5', 'Rxe4'], ['Rxe4', 'Qxf4'], ['Rxf4', 'Ne5'], ['h4', 'Ra7'], ['Re4', 'Nxc4'], ['Rxc4', 'Rxa2\n'], ['Rxc5', 'Rb2'], ['Rb5', 'Rxb3'], ['Rb7', 'Kf8'], ['Kg2', 'Ke8'], ['Rb5', 'Ke7'], ['Rb7+', 'Ke6'], ['Rb6+', 'Kd5\n'], ['Rb7', 'Kc6'], ['Rb8', 'Kc5'], ['Rc8+', 'Kd4'], ['Rd8+', 'Kc4'], ['Rc8+', 'Kd3'], ['Rd8+', 'Kc2'], ['Rb8', 'Rb1\n'], ['Kf3', 'b3'], ['Rc8+', 'Kd2'], ['Rd8+', 'Kc3'], ['Rc8+', 'Kd2'], ['Rd8+', 'Ke1'], ['Re8+', 'Kf1'], ['Rb8', 'Rb2\n'], ['Kg3', 'Rb1'], ['f4', 'Ke2'], ['Rb7', 'Kd3']]",0-1
