Wch U10,Cannes,1997.??.??,1,"Bellaiche, Antony","Nakamura, Hikaru",,,E97,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Nf3', 'O-O'], ['Be2', 'e5'], ['O-O', 'Nc6'], ['d5', 'Ne7\n'], ['b4', 'Nh5'], ['Re1', 'Nf4'], ['Bf1', 'f5'], ['Bxf4', 'exf4'], ['e5', 'h6'], ['Qd2', 'g5'], ['exd6', 'cxd6\n'], ['Nd4', 'Ng6'], ['Rad1', 'Ne5'], ['c5', 'a5'], ['a3', 'axb4'], ['axb4', 'Qf6'], ['Ncb5', 'dxc5'], ['bxc5', 'Bd7\n'], ['Nc7', 'Rac8'], ['d6', 'b6'], ['Nd5', 'Qf7'], ['Ne7+', 'Kh8'], ['Nxc8', 'bxc5'], ['Nf3', 'Nxf3+'], ['gxf3', 'Bc6\n'], ['Ne7', 'Bxf3'], ['Be2', 'Bb7'], ['Qd3', 'g4'], ['Qxf5', 'Qxf5'], ['Nxf5', 'Rxf5'], ['d7', 'Bf6'], ['d8=Q+', 'Bxd8\n'], ['Rxd8+', 'Kg7'], ['Rd7+', 'Rf7'], ['Rxf7+', 'Kxf7'], ['Bxg4', 'c4'], ['Rc1', 'Bd5'], ['Be2', 'Kf6'], ['Bxc4', 'Be4\n'], ['Re1', 'Bf5'], ['f3', 'h5'], ['h4', 'Kg6'], ['Kg2', 'Kf6'], ['Re8', 'Bd7'], ['Rh8', 'Kg6'], ['Bd3+', 'Kf6\n'], ['Rxh5', 'Kg7'], ['Rg5+', 'Kf6'], ['Be4', 'Bc8'], ['Rg4', 'Ke5'], ['Rg8', 'Bd7'], ['h5', 'Kf6'], ['h6', 'Be6\n'], ['h7', 'Bxg8'], ['hxg8=Q', 'Ke7'], ['Qg4', 'Kf6']]",1-0
9th Open,Foxwoods USA,2007.04.06,5,"Hess,Ro","Nakamura,H",,,B03,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['c4', 'Nb6'], ['exd6', 'cxd6'], ['d5', 'N8d7'], ['Be3', 'g6'], ['Qd2', 'Nf6\n'], ['Nc3', 'Bd7'], ['Bd3', 'Bg7'], ['Bd4', 'O-O'], ['Nge2', 'e5'], ['dxe6', 'fxe6'], ['O-O', 'e5'], ['Be3', 'Bc6\n'], ['Ng3', 'Kh8'], ['Rad1', 'Qe8'], ['c5', 'dxc5'], ['Bxc5', 'Rf7'], ['Nge4', 'Rd8'], ['Nxf6', 'Bxf6'], ['Qe2', 'Nd5\n'], ['Nxd5', 'Rxd5'], ['Bxa7', 'Rfd7'], ['Bc2', 'Qa8'], ['Rxd5', 'Bxd5'], ['Be3', 'Qxa2'], ['Qb5', 'Bc6\n'], ['Qb4', 'Kg7'], ['Be4', 'Bxe4'], ['Qxe4', 'Qxb2'], ['g4', 'Qc3'], ['g5', 'Be7'], ['Rc1', 'Qa5'], ['Bc5', 'Qc7\n'], ['Ba3', 'Qa5'], ['Bc5', 'Qc7'], ['Ba3', 'Qa5'], ['Bc5', '']]",1/2-1/2
9th Open,Foxwoods USA,2007.04.07,6,"Nakamura,H","Vavrak,P",,,C16,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'b6'], ['a3', 'Bf8'], ['Bb5+', 'c6'], ['Ba4', 'Ba6'], ['Nce2', 'Ne7\n'], ['h4', 'h5'], ['Bg5', 'Qc7'], ['c3', 'Nd7'], ['Nf4', 'g6'], ['Nge2', 'Nf5'], ['Bc2', 'Be7'], ['Bxf5', 'exf5\n'], ['e6', 'Nf8'], ['Nxd5', 'cxd5'], ['Qa4+', 'Kd8'], ['exf7', 'Ne6'], ['Bxe7+', 'Kxe7'], ['Qxa6', 'Kxf7\n'], ['O-O', 'Rae8'], ['Rae1', 'Re7'], ['Nc1', 'Qf4'], ['g3', 'Qg4'], ['Kh2', 'f4'], ['Qe2', 'g5'], ['Nd3', 'Qf5\n'], ['hxg5', 'Ree8'], ['Qe5', 'Qxd3'], ['Qf6+', 'Kg8'], ['Rxe6', 'Rf8'], ['Qg6+', 'Qxg6'], ['Rxg6+', 'Kf7\n'], ['Rf6+', 'Kg7'], ['Rxf4', '']]",1-0
9th Open,Foxwoods USA,2007.04.07,7,"Kraai,J","Nakamura,H",,,A80,"[['Nf3', 'f5'], ['b3', 'd6'], ['d4', 'g6'], ['Bb2', 'Bg7'], ['e3', 'Nf6'], ['Bc4', 'e6'], ['O-O', 'O-O'], ['Nbd2', 'Kh8\n'], ['Qe2', 'Nc6'], ['Rad1', 'Qe7'], ['Rfe1', 'Bd7'], ['a3', 'Rae8'], ['b4', 'Nh5'], ['Bb3', 'g5'], ['Ne5', 'Nxe5\n'], ['dxe5', 'Qf7'], ['Nc4', 'd5'], ['Nd2', 'b5'], ['Rf1', 'g4'], ['Bd4', 'Rg8'], ['g3', 'a5'], ['c3', 'a4'], ['Bc2', 'Qg6\n'], ['Bd3', 'Rb8'], ['Kg2', 'Bf8'], ['Rh1', 'Ng7'], ['h3', 'gxh3+'], ['Rxh3', 'h5'], ['Rdh1', 'Be8'], ['Kf1', 'Be7\n'], ['Nf3', 'Qg4'], ['Bc5', 'Bxc5'], ['bxc5', 'Rf8'], ['Rh4', 'Qg6'], ['g4', 'Qh6'], ['g5', 'Qg6'], ['Rg1', 'Kg8\n'], ['Nd4', 'Kf7'], ['c6', 'Rb6'], ['Bxb5', 'Kg8'], ['f4', 'Bf7'], ['c4', 'dxc4'], ['Qxc4', 'Rd8'], ['Qxa4', 'Be8\n'], ['Kf2', 'Qf7'], ['Rc1', 'Qe7'], ['Rc3', 'Rd5'], ['Qc4', 'Qd8'], ['a4', 'Rb8'], ['Qb4', 'Kh7'], ['Kg3', 'Bg6\n'], ['Rh2', 'Be8'], ['Kh4', 'Kg6'], ['Rd2', 'Bf7'], ['Rc4', 'Ra8'], ['Nf3', 'Rb8'], ['Rcd4', 'Qe8'], ['Rxd5', 'exd5\n'], ['Nd4', 'Be6'], ['Qc5', 'Ra8'], ['Ra2', 'Bf7'], ['Bd3', 'Qf8'], ['Qxf8', 'Rxf8'], ['a5', 'Ra8'], ['a6', 'Be6\n'], ['Rb2', 'Bc8'], ['Rb7', '']]",1-0
ch-USA,Stillwater USA,2007.05.15,1,"Friedel,J","Nakamura,H",,,C11,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Nf6'], ['e5', 'Nfd7'], ['f4', 'c5'], ['Nf3', 'a6'], ['Be3', 'Qb6'], ['Na4', 'Qa5+\n'], ['c3', 'cxd4'], ['b4', 'Qc7'], ['Qxd4', 'a5'], ['b5', 'b6'], ['Qd2', 'Nc5'], ['Nxc5', 'Bxc5'], ['Bd4', 'Nd7\n'], ['Bd3', 'g6'], ['a4', 'Bb7'], ['h4', 'h5'], ['O-O', 'Be7'], ['Qe3', 'Nc5'], ['g3', 'Rc8'], ['Nd2', 'Nxd3\n'], ['Qxd3', 'Bc5'], ['Rfc1', 'Bxd4+'], ['Qxd4', 'O-O'], ['Nf1', 'Qd8'], ['Ne3', 'Rc5'], ['Kf2', 'Qe7'], ['Ke2', 'Rfc8\n'], ['Kd2', 'Qc7'], ['Rc2', 'Kf8'], ['Ra3', 'Qd8'], ['Kc1', 'Rc4'], ['Nxc4', 'Rxc4'], ['Qe3', 'Re4'], ['Qf2', 'd4\n'], ['cxd4', 'Qe7'], ['Rac3', 'Qb4'], ['d5', 'Bxd5'], ['Qxb6', 'Kg7'], ['Qd8', 'Re1+'], ['Kd2', 'Rg1'], ['Qf6+', 'Kg8\n'], ['Qd8+', 'Kh7'], ['Qb6', 'Qb1'], ['Rc1', 'Qb2+'], ['R1c2', 'Rg2+'], ['Kd3', 'Rxg3+'], ['Kd4', 'Qb4+\n'], ['Rc4', 'Bxc4'], ['Rxc4', 'Qa3']]",0-1
ch-USA,Stillwater USA,2007.05.16,2,"Nakamura,H","Kudrin,S",,,A37,"[['c4', 'c5'], ['Nf3', 'Nc6'], ['Nc3', 'e5'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['a3', 'a5'], ['O-O', 'Nge7'], ['d3', 'd6'], ['Ne1', 'Be6\n'], ['Nc2', 'd5'], ['cxd5', 'Nxd5'], ['Bd2', 'O-O'], ['Ne3', 'Nxe3'], ['fxe3', 'c4'], ['Be1', 'Ne7'], ['Bf2', 'Nf5\n'], ['dxc4', 'Bxc4'], ['Qa4', 'b5'], ['Nxb5', 'Bxe2'], ['Bxa8', 'Bxf1'], ['Bh1', 'Bxb5'], ['Qxb5', 'e4'], ['Re1', 'Qd2\n'], ['b4', 'axb4'], ['Qxb4', 'Bc3'], ['Qxe4', 'Qa2'], ['Rd1', 'Qxa3'], ['g4', 'Ng7'], ['Qd3', 'Bb2'], ['Qxa3', '']]",1/2-1/2
ch-USA,Stillwater USA,2007.05.17,3,"Stripunsky,A","Nakamura,H",,,B76,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'g6'], ['Be3', 'Bg7'], ['f3', 'Nc6'], ['Qd2', 'O-O\n'], ['O-O-O', 'Bd7'], ['g4', 'Rc8'], ['Kb1', 'Ne5'], ['h3', 'b5'], ['f4', 'b4'], ['Nd5', 'Nxd5'], ['exd5', 'Nc4\n'], ['Bxc4', 'Rxc4'], ['f5', 'Qa8'], ['b3', 'Rc5'], ['Bh6', 'Bxh6'], ['Qxh6', 'Rxd5'], ['Rhe1', 'Re5'], ['Rf1', 'Qg2\n'], ['Rf4', 'Rc8'], ['g5', 'Rxc2'], ['Nxc2', 'Bxf5'], ['Rc4', 'd5'], ['Rc7', 'Re3'], ['Ka1', 'Qh2']]",0-1
ch-USA,Stillwater USA,2007.05.18,4,"Nakamura,H","Shabalov,A",,,B03,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['c4', 'Nb6'], ['d4', 'd6'], ['exd6', 'cxd6'], ['Be3', 'g6'], ['d5', 'Bg7'], ['Bd4', 'Bxd4\n'], ['Qxd4', 'O-O'], ['h4', 'e5'], ['Qd2', 'f5'], ['Nf3', 'Qf6'], ['Nc3', 'Na6'], ['Qh6', 'Qg7'], ['Qd2', 'h6\n'], ['Nb5', 'Rf6'], ['Qa5', 'Nd7'], ['Qa3', 'Qe7'], ['Be2', 'e4'], ['Nd2', 'Ne5'], ['O-O-O', 'Nc5'], ['Kb1', 'Ncd3\n'], ['Bxd3', 'Nxd3'], ['Rhf1', 'Bd7'], ['Nd4', 'Qe5'], ['Qc3', 'b5'], ['cxb5', 'Rf7'], ['f3', 'Rc8'], ['Nc4', 'Qxd5\n'], ['fxe4', 'Qxc4'], ['Qxd3', 'Qxd3+'], ['Rxd3', 'fxe4'], ['Rxf7', 'exd3'], ['Rf1', 'Rc4'], ['Nc6', 'd2\n'], ['Ne7+', 'Kg7'], ['Rd1', 'Kf7'], ['b3', 'Rc1+']]",0-1
ch-USA,Stillwater USA,2007.05.19,5,"Nakamura,H","Yermolinsky,A",,,C29,"[['e4', 'e5'], ['Nc3', 'Nf6'], ['f4', 'd5'], ['fxe5', 'Nxe4'], ['Qf3', 'Nc6'], ['Bb5', 'Nxc3'], ['dxc3', 'Qh4+'], ['g3', 'Qe4+\n'], ['Qxe4', 'dxe4'], ['Bf4', 'h6'], ['Ne2', 'g5'], ['Be3', 'Bg7'], ['Nd4', 'Bd7'], ['e6', 'fxe6'], ['Nxc6', 'a6\n'], ['Bc4', 'Bxc6'], ['Bxe6', 'Rd8'], ['O-O', 'Bd5'], ['Bf5', 'O-O'], ['a3', 'b6'], ['g4', 'Rfe8'], ['h3', 'Bc4\n'], ['Rfd1', 'Rxd1+'], ['Rxd1', 'Be6'], ['Bxe6+', 'Rxe6'], ['a4', 'Kf7'], ['a5', 'b5'], ['Rd8', 'Be5'], ['Ra8', 'Rc6\n'], ['Kf1', 'b4'], ['cxb4', 'Rxc2'], ['b5', 'Bf4'], ['Bg1', 'e3'], ['bxa6', '']]",1-0
ch-USA,Stillwater USA,2007.05.20,6,"Ehlvest,J","Nakamura,H",,,B76,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'g6'], ['Be3', 'Bg7'], ['f3', 'Nc6'], ['Qd2', 'O-O\n'], ['O-O-O', 'd5'], ['exd5', 'Nxd5'], ['Nxc6', 'bxc6'], ['Bd4', 'e5'], ['Bc5', 'Be6'], ['Ne4', 'Re8'], ['h4', 'h6\n'], ['g4', 'Qc7'], ['g5', 'h5'], ['Bc4', 'Rad8'], ['Qf2', 'Rd7'], ['Rd3', 'f5'], ['gxf6', 'Nxf6'], ['Bxe6+', 'Rxe6\n'], ['Rxd7', 'Qxd7'], ['Rd1', 'Nxe4'], ['fxe4', 'Bh6+'], ['Be3', 'Bxe3+'], ['Qxe3', 'Qe7'], ['a4', 'a5'], ['Qb6', 'Qxh4\n'], ['Qxa5', 'Kh7'], ['Qc7+', 'Kh6'], ['Qc8', 'Qf4+'], ['Kb1', 'Rd6'], ['Rxd6', 'Qf1+'], ['Ka2', 'Qc4+'], ['Kb1', 'Qf1+\n'], ['Ka2', 'Qc4+'], ['Ka3', 'Qc5+'], ['Kb3', 'Qxd6'], ['a5', 'c5'], ['Qb7', 'Qd4'], ['a6', 'c4+'], ['Ka2', 'Qc5\n'], ['c3', 'Qa5+'], ['Kb1', 'Qd8'], ['Qd5', 'Qc7'], ['Qb7', 'Qd8'], ['Qd5', 'Qc7']]",1/2-1/2
ch-USA,Stillwater USA,2007.05.21,7,"Nakamura,H","Onischuk,Al",,,C56,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['d4', 'exd4'], ['Bc4', 'Nf6'], ['e5', 'd5'], ['Bb5', 'Ne4'], ['Nxd4', 'Bd7'], ['Bxc6', 'bxc6\n'], ['O-O', 'c5'], ['Ne2', 'Bc6'], ['f3', 'Ng5'], ['f4', 'Ne4'], ['Nbc3', 'f5'], ['Nxe4', 'fxe4'], ['f5', 'Qe7\n'], ['Bf4', 'O-O-O'], ['Qd2', 'd4'], ['Qa5', 'c4'], ['Qa6+', 'Bb7'], ['Qxc4', 'Qc5'], ['Qxc5', 'Bxc5'], ['Kh1', 'Rhe8\n'], ['Rad1', 'e3'], ['Ng3', 'Ba6'], ['Rfe1', 'Bb4'], ['Rg1', 'e2'], ['Rc1', 'Rd5'], ['a3', 'g5'], ['fxg6', 'e1=Q\n'], ['Rgxe1', 'Bxe1'], ['Rxe1', 'hxg6'], ['h4', 'Rc5'], ['Re4', 'Rxc2'], ['Rxd4', 'Bb7'], ['Rd2', 'Rxd2\n'], ['Bxd2', 'Rxe5'], ['Bc3', 'Rc5'], ['Kg1', 'Rc4'], ['h5', 'gxh5'], ['Nxh5', 'Rg4'], ['Kf2', 'Rxg2+'], ['Ke3', 'Kd7\n'], ['Nf6+', 'Ke7'], ['Ne4', 'Bxe4'], ['Kxe4', 'Kd6'], ['Kd4', 'Rg4+'], ['Kd3', 'Kd5'], ['Kc2', 'Kc4'], ['b3+', 'Kd5\n'], ['Bf6', 'Rg6'], ['Bh8', 'c5'], ['Kc3', 'Rg3+'], ['Kb2', 'Rg2+'], ['Kc3', 'Rg3+'], ['Kb2', 'c4'], ['bxc4+', 'Kxc4\n'], ['Be5', 'Rb3+'], ['Ka2', 'Re3'], ['Bd6', 'Re2+'], ['Kb1', 'Kb3'], ['Kc1', 'a5'], ['Kd1', 'Re8'], ['Bc5', 'Rc8\n'], ['Be7', 'Rc7'], ['Bf8', 'Kb2'], ['Kd2', 'Rd7+'], ['Ke3', 'Kc3'], ['Ke4', 'Rd8'], ['Bc5', 'Kc4'], ['Bb6', 'Re8+\n'], ['Kf3', 'a4'], ['Kf2', 'Kb3'], ['Bc5', 'Kb2'], ['Kf1', 'Rc8'], ['Bd6', 'Rd8']]",0-1
ch-USA,Stillwater USA,2007.05.22,8,"Gurevich,D","Nakamura,H",,,D09,"[['d4', 'd5'], ['c4', 'e5'], ['dxe5', 'd4'], ['Nf3', 'Nc6'], ['g3', 'Nge7'], ['Bg2', 'Ng6'], ['Qa4', 'Bd7'], ['O-O', 'Bc5\n'], ['Bg5', 'f6'], ['Qb5', 'Bb6'], ['exf6', 'gxf6'], ['c5', 'Nce5'], ['Qb3', 'Bxc5'], ['Nxe5', 'Nxe5'], ['Qxb7', 'Rc8\n'], ['Qd5', 'Bb6'], ['e3', 'Ng4'], ['Bf4', 'dxe3'], ['Qh5+', 'Kf8'], ['fxe3', 'Qe8'], ['Bh6+', 'Ke7'], ['Qh4', 'Qg6\n'], ['Bf4', 'Be6'], ['Nc3', 'Rcd8'], ['Kh1', 'Rd2'], ['e4', 'Nf2+'], ['Rxf2', 'Rxf2'], ['e5', 'Kf7'], ['Rd1', 'Ba5\n'], ['Be4', 'f5'], ['Nd5', 'Re8'], ['Be3', 'fxe4'], ['Bxf2', 'Qf5'], ['Qf6+', 'Qxf6'], ['Nxf6', 'Rb8'], ['b3', 'Rb5\n'], ['Bd4', 'e3'], ['Bxe3', 'Rxe5'], ['Bd4', 'Re2'], ['Nxh7', 'Bd5+'], ['Kg1', 'Rg2+'], ['Kf1', 'Rxh2'], ['Ng5+', 'Kg6\n'], ['Be3', 'c6'], ['a3', 'Bc3'], ['b4', 'Bf6'], ['Rxd5', 'cxd5'], ['Nf3', 'Ra2'], ['Bxa7', 'Rxa3']]",0-1
ch-USA,Stillwater USA,2007.05.23,9,"Nakamura,H","Becerra Rivero,J",,,C44,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['c3', 'f5'], ['d4', 'fxe4'], ['Nxe5', 'Nf6'], ['Bb5', 'Bd6'], ['Nc4', 'Be7'], ['Ba4', 'd5\n'], ['Ne5', 'O-O'], ['Bxc6', 'bxc6'], ['Nxc6', 'Qe8'], ['Nxe7+', 'Qxe7'], ['O-O', 'Ng4'], ['h3', 'e3'], ['Bxe3', 'Nxe3\n'], ['fxe3', 'Bxh3'], ['Rf3', 'Bg4'], ['Rxf8+', 'Rxf8'], ['Qe1', 'Rf6'], ['Nd2', 'Rg6'], ['Qg3', 'Qe6'], ['Qf4', 'Bh3\n'], ['g3', 'h5'], ['e4', 'Rg4'], ['Qxc7', 'h4'], ['Kh2', 'hxg3+'], ['Kxh3', 'Rxe4+'], ['Kg2', 'Re2+'], ['Kxg3', 'Qe3+\n'], ['Kh4', 'Qh6+'], ['Kg3', 'Qg5+'], ['Kh3', 'Rxd2'], ['Qc8+', 'Kh7']]",0-1
35th World Open,King of Prussia USA,2007.06.03,6,"Nakamura,H","Akobian,V",,,C10,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'dxe4'], ['Nxe4', 'Nd7'], ['Nf3', 'Ndf6'], ['Nxf6+', 'Nxf6'], ['c3', 'c5'], ['Ne5', 'a6\n'], ['Bg5', 'Qc7'], ['Qa4+', 'Nd7'], ['Bf4', 'Bd6'], ['Nxd7', 'Bxd7'], ['Bxd6', 'Qxd6'], ['Qa3', 'Rc8'], ['Be2', 'Ke7\n'], ['O-O-O', 'Rhd8'], ['f3', '']]",1/2-1/2
35th World Open,King of Prussia USA,2007.06.03,7,"Stripunsky,A","Nakamura,H",,,B50,"[['e4', 'c5'], ['Nf3', 'd6'], ['c3', 'Nf6'], ['Be2', 'g6'], ['O-O', 'Bg7'], ['Bb5+', 'Nbd7'], ['Re1', 'a6'], ['Bf1', 'O-O\n'], ['d4', 'b6'], ['Bf4', 'Bb7'], ['Nbd2', 'Nh5'], ['Be3', 'Qc7'], ['a4', 'e5'], ['dxe5', 'dxe5'], ['Qb3', 'h6\n'], ['Nh4', 'Kh7'], ['Be2', 'Nf4'], ['Bc4', 'Nf6'], ['Bxf4', 'exf4'], ['e5', 'Ng4'], ['e6', 'Ne5'], ['Nhf3', 'Nxc4\n'], ['Nxc4', 'b5'], ['axb5', 'axb5'], ['e7', 'Rfe8'], ['Rxa8', 'Bxa8'], ['Nb6', 'Bxf3'], ['Qxf7', 'Bc6'], ['Re6', 'Qxb6\n'], ['Rxg6', 'Rg8'], ['Rxg7+', 'Rxg7']]",1/2-1/2
35th World Open,King of Prussia USA,2007.06.04,8,"Nakamura,H","Sandipan,C",,,B88,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bc4', 'e6'], ['Bb3', 'Nc6'], ['Be3', 'Be7\n'], ['f4', 'Nxd4'], ['Bxd4', 'b5'], ['e5', 'dxe5'], ['fxe5', 'Nd7'], ['Qg4', 'O-O'], ['O-O-O', 'Qc7'], ['Ne4', 'Nxe5\n'], ['Qg3', 'f6'], ['Rhf1', 'Kh8'], ['Ng5', 'Bd6'], ['Bxe5', 'Bxe5'], ['Qxe5', 'Qxe5'], ['Nf7+', 'Kg8'], ['Nxe5', 'fxe5\n'], ['Rfe1', 'Ra7'], ['Rxe5', 'Re7'], ['Rde1', 'Rf2'], ['Rc5', 'Bd7'], ['Rc7', 'Kf7'], ['c4', 'bxc4'], ['Bxc4', 'Bb5\n'], ['Bxe6+', 'Kf6'], ['Rxe7', 'Kxe7'], ['Bd5+', 'Kd6'], ['Bf3', 'Bc4'], ['b3', 'Bf1'], ['Rd1+', 'Kc5'], ['Rd2', 'Rxd2\n'], ['Kxd2', 'Kb4'], ['Bd5', 'Ka3'], ['Bc4', 'Bxg2'], ['Bxa6', 'Kxa2'], ['Kc3', 'g5'], ['Be2', 'Ka3'], ['b4', 'Bh3\n'], ['Bb5', 'h5'], ['Bc6', 'Bc8'], ['b5', 'Ka4'], ['Kc4', 'Ka5'], ['Kc5', 'g4'], ['Bg2', 'h4'], ['Kc6', 'Bd7+\n'], ['Kxd7', 'Kxb5'], ['Kd6', 'g3'], ['h3', 'Kc4'], ['Bc6', 'Kb4'], ['Ke6', 'Kc5'], ['Bg2', 'Kd4'], ['Ba8', 'Kc5\n'], ['Kd7', 'Kd4'], ['Kd6', 'Kc4'], ['Bb7', 'Kd4'], ['Bd5', 'Kd3'], ['Ke5', 'Kc3'], ['Kf6', 'Kd4'], ['Ba8', 'Kc5\n'], ['Ke5', 'Kc4'], ['Kf6', 'Kc5'], ['Ke5', 'Kc4'], ['Bg2', 'Kc5'], ['Bd5', 'Kb6']]",1/2-1/2
35th World Open,King of Prussia USA,2007.06.04,9,"Nakamura,H","Mikhalevski,V",,,C47,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['d4', 'exd4'], ['Nxd4', 'Nf6'], ['Nc3', 'Bb4'], ['Nxc6', 'bxc6'], ['Bd3', 'O-O'], ['O-O', 'd5\n'], ['exd5', 'cxd5'], ['Bg5', 'c6'], ['Na4', 'h6'], ['Bh4', 'Be6'], ['c3', 'Bd6'], ['Bc2', 'Re8'], ['Qd4', 'a5\n'], ['Rae1', 'Bb8'], ['b3', 'Ba7'], ['Qd1', 'g5'], ['Bg3', '']]",1/2-1/2
National Open,Las Vegas USA,2007.06.08,1,"Bryant,J","Nakamura,H",,,B22,"[['e4', 'c5'], ['c3', 'Nf6'], ['e5', 'Nd5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['cxd4', 'd6'], ['Bc4', 'Nb6'], ['Bb5', 'd5\n'], ['h3', 'Bf5'], ['Nc3', 'Rc8'], ['O-O', 'e6'], ['Bg5', 'Be7'], ['Bxe7', 'Qxe7'], ['Nd2', 'O-O'], ['Nb3', 'Nc4\n'], ['Qe2', 'Nb4'], ['Bxc4', 'dxc4'], ['Nc5', 'Nc2'], ['Rad1', 'Nxd4'], ['Rxd4', 'Qxc5'], ['Rfd1', 'b5'], ['f4', 'b4\n'], ['Ne4', 'Bxe4'], ['Qxe4', 'Rfd8'], ['Kf1', 'Rxd4'], ['Qxd4', 'Qxd4'], ['Rxd4', 'c3'], ['bxc3', 'bxc3\n'], ['Rd1', 'g5'], ['fxg5', 'Kg7'], ['Ke2', 'Kg6'], ['Rc1', 'Kxg5'], ['Kd3', 'c2'], ['Kd2', 'Kh4']]",0-1
National Open,Las Vegas USA,2007.06.08,2,"Nakamura,H","Mezentsev,V",,,D37,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'Nf6'], ['Nc3', 'Be7'], ['Bf4', 'O-O'], ['e3', 'Nh5'], ['Be5', 'f6'], ['Bg3', 'Nxg3\n'], ['hxg3', 'c6'], ['Bd3', 'g6'], ['Qc2', 'Rf7'], ['O-O-O', 'Nd7'], ['Ne2', 'Nf8'], ['e4', 'Bd7'], ['Kb1', 'Rc8\n'], ['Nf4', 'Bd6'], ['e5', 'fxe5'], ['Nxe5', 'Bxe5'], ['dxe5', 'b6'], ['Nh3', 'c5'], ['f4', 'Bc6'], ['Ng5', 'Rd7\n'], ['cxd5', 'Bxd5'], ['Bb5', 'Re7'], ['Ne4', 'Bxe4'], ['Qxe4', 'Qc7'], ['Rd6', 'Qb8'], ['Rhd1', 'c4'], ['Bxc4', 'b5\n'], ['Bb3', 'a5'], ['a3', 'Kg7'], ['g4', 'Rc5'], ['Rd8', 'Qb7'], ['Qe3', 'Qc7'], ['f5', '']]",1-0
National Open,Las Vegas USA,2007.06.09,3,"Abramovic,B","Nakamura,H",,,A16,"[['c4', 'Nf6'], ['Nc3', 'g6'], ['g3', 'd5'], ['cxd5', 'Nxd5'], ['Bg2', 'Nb6'], ['h4', 'h6'], ['d3', 'Bg7'], ['Be3', 'N8d7\n'], ['Qd2', 'Nf6'], ['Rc1', 'c6'], ['Nf3', 'Ng4'], ['Bc5', 'O-O'], ['Nh2', 'Nxh2'], ['Rxh2', 'f5'], ['Be3', 'Kh7\n'], ['f4', 'h5'], ['Bf3', 'Nd7'], ['d4', 'Nb6'], ['b3', 'Be6'], ['Bg1', 'Nd5'], ['Nxd5', 'Bxd5'], ['Bxd5', 'Qxd5\n'], ['Rc5', 'Qe6'], ['Rf2', 'Rad8'], ['Rf3', 'Rd6'], ['Re3', 'Qd7'], ['Rd3', 'Rd8'], ['Rc4', 'Qe6'], ['Kf1', 'Qd5\n'], ['Qe3', 'Re6'], ['Qf3', 'Re4'], ['Bf2', 'b6'], ['a4', 'Rd6'], ['Rc2', 'Qe6'], ['Kg2', 'Qd7'], ['Rdc3', 'Rde6\n'], ['Rc4', 'Qd5'], ['Kf1', 'Qd7'], ['Kg2', 'Rd6'], ['Bg1', 'a6'], ['Bf2', 'b5'], ['Rc5', 'Bxd4'], ['Bxd4', 'Rdxd4\n'], ['Rxc6', 'Rd2'], ['axb5', 'axb5'], ['R6c5', 'Qd4'], ['Rxd2', 'Qxd2'], ['Re5', 'Rxe5'], ['fxe5', 'Qd4\n'], ['Qf4', 'Qd3'], ['Kf2', 'Qxb3'], ['Qd4', 'Qc4'], ['Qa7', 'Qb4'], ['Qb6', 'f4']]",0-1
