Yalta op,Yalta,1995.??.??,2,"Kushch, Nikolai","Eljanov, Pavel",,,A30,"[['Nf3', 'c5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['g3', 'b6'], ['Bg2', 'Bb7'], ['O-O', 'Be7'], ['Re1', 'd6'], ['e4', 'a6'], ['d4', 'cxd4\n'], ['Nxd4', 'Qc7'], ['Be3', 'O-O'], ['Rc1', 'Nbd7'], ['f4', 'Rac8'], ['b3', 'Rfd8'], ['f5', 'e5'], ['Nd5', 'Nxd5\n'], ['cxd5', 'Nc5'], ['Nc6', 'Bxc6'], ['dxc6', 'a5'], ['a3', 'a4'], ['b4', 'Nb3'], ['Rc3', 'b5'], ['g4', 'h6\n'], ['Qd5', 'Nd4'], ['Kh1', 'Bg5'], ['Bxd4', 'exd4'], ['Rc2', 'Qb6'], ['Bf1', 'Bh4'], ['Rd1', 'Re8'], ['Qxb5', 'Qxb5\n'], ['Bxb5', 'Rxe4'], ['Ba6', 'Rc7'], ['Bd3', 'Re1+'], ['Rxe1', 'Bxe1'], ['b5', 'Bc3'], ['Rc1', 'Ba5'], ['Rc4', 'Bb6\n'], ['Rxa4', 'Rc8'], ['Ra6', 'Rb8']]",1-0
RUS-UKR Blitz g/3,bereg.ru INT,2003.12.14,10,"Kodinets,K","Eljanov,P",,,D03,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['Bg5', 'Bg7'], ['Nbd2', 'd5'], ['e3', 'O-O'], ['Bd3', 'Nbd7'], ['O-O', 'Re8'], ['c4', 'dxc4\n'], ['Nxc4', 'Nb6'], ['Nce5', 'c6'], ['h3', 'Be6'], ['Qe2', 'Nfd7'], ['Nxd7', 'Qxd7'], ['Rfd1', 'h6'], ['Bh4', 'Rad8\n'], ['Bg3', 'Nd5'], ['Be5', 'Nf6'], ['b3', 'Bd5'], ['Rac1', 'Rc8'], ['e4', 'Be6'], ['Qe3', 'Red8'], ['Bc4', 'Bxc4\n'], ['bxc4', 'Qe8'], ['d5', 'cxd5'], ['cxd5', 'Qa4'], ['Bxf6', 'Bxf6'], ['Rxc8', 'Rxc8'], ['Rc1', 'Rxc1+\n'], ['Qxc1', 'Qxe4'], ['Qc8+', 'Kg7'], ['Qxb7', 'a5'], ['Qb5', 'a4'], ['Kh2', 'Qc2'], ['a3', 'Qd1'], ['Qc4', 'h5\n'], ['h4', 'Bb2'], ['Ng5', 'Be5+'], ['g3', 'Qd4'], ['Qxd4', 'Bxd4'], ['Ne4', 'f5'], ['Nd2', 'Bxf2'], ['Kg2', 'Bd4\n'], ['Kf3', 'Kf6'], ['Nc4', 'e5'], ['dxe6', 'Kxe6'], ['Ke2', 'Kd5'], ['Kd3', 'Bf2'], ['Nb2', 'Bxg3'], ['Nxa4', 'Bxh4\n'], ['Nc3+', 'Ke5'], ['Ne2', 'Bd8'], ['a4', 'h4'], ['Ke3', 'g5'], ['Kf3', 'g4+']]",0-1
RUS-UKR Blitz g/3,bereg.ru INT,2003.12.14,11,"Eljanov,P","Belov,Vl",,,D87,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'Bg7'], ['Bc4', 'c5'], ['Ne2', 'Nc6\n'], ['Be3', 'O-O'], ['O-O', 'Bd7'], ['Rb1', 'a6'], ['d5', 'Ne5'], ['Bb3', 'Qc7'], ['f4', 'Ng4'], ['Bc1', 'c4'], ['Bc2', 'e6\n'], ['h3', 'Nf6'], ['dxe6', 'Bxe6'], ['Nd4', 'Rad8'], ['Be3', 'Rfe8'], ['Qf3', 'Bc8'], ['a4', 'Nxe4'], ['Bxe4', 'Qe7\n'], ['Bxb7', 'Qxe3+'], ['Qxe3', 'Rxe3'], ['Bxc8', 'Rxc8'], ['f5', 'Rxc3'], ['f6', 'Bf8'], ['Kh1', 'Rd3'], ['Nf3', 'c3\n'], ['Rbc1', 'c2'], ['Rfe1', 'Ba3'], ['Rxc2', 'Rxc2'], ['Re8+', 'Bf8'], ['Kh2', 'Rxf3']]",0-1
RUS-UKR Blitz g/3,bereg.ru INT,2003.12.14,12,"Eljanov,P","Virovlansky,S",,,E12,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['c4', 'b6'], ['a3', 'Bb7'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['e3', 'Be7'], ['Bb5+', 'c6\n'], ['Bd3', 'O-O'], ['e4', 'Nxc3'], ['bxc3', 'c5'], ['O-O', 'Nd7'], ['e5', 'Qc7'], ['Qe2', 'Rac8'], ['h4', 'h6\n'], ['Be3', 'Rfd8'], ['Nd2', 'Nf8'], ['Qg4', 'Kh8'], ['Ne4', 'cxd4'], ['cxd4', 'Bxe4'], ['Bxe4', 'Qc3'], ['Qh5', 'Kg8\n'], ['a4', 'Rc4'], ['Rad1', 'Qa5'], ['Rd3', 'Qxa4'], ['Bxh6', 'Rcxd4'], ['Bxg7', 'Kxg7'], ['Rg3+', 'Ng6\n'], ['Bxg6', 'Rxh4'], ['Bxf7+', 'Kf8'], ['Rg8+', '']]",1-0
RUS-UKR Blitz g/3,bereg.ru INT,2003.12.14,13,"Kobalia,M","Eljanov,P",,,B30,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Bb5', 'e6'], ['Bxc6', 'bxc6'], ['d3', 'Ne7'], ['Qe2', 'Ng6'], ['e5', 'Be7'], ['Nc3', 'f6\n'], ['exf6', 'gxf6'], ['h4', 'd6'], ['Bh6', 'Rg8'], ['O-O-O', 'e5'], ['h5', 'Nf8'], ['Nh4', 'Be6'], ['f3', 'Qd7\n'], ['g4', 'O-O-O'], ['Kb1', 'Kb8'], ['Ne4', 'Ka8'], ['Ng3', 'Qb7'], ['Nhf5', 'Bf7'], ['Bxf8', 'Bxf8'], ['Ne4', 'Be7\n'], ['Qd2', 'd5'], ['Neg3', 'Rb8'], ['b3', 'Bf8'], ['Nh6', 'Bxh6'], ['Qxh6', 'c4'], ['Qxf6', 'cxb3'], ['axb3', 'd4\n'], ['Kc1', 'Rgf8'], ['Qd6', 'Bd5'], ['Ne4', 'Rxf3'], ['Rhf1', 'Bxe4'], ['dxe4', 'Rc3'], ['Rf8', 'Qxb3'], ['Rxb8+', 'Qxb8\n'], ['Qxb8+', 'Kxb8'], ['Rg1', 'h6'], ['g5', 'hxg5'], ['Rxg5', 'd3'], ['Kd2', 'dxc2'], ['Kc1', 'Kc7'], ['Rxe5', 'Kd6\n'], ['Ra5', 'c5'], ['h6', 'Rh3'], ['Kxc2', 'Ke5'], ['Rxc5+', '']]",1/2-1/2
RUS-UKR Blitz g/3,bereg.ru INT,2003.12.14,14,"Eljanov,P","Shipov,S",,,D00,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['Nc3', 'd5'], ['Bf4', 'Bg7'], ['e3', 'O-O'], ['Be2', 'c5'], ['Ne5', 'Qb6'], ['O-O', 'cxd4\n'], ['exd4', 'Nc6'], ['Nxc6', 'Qxc6'], ['Be5', 'Bf5'], ['Bf3', 'Rfd8'], ['Rc1', 'Rac8'], ['Qd2', 'Ne4'], ['Bxe4', 'dxe4\n'], ['Bxg7', 'Kxg7'], ['Ne2', 'e5'], ['c3', 'Bg4'], ['Qe3', 'Bxe2'], ['Qxe2', 'exd4'], ['cxd4', 'Qxc1']]",0-1
RUS-UKR Blitz g/3,bereg.ru INT,2003.12.14,15,"Dobrov,V","Eljanov,P",,,D85,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['Nf3', 'Bg7'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'c5'], ['Rb1', 'O-O\n'], ['Be2', 'b6'], ['O-O', 'Bb7'], ['d5', 'Bxc3'], ['Qb3', 'Bg7'], ['Bf4', 'Qc8'], ['Rfe1', 'Ba6'], ['Bxa6', 'Qxa6\n'], ['e5', 'Nd7'], ['Bg5', 'Rae8'], ['Rbd1', 'c4'], ['Qc2', 'Nc5'], ['d6', 'exd6'], ['exd6', 'Rxe1+'], ['Nxe1', 'Re8\n'], ['h4', 'Nd7'], ['Nf3', 'b5'], ['Be7', 'Qc6'], ['h5', 'Qc5'], ['hxg6', 'hxg6'], ['Ng5', 'c3'], ['Qb3', 'Qf5\n'], ['Rd5', 'Qf4'], ['g3', 'Qc4'], ['Qxc4', 'bxc4'], ['Rd1', 'Rb8'], ['Rc1', 'Rb2'], ['Ne4', 'c2'], ['Kg2', 'Bd4\n'], ['a4', 'Kg7'], ['Nd2', 'c3'], ['Nf3', 'Bc5'], ['Nh2', 'Ra2'], ['Nf1', 'Ba3']]",0-1
RUS-UKR Blitz g/3,bereg.ru INT,2003.12.14,16,"Eljanov,P","Najer,E",,,D25,"[['Nf3', 'd5'], ['d4', 'Nf6'], ['c4', 'dxc4'], ['e3', 'g6'], ['Bxc4', 'Bg7'], ['O-O', 'O-O'], ['Nc3', 'Ne8'], ['Qe2', 'Nd6\n'], ['Bb3', 'b5'], ['Rd1', 'Bb7'], ['Bd2', 'Nd7'], ['Rac1', 'c5'], ['Nxb5', 'Bxf3'], ['gxf3', 'Nxb5'], ['Qxb5', 'cxd4\n'], ['Ba5', 'Nb6'], ['exd4', 'e6'], ['d5', 'Qg5+'], ['Kh1', 'Qh5'], ['Rd3', 'Be5'], ['f4', 'Bxf4'], ['h3', 'Bxc1\n'], ['Qc6', 'Rac8'], ['Qb7', 'Nxd5'], ['Bxd5', 'exd5'], ['Bc3', 'Bh6']]",0-1
8th Neckar Open,Deizisau GER,2004.04.08,1,"Freundlieb,T","Eljanov,P",,,D03,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['Bg5', 'Bg7'], ['Nbd2', 'O-O'], ['c3', 'd5'], ['e3', 'b6'], ['Ne5', 'c5'], ['Be2', 'Bb7\n'], ['O-O', 'Ne8'], ['Bh4', 'Nd6'], ['f4', 'f6'], ['Nef3', 'Nd7'], ['g4', 'b5'], ['g5', 'Qb6'], ['Bf2', 'Kh8'], ['h4', 'Rad8\n'], ['Kg2', 'Ne4'], ['Rh1', 'Nxf2'], ['Kxf2', 'cxd4'], ['cxd4', 'fxg5'], ['hxg5', 'e5'], ['fxe5', 'Nxe5\n'], ['Kg2', 'Nc4'], ['Qg1', 'Qe6'], ['Bxc4', 'dxc4'], ['Qh2', 'h5'], ['gxh6', 'Bxd4'], ['exd4', 'Rxd4'], ['Kf2', 'Rxd2+']]",0-1
8th Neckar Open,Deizisau GER,2004.04.09,2,"Eljanov,P","Ortmann,D",,,D11,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['e3', 'Bg4'], ['Nc3', 'e6'], ['h3', 'Bxf3'], ['Qxf3', 'Nbd7'], ['Bd2', 'Bd6\n'], ['O-O-O', 'Qe7'], ['Kb1', 'e5'], ['cxd5', 'e4'], ['Qe2', 'Nxd5'], ['Nxd5', 'cxd5'], ['Qb5', 'Qe6'], ['Rc1', 'Rb8\n'], ['Be2', 'O-O'], ['Qa5', 'a6'], ['Bd1', 'Rfc8'], ['Bb3', 'Nf6'], ['Bb4', 'Qe7'], ['a3', 'Bxb4'], ['axb4', 'Qd6\n'], ['Rc5', 'Rd8'], ['Qc7', 'Qxc7'], ['Rxc7', 'Rdc8'], ['Rhc1', 'Rxc7'], ['Rxc7', 'Kf8'], ['Kc2', 'h6'], ['Kd2', 'Ne8\n'], ['Rc5', 'Nf6'], ['f3', 'Ke7'], ['Bxd5', 'b6'], ['Rc7+', 'Kd6'], ['Rb7', 'Re8'], ['Bxe4', 'Nxe4+'], ['fxe4', 'Rxe4\n'], ['Rxf7', '']]",1-0
8th Neckar Open,Deizisau GER,2004.04.09,3,"Ardeleanu,A","Eljanov,P",,,B30,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Bb5', 'e6'], ['O-O', 'Nge7'], ['b3', 'a6'], ['Bxc6', 'Nxc6'], ['Bb2', 'b5'], ['a4', 'b4\n'], ['d3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Bb7'], ['Nf3', 'e5'], ['c4', 'Be7'], ['Nbd2', 'O-O'], ['c5', 'd5'], ['Nxe5', 'Nxe5\n'], ['Bxe5', 'Bxc5'], ['Qg4', 'f6'], ['Bb2', 'Qe7'], ['Rae1', 'd4'], ['f4', 'Rac8'], ['e5', 'f5'], ['Qg3', 'a5\n'], ['Rc1', 'Qe6'], ['Rfd1', 'Rfd8'], ['Kh1', 'Be4'], ['Re1', 'd3'], ['Rc4', 'Bd5'], ['Nf3', 'Bxc4'], ['bxc4', 'h6\n'], ['Rd1', 'd2'], ['h4', 'Be3'], ['Kh2', 'Qxc4']]",0-1
8th Neckar Open,Deizisau GER,2004.04.10,4,"Eljanov,P","Kasparov,S",,,A43,"[['d4', 'Nf6'], ['Nf3', 'c5'], ['d5', 'g6'], ['Nc3', 'd6'], ['e4', 'Bg7'], ['Bc4', 'O-O'], ['O-O', 'Bg4'], ['h3', 'Bxf3\n'], ['Qxf3', 'Nbd7'], ['Qd1', 'Ne8'], ['Re1', 'a6'], ['a4', 'b6'], ['Bg5', 'Nc7'], ['f4', 'Re8'], ['Bh4', 'Bf6\n'], ['Bf2', 'Rb8'], ['Qd3', 'Qc8'], ['Rad1', 'Qb7'], ['e5', 'Bg7'], ['Qf3', 'b5'], ['axb5', 'axb5'], ['Bf1', 'dxe5\n'], ['fxe5', 'Nxe5'], ['Qg3', 'Nc4'], ['b3', 'Nd6'], ['Bxc5', 'b4'], ['Na4', 'Nxd5'], ['Qf3', 'Nc3'], ['Qxb7', 'Nxb7\n'], ['Bxb4', 'Nxd1'], ['Rxd1', 'Bf8'], ['Be1', 'Red8'], ['Rb1', 'e5'], ['b4', 'Nc5'], ['Nxc5', 'Bxc5+'], ['Kh2', 'e4\n'], ['c3', 'f5'], ['Bg3', 'Bd6'], ['Bxd6', 'Rxd6'], ['c4', 'Rc6'], ['Kg3', 'Kg7'], ['Kf4', 'Kf6'], ['g4', 'g5+\n'], ['Ke3', 'Ke5'], ['gxf5', 'Ra6'], ['Rb3', 'Rba8'], ['b5', 'Ra3'], ['Rxa3', 'Rxa3+'], ['Kf2', 'Rf3+'], ['Ke1', 'Kd4']]",0-1
8th Neckar Open,Deizisau GER,2004.04.11,6,"Kunin,V","Eljanov,P",,,D85,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'Bg7'], ['Nf3', 'c5'], ['Be3', 'Qa5\n'], ['Qd2', 'O-O'], ['Rc1', 'Rd8'], ['d5', 'e6'], ['Be2', 'exd5'], ['exd5', 'Bg4'], ['c4', 'Qa3'], ['O-O', 'Nc6\n'], ['Ng5', 'Bf5'], ['g4', 'Bc8'], ['Ne4', 'Nd4'], ['Bxd4', 'cxd4'], ['Rb1', 'Re8'], ['Ng3', 'b6'], ['Rb3', 'Qe7\n'], ['a4', 'Be5'], ['Re1', 'Qh4'], ['a5', 'Bxg4'], ['Bxg4', 'Qxg4'], ['axb6', 'axb6'], ['Rxb6', 'h5'], ['Kg2', 'Ra3\n'], ['Qd1', 'Qf4'], ['Rb3', 'Rxb3'], ['Qxb3', 'h4'], ['Re4', 'Qd2'], ['Rxe5', 'Rxe5'], ['Qb8+', 'Kh7'], ['Qxe5', 'hxg3\n'], ['Qxg3', 'Qc3'], ['Qh4+', 'Kg7'], ['d6', 'Qxc4'], ['Qe4', 'Qc5'], ['d7', 'Qg5+'], ['Kh1', 'Qc1+'], ['Kg2', 'Qg5+\n'], ['Kh1', '']]",1/2-1/2
8th Neckar Open,Deizisau GER,2004.04.11,7,"Eljanov,P","Spiess,G",,,A53,"[['d4', 'd6'], ['Nf3', 'Bg4'], ['c4', 'Nd7'], ['e4', 'e5'], ['d5', 'Ngf6'], ['Nc3', 'Nc5'], ['Bd3', 'Nxd3+'], ['Qxd3', 'Be7\n'], ['h3', 'Bd7'], ['Be3', 'O-O'], ['b4', 'h6'], ['a4', 'Nh7'], ['g4', 'Ng5'], ['Nd2', 'Nh7'], ['c5', 'Bg5'], ['Ne2', 'g6\n'], ['Ng3', 'Qf6'], ['Kf1', 'Rfd8'], ['Kg2', 'Kg7'], ['Nc4', 'Be8'], ['b5', 'Bxe3'], ['Qxe3', 'dxc5'], ['Qxc5', 'b6\n'], ['Qe3', 'a6'], ['Rab1', 'axb5'], ['axb5', 'Bd7'], ['Rhd1', 'Ra4'], ['Qc3', 'Ng5'], ['Rd3', 'Re8'], ['Rb2', 'Qf4\n'], ['Re3', 'Qf6'], ['Nd2', 'Re7'], ['Nf3', 'Nxf3'], ['Rxf3', 'Qd6'], ['Re3', 'Kh7'], ['Re1', 'Ra3'], ['Qc4', 'Qf6\n'], ['Rb3', 'Ra5'], ['Rc1', 'Be8'], ['Rcc3', 'Qd6'], ['Rb2', 'Qf6'], ['Nf1', 'Qd6'], ['Ne3', 'Qd7'], ['Qc6', 'Qd8\n'], ['Qf6', 'Rxb5'], ['Rbc2', 'Qd6'], ['g5', 'hxg5'], ['Qxg5', 'f6'], ['Qh4+', 'Kg8'], ['Ng4', 'f5'], ['Rc6', 'Bxc6\n'], ['Rxc6', 'fxg4'], ['Rxd6', 'gxh3+'], ['Kh2', '']]",1-0
6th Open,Dubai UAE,2004.04.19,1,"Eljanov,P","Tondivar,B",,,D58,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'Nf6'], ['Nc3', 'Be7'], ['Bg5', 'h6'], ['Bh4', 'O-O'], ['e3', 'b6'], ['Be2', 'Bb7\n'], ['Bxf6', 'Bxf6'], ['cxd5', 'exd5'], ['b4', 'c6'], ['O-O', 'a5'], ['b5', 'c5'], ['Ne5', 'cxd4'], ['exd4', 'Bxe5\n'], ['dxe5', 'd4'], ['Na4', 'Qg5'], ['Bf3', 'Bxf3'], ['Qxf3', 'Ra7'], ['Qe4', 'Qd8'], ['Rad1', 'Rd7'], ['f4', 'd3\n'], ['Qe3', 'Rd4'], ['Nc3', 'f5'], ['Rd2', 'Qd7'], ['e6', 'Qd6'], ['Rfd1', 'Qxf4'], ['Qxf4', 'Rxf4'], ['Rxd3', 'Re8\n'], ['Rd8', 'Kf8'], ['e7+', 'Kxe7'], ['Rxb8', '']]",1-0
6th Open,Dubai UAE,2004.04.20,2,"Megaranto,S","Eljanov,P",,,B32,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'e5'], ['Nb5', 'd6'], ['N1c3', 'a6'], ['Na3', 'Be7'], ['Nd5', 'Nf6\n'], ['Nxf6+', 'Bxf6'], ['Nc4', 'Be7'], ['Ne3', 'O-O'], ['Bc4', 'Bg5'], ['O-O', 'Rb8'], ['a4', 'Be6'], ['Bd5', 'Nd4\n'], ['Bxe6', 'fxe6'], ['c3', 'Bxe3'], ['Bxe3', 'Nc6'], ['Qb3', 'Qe7'], ['Rfd1', 'Nd8'], ['Rd2', 'Nf7'], ['a5', 'Rfe8\n'], ['Ra4', 'Qc7'], ['Bb6', 'Qd7'], ['Rb4', 'Re7'], ['f3', 'Rc8'], ['Bf2', 'Rc7'], ['h3', 'h6'], ['Bh4', 'g5\n'], ['Bf2', 'Kg7'], ['Rb6', 'Rc6'], ['h4', 'Rxb6'], ['Qxb6', 'Qc7'], ['hxg5', 'hxg5'], ['Qb4', 'Qc6'], ['c4', 'Rc7\n'], ['b3', 'Rc8'], ['Rd3', 'Kf6'], ['Qd2', 'Rh8'], ['Qe3', 'Qc7'], ['Qb6', 'Qxb6'], ['Bxb6', 'g4'], ['fxg4', 'Rg8\n'], ['c5', 'd5'], ['exd5', 'exd5'], ['Rxd5', 'Ke6'], ['Rd3', 'Rxg4'], ['Kf2', 'Rb4'], ['Rg3', 'e4'], ['Rg6+', 'Kf5\n'], ['c6', 'bxc6'], ['Rxc6', 'Rxb3'], ['Bd4', 'Rd3'], ['Rf6+', 'Kg5'], ['Rxf7', 'Rxd4'], ['Ra7', 'Kf4'], ['g3+', 'Ke5\n'], ['Rxa6', 'Rd2+'], ['Ke1', 'Ra2'], ['Ra8', 'Kd4'], ['a6', 'Ke3'], ['Kf1', 'Kf3'], ['Rf8+', 'Kxg3'], ['Rf6', 'Kg4\n'], ['Ke1', 'Kg5'], ['Rf8', 'Rxa6'], ['Ke2', '']]",1/2-1/2
6th Open,Dubai UAE,2004.04.21,3,"Eljanov,P","Ramesh,R",,,E12,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['c4', 'b6'], ['a3', 'Bb7'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['e3', 'g6'], ['Nxd5', 'exd5\n'], ['Be2', 'Bd6'], ['b4', 'O-O'], ['O-O', 'Nd7'], ['Bd2', 'a6'], ['a4', 'c6'], ['Ne1', 'b5'], ['a5', 'Nf6'], ['Nd3', 'Ne4\n'], ['Rc1', 'Re8'], ['Be1', 'Qh4'], ['g3', 'Qe7'], ['Bf3', 'Bc7'], ['Rc2', 'Nd6'], ['Re2', 'Bc8'], ['Bg2', 'Nc4\n'], ['e4', 'Bf5'], ['e5', 'f6'], ['f4', 'Bg4'], ['Bf3', 'Bxf3'], ['Rxf3', 'f5'], ['Rg2', 'Rf8'], ['h3', 'Bd8\n'], ['g4', 'Qa7'], ['Bf2', 'Be7'], ['Qe1', 'Rae8'], ['Nc1', 'Rf7'], ['Ne2', 'Qd7'], ['Ng3', 'Bh4'], ['Nxf5', 'Bxf2+\n'], ['Qxf2', 'gxf5'], ['e6', 'Rxe6'], ['gxf5+', 'Kf8'], ['fxe6', 'Qxe6'], ['f5', 'Qe4'], ['Rf4', 'Qb1+'], ['Kh2', 'Qxb4\n'], ['Qg3', 'Ke8'], ['Re2+', 'Kd7'], ['f6', 'Nxa5'], ['Qg8', 'Rf8'], ['Qg7+', 'Kc8'], ['f7', 'Kd7'], ['Re8', 'Qd6\n'], ['Qg4+', 'Kc7'], ['Rxf8', '']]",1-0
6th Open,Dubai UAE,2004.04.22,4,"Moradiabadi,E","Eljanov,P",,,B30,"[['Nf3', 'c5'], ['e4', 'Nc6'], ['Nc3', 'Nf6'], ['Bb5', 'Qc7'], ['O-O', 'Nd4'], ['Re1', 'a6'], ['Bc4', 'Ng4'], ['d3', 'Nxf3+\n'], ['Qxf3', 'Qxh2+'], ['Kf1', 'Ne5'], ['Bxf7+', 'Nxf7'], ['Bf4', 'Qh4'], ['Nd5', 'd6'], ['Bg3', 'Ne5'], ['Qxf8+', 'Kxf8\n'], ['Bxh4', 'Ng6'], ['Bg5', 'h6'], ['Be3', 'Bd7'], ['Nb6', 'Rd8'], ['d4', 'cxd4'], ['Bxd4', 'Bc6'], ['Rad1', 'Kf7\n'], ['Bc3', 'Nf4'], ['Bd2', 'Ne6'], ['f3', 'h5'], ['Kf2', 'h4'], ['Be3', 'Rh5'], ['Nd5', 'Rc8'], ['c4', 'g5'], ['b3', 'Rg8\n'], ['Rh1', 'g4'], ['f4', 'Nf8'], ['g3', 'h3'], ['Kg1', 'Nd7'], ['Kh2', 'Bxd5'], ['exd5', 'b5'], ['Bd4', 'bxc4\n'], ['bxc4', 'Rc8'], ['Rc1', 'e6'], ['dxe6+', 'Kxe6'], ['Rhe1+', 'Kf7'], ['Re2', 'Re8'], ['Rd2', 'Ra5'], ['Rcc2', 'Re6\n'], ['Rb2', 'Ra4'], ['Rb7', 'Re7'], ['Rc2', 'Ra3'], ['Ra7', 'Rd3'], ['Bf2', 'Nf6'], ['Rxe7+', 'Kxe7'], ['c5', 'Ne4\n'], ['c6', 'Kd8'], ['Bb6+', 'Kc8'], ['Re2', 'd5'], ['Ba5', 'Ra3'], ['Be1', 'Kc7'], ['Rc2', 'Ra4']]",0-1
6th Open,Dubai UAE,2004.04.23,5,"Eljanov,P","Mariano,N",,,E97,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['c4', 'Bg7'], ['Nc3', 'O-O'], ['e4', 'd6'], ['Be2', 'e5'], ['O-O', 'Nc6'], ['d5', 'Ne7\n'], ['b4', 'Kh8'], ['c5', 'Neg8'], ['Nd2', 'Ne8'], ['a4', 'f5'], ['Ba3', 'Nh6'], ['b5', 'fxe4'], ['Ncxe4', 'Nf5\n'], ['Rc1', 'Rf7'], ['cxd6', 'Nexd6'], ['Bg4', 'Nxe4'], ['Nxe4', 'Nd4'], ['Bxc8', 'Rxc8'], ['d6', 'Bf8'], ['Bb2', 'cxd6\n'], ['Bxd4', 'Rxc1'], ['Bxe5+', 'Kg8'], ['Qxc1', 'dxe5'], ['Rd1', 'Rc7'], ['Qb1', 'Qe7'], ['Qb3+', 'Kg7\n'], ['Qd5', 'h6'], ['g3', 'Kh7'], ['a5', 'Bg7'], ['b6', 'axb6'], ['axb6', 'Rc6'], ['Qxc6', 'bxc6'], ['Rb1', 'Qb7\n'], ['Nc5', 'Qb8'], ['b7', 'e4'], ['Na6', 'Qa7'], ['b8=Q', 'Qxa6'], ['Qb4', 'e3'], ['fxe3', 'Qe2'], ['Re1', 'Qc2\n'], ['Qb1', 'Qc3'], ['Qc1', 'Qb4'], ['Re2', 'c5'], ['Rc2', 'Bf8'], ['Rc4', 'Qb3'], ['Kf2', 'h5'], ['Qc2', 'Qa3\n'], ['Ra4', '']]",1-0
6th Open,Dubai UAE,2004.04.24,6,"Nisipeanu,LD","Eljanov,P",,,B22,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['c3', 'Nf6'], ['e5', 'Nd5'], ['d4', 'cxd4'], ['cxd4', 'd6'], ['Bc4', 'Nb6'], ['Bb5', 'd5\n'], ['h3', 'Bf5'], ['O-O', 'e6'], ['Bg5', 'Be7'], ['Bxe7', 'Qxe7'], ['Bxc6+', 'bxc6'], ['Qc1', 'O-O'], ['Nbd2', 'Rfc8\n'], ['Nb3', 'Rab8'], ['Nc5', 'Nd7'], ['Qc3', 'Nxc5'], ['dxc5', 'Qb7'], ['b3', 'Qb4'], ['Rac1', 'a5'], ['Nd4', 'a4\n'], ['Qxb4', 'Rxb4'], ['Rfd1', 'f6'], ['Rc3', 'Kf7'], ['a3', 'Rb7'], ['Nxf5', 'exf5'], ['b4', 'Re8']]",1/2-1/2
