EU-ch U10,Rimavska Sobota,1996.??.??,1,"Volokitin, Andrei","Meszaros, Matyas",,,B80,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['f3', 'e6'], ['Be3', 'b5'], ['Qd2', 'Be7\n'], ['O-O-O', 'O-O'], ['g4', 'Qa5'], ['Kb1', 'Bb7'], ['Nd5', 'Qd8'], ['Nxe7+', 'Qxe7'], ['h4', 'Nbd7'], ['h5', 'd5\n'], ['g5', 'Ne8'], ['exd5', 'Bxd5'], ['Qh2', 'Rd8'], ['Be2', 'Nd6'], ['g6', 'h6'], ['Rdg1', 'f6'], ['Qg2', 'e5\n'], ['Nb3', 'Nf5'], ['Bc1', 'Rc8'], ['Bd3', 'Qe6'], ['Rd1', 'Ba8'], ['Qg4', 'Nd4'], ['Qxe6+', 'Nxe6'], ['Bf5', 'Ng5\n'], ['Bxd7', 'Rcd8'], ['Bxg5', 'fxg5'], ['Be6+', 'Kh8'], ['Rxd8', 'Rxd8'], ['Rf1', 'a5'], ['a3', 'a4'], ['Nc5', 'Bc6\n'], ['Nd3', 'Re8'], ['Bf7', 'Re7'], ['Re1', 'Bxf3'], ['Nxe5', 'Bxh5'], ['Bd5', 'g4'], ['Nf7+', 'Rxf7'], ['Re8+', '']]",1-0
Bundesliga 2003-4,Plauen GER,2003.12.13,5,"Volokitin,And","Khenkin,I",,,B18,"[['e4', 'c6'], ['d4', 'd5'], ['Nc3', 'dxe4'], ['Nxe4', 'Bf5'], ['Ng3', 'Bg6'], ['N1e2', 'e6'], ['h4', 'h6'], ['Nf4', 'Bh7\n'], ['Bd3', 'Qxd4'], ['Be3', 'Qd6'], ['Nxe6', 'Qxe6'], ['Bxh7', 'Rxh7'], ['Qd3', 'Nf6'], ['O-O-O', 'Nbd7\n'], ['Bd4', 'O-O-O'], ['Bxf6', 'Qxf6'], ['Qxh7', 'Ba3'], ['c3', 'g6'], ['Kb1', 'Rh8'], ['Ne4', 'Qe5'], ['Qxf7', 'Qxe4+\n'], ['Ka1', 'Qe7'], ['Qxg6', 'Bc5'], ['Rhe1', 'Qf6'], ['Qg4', 'Qf7'], ['Re5', 'Bb6'], ['h5', 'Kc7'], ['Rf5', 'Qe6\n'], ['Qg6', 'Qe2'], ['Qd6+', '']]",1-0
Bundesliga 2003-4,Koelln GER,2003.12.14,6,"Kindermann,S","Volokitin,And",,,B30,"[['e4', 'c5'], ['Nf3', 'e6'], ['d3', 'Nc6'], ['g3', 'Nge7'], ['Bg2', 'g6'], ['h4', 'h6'], ['c3', 'Bg7'], ['O-O', 'e5'], ['a3', 'O-O\n'], ['b4', 'b6'], ['b5', 'Na5'], ['c4', 'd6'], ['Nh2', 'Be6'], ['h5', 'f5'], ['exf5', 'gxf5'], ['Bxa8', 'Qxa8\n'], ['Bb2', 'd5'], ['Re1', 'd4'], ['Nd2', 'Bf7'], ['g4', 'Kh8'], ['gxf5', 'Qe8'], ['Qg4', 'Bxh5'], ['Qh3', 'Rxf5\n'], ['Ne4', 'Bg6'], ['Ng3', 'Rf7'], ['Rad1', 'Nf5'], ['Ne4', 'Qe7'], ['Bc1', 'Nh4'], ['f4', 'Bh5'], ['Rd2', 'exf4\n'], ['Rf2', 'f3'], ['Bd2', 'Qd8'], ['Bxa5', 'bxa5'], ['Nxc5', 'Qg5+'], ['Kh1', 'Nf5'], ['Ne4', 'Qh4'], ['Qxh4', 'Nxh4\n'], ['c5', 'Bg6'], ['c6', 'Be5'], ['Ng4', 'Bf4'], ['Rc2', 'Ng2'], ['Rxg2', 'fxg2+'], ['Kxg2', 'Rg7'], ['Kf3', 'Rf7\n'], ['Kg2', 'Rg7'], ['Kf3', 'Rf7'], ['Kg2', '']]",1/2-1/2
Bundesliga 2003-4,St Ingbert GER,2004.02.14,8,"Volokitin,And","Savchenko,S",,,B87,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bc4', 'e6'], ['Bb3', 'b5'], ['Qf3', 'Bb7\n'], ['Bg5', 'Nc6'], ['O-O-O', 'Nxd4'], ['Rxd4', 'Be7'], ['Rhd1', 'O-O'], ['Qg3', 'Ne8'], ['f4', 'f6'], ['Bh4', 'Kh8\n'], ['f5', 'e5'], ['R4d3', 'Nc7'], ['Qg4', 'Qd7'], ['Rh3', 'd5'], ['Bf2', 'g5'], ['Rxh7+', '']]",1-0
Bundesliga 2003-4,St Ingbert GER,2004.02.15,9,"Marcelin,C","Volokitin,And",,,E84,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['f3', 'O-O'], ['Be3', 'Nc6'], ['Nge2', 'Rb8'], ['Qd2', 'a6\n'], ['Nc1', 'e5'], ['d5', 'Nd4'], ['Nb3', 'Nxb3'], ['axb3', 'c5'], ['g4', 'h5'], ['h3', 'Nh7'], ['Rg1', 'h4'], ['g5', 'f6\n'], ['gxf6', 'Qxf6'], ['O-O-O', 'Bd7'], ['Kb1', 'b5'], ['Re1', 'b4'], ['Nd1', 'a5'], ['Nf2', 'Ra8'], ['Be2', 'a4\n'], ['Ng4', 'Qd8'], ['Bd1', 'g5'], ['Nf2', 'axb3'], ['Bxb3', 'Rxf3'], ['Qe2', 'Rg3'], ['Rxg3', 'hxg3'], ['Ng4', 'Ba4\n'], ['Qc2', 'Bxb3'], ['Qxb3', 'Qf8'], ['Bd2', 'g2'], ['Qd3', 'Nf6'], ['Ne3', 'Nh5'], ['Nxg2', 'Nf4'], ['Nxf4', 'exf4\n'], ['Rg1', 'b3'], ['Rxg5', 'Qf6'], ['Rxg7+', 'Qxg7'], ['Bxf4', 'Qg1+'], ['Bc1', 'Qe1'], ['h4', 'Ra1+'], ['Kxa1', 'Qa5+']]",0-1
Aeroflot Open,Moscow RUS,2004.02.18,2,"Tomashevsky,E","Volokitin,And",,,E61,"[['c4', 'Nf6'], ['Nc3', 'g6'], ['g3', 'Bg7'], ['Bg2', 'c5'], ['e3', 'O-O'], ['Nge2', 'Nc6'], ['O-O', 'd6'], ['d4', 'Bg4\n'], ['h3', 'cxd4'], ['exd4', 'Bxe2'], ['Nxe2', 'd5'], ['c5', 'b6'], ['Rb1', 'a5'], ['a3', 'e5'], ['dxe5', 'Nxe5\n'], ['cxb6', 'Qxb6'], ['Be3', 'Qa6'], ['Nf4', 'Rad8'], ['Bd4', 'Ne4'], ['Rc1', 'Rfe8'], ['Rc7', 'Nd3'], ['Bxg7', 'Nxf4\n'], ['Qf3', 'Qd6'], ['Qxf4', 'Qxf4'], ['gxf4', 'Kxg7'], ['Rd1', 'Nf6'], ['Bf3', 'Rc8'], ['Rxc8', 'Rxc8'], ['Bxd5', 'Rb8\n'], ['b3', 'Nxd5'], ['Rxd5', 'Rxb3'], ['Rxa5', 'Rxh3'], ['Kg2', 'Rb3'], ['f3', 'h5'], ['Kg3', 'f5'], ['Ra7+', 'Kh6\n'], ['Ra8', 'Rc3'], ['Ra7', 'h4+'], ['Kxh4', 'Rxf3'], ['Ra4', 'Re3'], ['Ra8', 'Rd3'], ['Rh8+', 'Kg7'], ['Ra8', 'Rf3\n'], ['Ra7+', 'Kh6'], ['Ra4', 'Rf1'], ['Kg3', 'Rg1+'], ['Kf3', 'Rc1'], ['Ra6', 'Rc3+'], ['Kg2', 'Kh5'], ['Kf2', 'Kg4\n'], ['Rxg6+', 'Kxf4'], ['Rb6', 'Rc2+'], ['Kf1', 'Kg4'], ['Rb3', 'f4'], ['Rd3', 'Ra2'], ['Rb3', 'f3']]",1/2-1/2
Aeroflot Open,Moscow RUS,2004.02.19,3,"Volokitin,And","Novikov,S",,,B54,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'e5'], ['Nb5', 'a6'], ['N5a3', 'Nc6'], ['c4', 'Nf6'], ['Nc3', 'Be7\n'], ['Bd3', 'Bg4'], ['Qd2', 'O-O'], ['O-O', 'h6'], ['Nc2', 'Nh5'], ['Be2', 'Bg5'], ['Qd1', 'Bxe2'], ['Nxe2', 'Bxc1\n'], ['Rxc1', 'Nf4'], ['Nxf4', 'exf4'], ['Nd4', 'Qf6'], ['Nf5', 'Rad8'], ['Qd2', 'Qe5'], ['f3', 'Rfe8'], ['Rfd1', 'Re6\n'], ['Qc3', 'Qc5+'], ['Kh1', 'Ne5'], ['Rd5', 'Qc7'], ['Qd2', 'g6'], ['Nd4', 'Ree8'], ['Rc3', 'Nc6'], ['Qxf4', 'Ne7\n'], ['Qxh6', 'Nxd5'], ['Nf5', 'gxf5'], ['cxd5', 'Qxc3'], ['bxc3', 'fxe4'], ['fxe4', 'Rc8'], ['Qxd6', 'Rxc3\n'], ['h3', 'Rxe4'], ['Qd8+', 'Kg7'], ['Qg5+', 'Kf8'], ['Qd2', 'Rcc4'], ['Qh6+', 'Kg8'], ['Qg5+', 'Kf8'], ['Qh6+', 'Kg8\n'], ['Qb6', 'Rb4'], ['Qd8+', 'Kg7'], ['Kh2', 'Rb5'], ['Qg5+', 'Kf8'], ['Qh6+', 'Kg8'], ['Qd6', 'Ra4'], ['Qd8+', 'Kg7\n'], ['Qg5+', 'Kf8'], ['Qd2', 'Ke7'], ['d6+', 'Kd7'], ['Qe2', 'Rbb4'], ['Qd2', 'Rd4'], ['Qg5', 'Rdb4']]",1-0
Aeroflot Open,Moscow RUS,2004.02.20,4,"Dreev,A","Volokitin,And",,,A43,"[['d4', 'c5'], ['d5', 'e6'], ['c4', 'exd5'], ['cxd5', 'g6'], ['e4', 'Bg7'], ['Nc3', 'Na6'], ['Nge2', 'd6'], ['f3', 'Nf6\n'], ['Ng3', 'O-O'], ['Bg5', 'h6'], ['Be3', 'Nc7'], ['Qd2', 'h5'], ['Bd3', 'b5']]",1/2-1/2
Aeroflot Open,Moscow RUS,2004.02.21,5,"Volokitin,And","Rublevsky,S",,,B46,"[['e4', 'c5'], ['Nf3', 'e6'], ['Nc3', 'a6'], ['d4', 'cxd4'], ['Nxd4', 'Nc6'], ['Nxc6', 'bxc6'], ['Bd3', 'd5'], ['Qe2', 'Nf6\n'], ['Bd2', 'Be7'], ['g4', 'Rb8'], ['b3', 'O-O'], ['g5', 'Nd7'], ['Rg1', 'Ne5'], ['O-O-O', 'Qa5'], ['Kb1', 'Bb4\n'], ['exd5', 'Nxd3'], ['Qxd3', 'exd5'], ['Ne2', 'Re8'], ['Rg3', 'g6'], ['Nd4', 'Bd7'], ['Bxb4', 'Qxb4'], ['Re3', 'c5\n'], ['Nf3', 'd4'], ['Re5', 'Bc6'], ['Qe2', 'Red8'], ['Re7', 'Bd5'], ['Qe5', 'Qb6'], ['Qf4', 'c4'], ['Nxd4', 'cxb3\n'], ['axb3', 'Qb4'], ['Rde1', 'a5'], ['R1e5', 'a4'], ['Ne2', 'Qa3'], ['Qc1', 'Qd6'], ['Qf4', 'Qa3'], ['Nc1', 'axb3\n'], ['c4', 'b2'], ['Nb3', 'Qxb3']]",0-1
Aeroflot Open,Moscow RUS,2004.02.23,7,"Volokitin,And","Carlsen,M",,,B87,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bc4', 'b5'], ['Bb3', 'e6'], ['Qf3', 'Qc7\n'], ['g4', 'b4'], ['g5', 'Nfd7'], ['Na4', 'Nc6'], ['Be3', 'Na5'], ['O-O-O', 'Bb7'], ['Bd2', 'Nxb3+'], ['Qxb3', 'Be7\n'], ['Bxb4', 'Bxe4'], ['Rhe1', 'Bd5'], ['Qg3', 'O-O'], ['Nf5', 'exf5'], ['Rxe7', 'Qc4'], ['Qxd6', 'Be6'], ['b3', 'Qh4\n'], ['Rxe6', 'fxe6'], ['Qxe6+', 'Kh8'], ['Be7', 'Qxf2'], ['Qxd7', 'Rfe8'], ['Bc5', 'Qh4'], ['Qxf5', '']]",1-0
Aeroflot Open,Moscow RUS,2004.02.24,8,"Bacrot,E","Volokitin,And",,,E20,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Nf3', 'c5'], ['g3', 'Ne4'], ['Qd3', 'Qa5'], ['Qxe4', 'Bxc3+'], ['Bd2', 'Bxd2+\n'], ['Nxd2', 'Nc6'], ['dxc5', 'b6'], ['Bg2', 'Bb7'], ['Qf4', 'bxc5'], ['O-O', 'Nd4'], ['Qg5', 'Nxe2+'], ['Kh1', 'Bxg2+\n'], ['Kxg2', 'O-O'], ['Nb3', 'Qb4'], ['Qxc5', 'Qxc5'], ['Nxc5', 'Rfc8'], ['Nb3', 'Rxc4'], ['Rfd1', 'Rc2\n'], ['Rab1', 'e5'], ['Kf3', 'Rb8'], ['Rxd7', 'f5'], ['Re1', 'g5'], ['Ke3', 'Rb4'], ['Kd3', 'Rxb2'], ['Nd2', 'Rd4+\n'], ['Rxd4', 'Nxd4'], ['Nc4', 'Rxf2'], ['Rxe5', 'Nc6'], ['Rc5', 'Nb4+'], ['Ke3', 'Rxh2'], ['Rxf5', 'h6'], ['Rb5', 'Nxa2\n'], ['Rb8+', 'Kg7'], ['Rb7+', 'Kf6'], ['Rxa7', 'Nb4'], ['Rb7', 'Nd5+'], ['Ke4', 'Ke6'], ['Rb2', 'Rh1'], ['Kf3', 'Rc1\n'], ['Re2+', 'Kf6'], ['Rd2', 'Rc3+'], ['Kg2', 'Nc7'], ['Nd6', 'Ke6'], ['Ne4', 'Re3'], ['Nf2', 'h5'], ['Rd8', 'Nd5\n'], ['Rg8', 'Re5'], ['Re8+', 'Ne7'], ['Rh8', 'h4']]",1/2-1/2
Aeroflot Open,Moscow RUS,2004.02.25,9,"Volokitin,And","Markowski,T",,,B41,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'a6'], ['Be2', 'b5'], ['a4', 'b4'], ['Bf3', 'Qc7'], ['O-O', 'Bb7\n'], ['Re1', 'Ne7'], ['Nd2', 'd6'], ['b3', 'Ng6'], ['Bb2', 'Nd7'], ['c3', 'Nde5'], ['Re3', 'bxc3'], ['Rxc3', 'Qd8\n'], ['Nc4', 'Be7'], ['Nxe5', 'Nxe5'], ['Rac1', 'O-O'], ['Rc7', 'Rb8'], ['Be2', 'Bg5'], ['R1c3', 'd5'], ['exd5', 'Qxd5\n'], ['Rg3', 'h6'], ['Qa1', 'Bf4'], ['Bc4', 'Nxc4'], ['Rxg7+', 'Kxg7'], ['Nxe6+', 'Kh7'], ['Nxf4', 'Qf5'], ['Rxc4', 'Rg8\n'], ['h3', 'Bxg2'], ['Nxg2', 'Qxh3'], ['Qf1', 'Rxg2+'], ['Qxg2', 'Rg8'], ['Qxg8+', 'Kxg8'], ['Rc3', 'Qh5\n'], ['Rg3+', 'Kf8'], ['Bg7+', 'Ke7'], ['Re3+', 'Kd7'], ['Rd3+', 'Kc6'], ['Rc3+', 'Kb7'], ['Bf8', 'Qd1+'], ['Kg2', 'h5\n'], ['Be7', 'Qg4+'], ['Kh2', 'Qe2'], ['Bh4', 'Qe5+'], ['Rg3', 'Qf4'], ['Kh3', 'Qxf2'], ['Rg5', 'Qf3+'], ['Bg3', 'Qxb3\n'], ['a5', 'Qf3'], ['Rg8', 'Qf5+'], ['Kh4', 'f6'], ['Rb8+', 'Kc6'], ['Rb6+', 'Kd7'], ['Rb7+', 'Ke6'], ['Rg7', 'Qxa5']]",0-1
Bundesliga 2003-4,Baden Oos GER,2004.03.27,12,"Volokitin,And","Schmittdiel,E",,,B30,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Nc3', 'e5'], ['Bc4', 'g6'], ['d3', 'h6'], ['O-O', 'Nf6'], ['a3', 'Bg7'], ['b4', 'd6'], ['bxc5', 'dxc5\n'], ['Bb5', 'Qd6'], ['Bxc6+', 'bxc6'], ['Na4', 'Be6'], ['Be3', 'Nd7'], ['Qd2', 'f5'], ['Qa5', 'c4'], ['dxc4', 'Bxc4\n'], ['Rfd1', 'Qe7'], ['Qc7', 'Nb8'], ['Qxe7+', 'Kxe7'], ['Nh4', '']]",1-0
Bundesliga 2003-4,Baden Oos GER,2004.03.28,13,"Dautov,R","Volokitin,And",,,E10,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['c4', 'c5'], ['d5', 'b5'], ['Bg5', 'exd5'], ['cxd5', 'd6'], ['e4', 'a6'], ['a4', 'Be7'], ['Nbd2', 'Nxd5\n'], ['Bxe7', 'Qxe7'], ['axb5', 'O-O'], ['Bc4', 'Nb4'], ['O-O', 'Bb7'], ['bxa6', 'N8xa6'], ['Re1', 'Nc7'], ['Ra3', 'Qf6\n'], ['Qb3', 'Ne6'], ['Qc3', 'Qxc3'], ['Rxc3', 'd5'], ['exd5', 'Bxd5'], ['Bxd5', 'Nxd5'], ['Ra3', '']]",1/2-1/2
TCh-RUS,Dagomys RUS,2004.04.20,1,"Rublevsky,S","Volokitin,And",,,B52,"[['e4', 'c5'], ['Nf3', 'd6'], ['Bb5+', 'Bd7'], ['Bxd7+', 'Qxd7'], ['O-O', 'Nf6'], ['Qe2', 'Nc6'], ['c3', 'Qg4'], ['d3', 'Ne5\n'], ['Nbd2', 'Nh5'], ['d4', 'Nf4'], ['Qb5+', 'Kd8'], ['Ne1', 'Ned3'], ['f3', 'Qg5'], ['Nb3', 'Nxe1'], ['g3', 'Nh3+\n'], ['Kh1', 'Qh5'], ['g4', 'Qh4'], ['Be3', 'c4'], ['Qxb7', 'Rc8'], ['d5', 'Nxf3'], ['Rxf3', 'cxb3'], ['Rg3', 'f6\n'], ['axb3', 'g5'], ['Rxa7', 'Ke8'], ['Qxc8+', 'Kf7'], ['Qe6+', '']]",1-0
TCh-RUS,Dagomys RUS,2004.04.21,2,"Volokitin,And","Aleksandrov,A",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'Nd6'], ['Bxc6', 'dxc6'], ['dxe5', 'Nf5'], ['Qxd8+', 'Kxd8\n'], ['Nc3', 'Bd7'], ['b3', 'Kc8'], ['Bb2', 'a5'], ['h3', 'h5'], ['a4', 'Be7'], ['Rfd1', 'Rd8'], ['Ba3', 'Bb4'], ['Ne4', 'b6\n'], ['Bxb4', 'axb4'], ['Neg5', 'Be8'], ['Rxd8+', 'Kxd8'], ['Rd1+', 'Ke7'], ['g4', 'hxg4'], ['hxg4', 'Nh6\n'], ['Nh2', 'Bd7'], ['f3', 'Ra5'], ['Re1', 'Rc5'], ['Re2', 'Bc8'], ['Ne4', 'Rxe5'], ['f4', 'Ra5'], ['c3', 'bxc3\n'], ['Nxc3+', 'Kf8'], ['b4', 'Ra8'], ['f5', 'Bb7'], ['Rd2', 'Ng8'], ['g5', 'Ne7'], ['Rd7', 'Nxf5'], ['Rxc7', 'Rb8\n'], ['Ng4', 'Ne7'], ['Ne5', 'Bc8'], ['Rxe7', 'Kxe7'], ['Nxc6+', 'Kd6'], ['Nxb8', 'Kc7'], ['Nd5+', 'Kxb8\n'], ['Nxb6', 'Be6'], ['a5', 'Kb7'], ['b5', 'f6'], ['Na4', 'Kc7'], ['b6+', 'Kb8'], ['Nc5', 'Bf5'], ['a6', '']]",1-0
TCh-RUS,Dagomys RUS,2004.04.22,3,"Lugovoi,A","Volokitin,And",,,E59,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'O-O'], ['Bd3', 'c5'], ['Nf3', 'd5'], ['O-O', 'Nc6'], ['a3', 'Bxc3\n'], ['bxc3', 'dxc4'], ['Bxc4', 'Qc7'], ['Bb2', 'e5'], ['h3', 'b6'], ['Qe2', 'Bb7'], ['Bb5', 'a6'], ['Bxc6', 'Qxc6\n'], ['dxe5', 'Nd7'], ['c4', 'Rfe8'], ['Rab1', 'Qg6'], ['Nh4', 'Qg5'], ['Nf3', 'Qg6'], ['Nh4', 'Qg5'], ['Nf3', '']]",1/2-1/2
TCh-RUS,Dagomys RUS,2004.04.23,4,"Volokitin,And","Loskutov,O",,,B70,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['a4', 'g6'], ['Be2', 'Bg7'], ['O-O', 'O-O\n'], ['f4', 'Nc6'], ['Be3', 'Bd7'], ['Nb3', 'Rc8'], ['a5', 'Be6'], ['Bb6', 'Qe8'], ['Kh1', 'Bxb3'], ['cxb3', 'Nd7\n'], ['Bg1', 'Qd8'], ['Bg4', 'Kh8'], ['e5', 'Rb8'], ['exd6', 'exd6'], ['Qxd6', 'Nf6'], ['Qxd8', 'Rfxd8'], ['Bf3', 'Rd2\n'], ['Rf2', 'Rbd8'], ['Rxd2', 'Rxd2'], ['Bxc6', 'bxc6'], ['Na4', 'Ne4'], ['Re1', 'f5'], ['Nc5', 'Rxb2'], ['Nxe4', 'fxe4\n'], ['Rxe4', 'Kg8'], ['g3', 'Bc3'], ['Bb6', 'Kf7'], ['Rc4', 'Rxb3'], ['Rxc6', 'Ra3'], ['Rc7+', 'Kg8'], ['Rc8+', 'Kf7\n'], ['Rc5', 'Bb4'], ['Rc7+', 'Kg8'], ['Bd4', 'Bf8'], ['Bb6', 'Bb4'], ['Bd4', 'Bf8'], ['Bc3', 'Ra2'], ['Rd7', 'h5\n'], ['Rd8', 'Kf7'], ['Ra8', 'Rc2'], ['Bd4', 'Rc6'], ['Bb6', 'Bb4'], ['Rxa6', 'Ke6'], ['Ra8', 'Kf5'], ['Kg2', 'Bc5\n'], ['Bxc5', 'Rxc5'], ['a6', '']]",1-0
TCh-RUS,Dagomys RUS,2004.04.24,5,"Volokitin,And","Malakhov,V",,,B36,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'g6'], ['c4', 'Nf6'], ['Nc3', 'd6'], ['Be2', 'Nxd4'], ['Qxd4', 'Bg7\n'], ['Bg5', 'O-O'], ['Qd2', 'Be6'], ['Rd1', 'Qa5'], ['O-O', 'Rfc8'], ['b3', 'a6'], ['Bxf6', 'Bxf6'], ['Nd5', 'Qxd2\n'], ['Nxf6+', 'Kg7'], ['Nh5+', 'gxh5'], ['Rxd2', 'Rc5'], ['a4', 'f6'], ['f4', 'Rg8'], ['Re1', 'Kh6'], ['Kf2', 'b6\n'], ['Bf1', 'a5'], ['h4', 'Kg7'], ['g3', 'Rgc8'], ['Bg2', 'Rf8'], ['Bf3', 'Bf7'], ['Kg2', 'Bg6'], ['Rde2', 'Rd8\n'], ['Rd2', 'Rf8'], ['Re3', 'Rfc8'], ['Kh2', 'Rf8'], ['Bg2', 'Rfc8'], ['Bh3', 'R8c7'], ['Be6', 'Bf7'], ['Bxf7', 'Kxf7\n'], ['Rd5', 'Rc8'], ['Kg2', 'Ke6'], ['Kf3', 'Kd7'], ['Red3', 'Rxd5'], ['Rxd5', 'Rc5'], ['g4', 'e6'], ['Rxc5', '']]",1/2-1/2
TCh-RUS,Dagomys RUS,2004.04.25,6,"Zagrebelny,S","Volokitin,And",,,B42,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'a6'], ['Bd3', 'Bc5'], ['Nb3', 'Ba7'], ['Qe2', 'Nc6'], ['Be3', 'Nge7\n'], ['c4', 'O-O'], ['Nc3', 'e5'], ['Bxa7', 'Rxa7'], ['O-O', 'd6'], ['Rfd1', 'Be6'], ['Qe3', 'Qb8'], ['Rd2', 'b5\n'], ['cxb5', 'axb5'], ['Nxb5', 'Rb7'], ['Qe2', 'Nb4'], ['Nc3', 'Nxa2'], ['Rxa2', 'Rxb3'], ['Ra6', 'Rc8'], ['Rc2', 'Nc6\n'], ['Nb5', 'Rxd3'], ['Qxd3', 'Nb4'], ['Qxd6', 'Nxc2'], ['Rb6', 'Qxd6'], ['Nxd6', 'Rd8']]",0-1
TCh-RUS,Dagomys RUS,2004.04.26,7,"Volokitin,And","Grachev,B",,,B86,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bc4', 'e6'], ['Bb3', 'Nbd7'], ['Bg5', 'Nc5\n'], ['f4', 'Be7'], ['Qf3', 'Qc7'], ['O-O-O', 'O-O'], ['Rhe1', 'b5'], ['Bd5', 'Nxd5'], ['exd5', 'Bxg5'], ['fxg5', 'b4\n'], ['dxe6', 'Bxe6'], ['Nd5', 'Bxd5'], ['Qxd5', 'Rac8'], ['Nf5', 'Ne6'], ['Rd2', 'Rfd8'], ['Nxd6', 'Qc5\n'], ['Qxc5', 'Rxc5'], ['h4', 'Kf8'], ['Nb7', 'Rxd2'], ['Nxc5', 'Rd6'], ['Nd3', 'Rd4'], ['g3', 'Ke7'], ['Re3', 'Kd6\n'], ['Rf3', 'Rg4'], ['Nf2', 'Rc4'], ['Rxf7', 'a5'], ['Kd2', 'Rd4+'], ['Kc1', 'a4'], ['Ra7', 'b3'], ['axb3', 'axb3\n'], ['c3', 'Rd5'], ['Ne4+', 'Ke5'], ['Nd2', 'Nc5'], ['Ra3', 'Nd3+'], ['Kb1', 'Nxb2'], ['Kxb2', 'Rxd2+'], ['Kxb3', 'Rd7\n'], ['c4', 'Ke4'], ['Kb4', 'Rb7+'], ['Kc5', 'Rc7+'], ['Kb5', 'Kd4'], ['Rf3', 'g6'], ['Rf4+', 'Ke5'], ['Rf1', 'Rb7+\n'], ['Kc6', 'Rb3'], ['Rf7', 'Rxg3'], ['Rxh7', 'Rc3'], ['c5', 'Kd4'], ['Rd7+', 'Kc4'], ['Kd6', 'Rd3+'], ['Ke6', '']]",1-0
