EuYCh B10,Halkidiki GRE,2000.10.04,3,"Nepomniachtchi,I","Hanley,Ja",,,D79,"[['Nf3', 'Nf6'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['O-O', 'O-O'], ['d4', 'd5'], ['c4', 'c6'], ['cxd5', 'cxd5'], ['Nc3', 'Nc6\n'], ['Ne5', 'Qb6'], ['Nxc6', 'Qxc6'], ['Qb3', 'e6'], ['Bf4', 'Nh5'], ['Be3', 'b6'], ['Rac1', 'Qc4'], ['Qxc4', 'dxc4\n'], ['Bxa8', '']]",1-0
Russia Cup,St Petersburg RUS,2009.11.12,5.4,"Bareev,E","Nepomniachtchi,I",,,A59,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'b5'], ['cxb5', 'a6'], ['bxa6', 'g6'], ['Nc3', 'Bxa6'], ['Nf3', 'Bg7'], ['e4', 'Bxf1\n'], ['Kxf1', 'd6'], ['g3', 'O-O'], ['Kg2', 'Nbd7'], ['Re1', 'Ng4'], ['Bf4', 'Qb6'], ['Qc2', 'Rfb8'], ['Rab1', 'Qa6\n'], ['h3', 'Nge5'], ['Nxe5', 'Nxe5'], ['Bxe5', 'Bxe5'], ['b3', 'Rb4'], ['Na4', 'Rab8'], ['Rbc1', 'Qa8'], ['Qd3', 'Rd4\n'], ['Qf3', 'Qa5'], ['Re2', 'Qa6'], ['Nb2', 'Qxa2'], ['Nc4', 'Qa7'], ['Nxe5', 'dxe5'], ['Rec2', 'Rb5'], ['h4', 'h5\n'], ['Qe3', 'Kg7'], ['Rc4', 'Qb6'], ['R1c3', 'Rxc4'], ['Rxc4', 'Qd6'], ['Qc3', 'Kh7'], ['Qf3', 'Kg7'], ['Kh2', 'f6\n'], ['Qd3', 'Qb6'], ['Qe3', 'Qd6'], ['Qd3', 'Qb6'], ['Qe3', 'Kh7'], ['Rc3', 'Qd6'], ['Qd3', 'Ra5'], ['Qe3', 'Qb6\n'], ['Rc4', 'Qb5'], ['Qc3', 'Qa6'], ['Rxc5', 'Ra1'], ['Qc4', 'Qb6'], ['d6', 'Qxd6']]",1/2-1/2
Russia Cup,St Petersburg RUS,2009.11.12,5.2,"Nepomniachtchi,I","Bareev,E",,,B12,"[['e4', 'c6'], ['d4', 'd5'], ['f3', 'Nd7'], ['e5', 'c5'], ['c3', 'Qb6'], ['f4', 'Nh6'], ['Nf3', 'g6'], ['a4', 'a6'], ['a5', 'Qa7\n'], ['c4', 'dxc4'], ['d5', 'b5'], ['axb6', 'Nxb6'], ['Nc3', 'Bg7'], ['Be3', 'O-O'], ['Bxc5', 'Qb7'], ['Qd4', 'Nf5\n'], ['Qe4', 'Rd8'], ['d6', 'Rb8'], ['Qxb7', 'Rxb7'], ['Rxa6', 'Nd7'], ['dxe7', 'Re8'], ['Ba3', 'Rxb2'], ['Ra8', 'Rb3\n'], ['Nd5', 'Nb6'], ['Nxb6', 'Rxb6'], ['Bxc4', 'Ne3'], ['Ba2', 'Bh6'], ['g3', 'Nc2+'], ['Kf2', 'Nxa3'], ['Rd1', 'Rb2+\n'], ['Kg1', 'Kg7'], ['Rd8', 'Rxe7'], ['Rdxc8', 'Bxf4'], ['Rxa3', 'Bxe5'], ['Rc1', 'Bb8'], ['Bd5', 'Rd7'], ['Ra2', 'Rb6\n'], ['Bc6', 'Re7'], ['Kg2', 'h6'], ['Rcc2', 'Bd6'], ['Rab2', 'Rxb2'], ['Rxb2', 'Bc5'], ['Bd5', 'Bd6'], ['Nd4', 'Be5\n'], ['Re2', 'Bf6'], ['Rxe7', 'Bxe7'], ['g4', 'Bc5'], ['Nc6', 'f5'], ['gxf5', 'gxf5'], ['Ne5', 'Bb6'], ['Nf3', 'Kf6\n'], ['Ba2', 'Bc7'], ['Bb1', 'Bd6'], ['Kh3', 'Be7'], ['Nh4', 'Kg5'], ['Nxf5', 'Bb4'], ['Kg3', 'Be1+'], ['Kf3', 'Bb4\n'], ['Ne3', 'Bc5'], ['Ng2', 'Bd6'], ['h3', 'Bc7'], ['Ba2', 'Kf5'], ['Bf7', 'Kf6'], ['Be8', 'Kg5'], ['h4+', 'Kf6\n'], ['Kg4', 'Ba5'], ['Nf4', 'Bd2'], ['Nd5+', 'Ke6'], ['Bc6', 'Kd6'], ['Ba8', 'Ke5'], ['Bb7', 'Ke6'], ['Kh5', 'Kf5\n'], ['Bc8+', 'Ke5'], ['Ne7', 'Kf6'], ['Nf5', 'Kf7'], ['Ba6', '']]",1-0
Open A,Moscow RUS,2010.01.30,1,"Nepomniachtchi,I","Loskutov,O",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be3', 'e5'], ['Nb3', 'Be7'], ['Qd2', 'Ng4\n'], ['g3', 'Nxe3'], ['Qxe3', 'Bg5'], ['f4', 'exf4'], ['gxf4', 'Bh4+'], ['Kd2', 'O-O'], ['Rd1', 'Be6'], ['Kc1', 'Nc6\n'], ['Rg1', 'Qe7'], ['Qd2', 'a5'], ['Bb5', 'Rfd8'], ['Kb1', 'Bf6'], ['Ba4', 'Kh8'], ['Rg3', 'g6'], ['a3', 'Bg7\n'], ['Rd3', 'Qh4'], ['Bxc6', 'bxc6'], ['e5', 'a4'], ['Nc1', 'Bg4'], ['Rg1', 'd5'], ['Rd4', 'Bf5'], ['Nxa4', 'Bf8\n'], ['Nb3', 'Rdb8'], ['Rg3', 'Rb5'], ['Rc3', 'Qe7'], ['Nac5', 'Rab8'], ['Ka2', 'Qa7'], ['Ra4', 'Qb6'], ['Ra6', 'Qc7\n'], ['Qd4', 'Bc8'], ['Ra4', 'Qb6'], ['e6+', 'Bg7'], ['exf7', 'Bf5'], ['Re3', 'Rf8'], ['Re5', 'Bxc2'], ['Qc3', 'Bxb3+\n'], ['Nxb3', 'd4'], ['Nxd4', 'Rxe5'], ['fxe5', 'Bxe5'], ['Qe3', 'Bg7'], ['Ra8', 'Qc5'], ['Rxf8+', 'Bxf8\n'], ['Kb1', 'Be7'], ['Qf4', 'h5']]",1-0
Open A,Moscow RUS,2010.01.31,2,"Shcherbakov,R","Nepomniachtchi,I",,,B97,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bg5', 'e6'], ['f4', 'Qb6'], ['Qd3', 'Nc6\n'], ['Bxf6', 'gxf6'], ['Nb3', 'h5'], ['Be2', 'Bd7'], ['Rf1', 'Na5'], ['O-O-O', 'Nxb3+'], ['axb3', 'O-O-O\n'], ['Kb1', 'Be7'], ['f5', 'Qa5'], ['Qh3', 'b5'], ['Bxh5', 'b4'], ['Na4', 'Bc6'], ['Qf3', 'Rh7'], ['Bg4', 'Qe5\n'], ['Nb6+', 'Kc7'], ['Nd5+', 'Kd7'], ['fxe6+', 'fxe6'], ['Nxf6+', 'Bxf6'], ['Qxf6', 'Kc7'], ['Qxe5', 'dxe5\n'], ['Rxd8', 'Kxd8'], ['Re1', 'Ke7'], ['h3', 'Kf6'], ['c3', 'Kg5'], ['Bxe6', 'Kf4'], ['Bf5', 'Rh8'], ['Kc2', 'Rg8\n'], ['Re2', 'Bb5'], ['Rd2', 'Bc6'], ['Kd1', 'Bxe4'], ['Bxe4', 'Kxe4'], ['Ke1', 'Ke3'], ['Re2+', 'Kd3'], ['Rd2+', 'Ke3\n'], ['Re2+', 'Kd3'], ['c4', 'e4'], ['Rd2+', 'Ke3'], ['Re2+', 'Kd3'], ['Rd2+', 'Ke3'], ['c5', 'Rg5'], ['Re2+', 'Kd3\n'], ['Rd2+', 'Ke3'], ['Rc2', 'Kd3'], ['Rd2+', '']]",1/2-1/2
Open A,Moscow RUS,2010.02.01,3,"Nepomniachtchi,I","Looshnikov,N",,,C55,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Nf6'], ['d3', 'Be7'], ['O-O', 'O-O'], ['Bb3', 'd6'], ['c3', 'Na5'], ['Bc2', 'c5\n'], ['Nbd2', 'Nc6'], ['a3', 'Be6'], ['b4', 'b5'], ['d4', 'cxd4'], ['cxd4', 'exd4'], ['Bb2', 'Qb6'], ['Bb3', 'Bxb3\n'], ['Qxb3', 'a5'], ['bxa5', 'Qxa5'], ['Qd3', 'Ne5'], ['Qxd4', 'Nxf3+'], ['Nxf3', 'Rfc8'], ['Qe3', 'Rc2\n'], ['Rab1', 'Rc4'], ['Nd4', 'Bf8'], ['Nf5', 'Nxe4'], ['Rbd1', 'b4'], ['Qd3', 'Qxf5'], ['Qxc4', 'bxa3'], ['Ba1', 'Nc5\n'], ['Rfe1', 'Ne6'], ['Rd5', 'Qg6'], ['g3', 'Nc5'], ['Rd2', 'Qf5'], ['Kg2', 'h6'], ['Re3', 'Qb1'], ['Qa2', 'Qb4\n'], ['Rc2', 'Ne6'], ['f3', 'Qa5'], ['Rd2', 'Nc5'], ['h4', 'Qb4'], ['Rc2', 'Ne6'], ['Rd3', 'Nc5'], ['Re3', 'Ne6\n'], ['Rd2', 'Qc5'], ['Rc3', 'Qb4'], ['Rdd3', 'd5'], ['Rxd5', 'Rd8'], ['Rxd8', 'Nxd8'], ['Qc4', 'Qe7'], ['Rc2', 'Ne6\n'], ['f4', 'Nc5'], ['f5', 'Qb7+'], ['Kh2', 'Qf3'], ['Qf4', 'Qd1'], ['Qc1', 'Qf3'], ['Qf4', 'Qd1'], ['Qc1', 'Qf3\n'], ['Qf4', '']]",1/2-1/2
Open A,Moscow RUS,2010.02.02,4,"Ismagambetov,An","Nepomniachtchi,I",,,B95,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bg5', 'e6'], ['Qe2', 'h6'], ['Bh4', 'g5\n'], ['Bg3', 'Nbd7'], ['h4', 'Rg8'], ['hxg5', 'hxg5'], ['O-O-O', 'Qc7'], ['Qd2', 'Ne5'], ['Be2', 'Bd7'], ['Nf3', 'b5\n'], ['a3', 'Qc5'], ['Bxe5', 'dxe5'], ['Nxg5', 'Bc6'], ['Bh5', 'Nxh5'], ['Rxh5', 'Be7'], ['Nxf7', 'Kxf7'], ['Qe2', 'Bg5+\n'], ['Kb1', 'Rg7'], ['Qf3+', 'Ke7'], ['Nd5+', 'exd5'], ['exd5', 'Rd8'], ['dxc6', 'Rxd1+'], ['Qxd1', 'Qxc6\n'], ['Rh8', 'Bf6'], ['Qd8+', 'Ke6'], ['Re8+', 'Be7'], ['b3', 'Qc5'], ['Qa8', 'Qxa3'], ['Qc8+', 'Kf6'], ['g4', 'Rh7\n'], ['g5+', 'Kf7'], ['g6+', 'Kxg6'], ['Rg8+', 'Rg7'], ['Qg4+', 'Bg5'], ['Rxg7+', 'Kxg7'], ['Qxg5+', 'Kh7\n'], ['Qf5+', 'Kh6'], ['Qxe5', 'Qb4'], ['Qf6+', 'Kh5'], ['Qxa6', 'Qe1+'], ['Ka2', 'Qe2'], ['Qc6', 'b4'], ['Qc5+', 'Kg6\n'], ['Kb2', 'Qe4'], ['Qe3', 'Qb7'], ['Qe5', 'Qb6'], ['f4', 'Qc6'], ['f5+', 'Kf7'], ['Qd4', 'Qb7'], ['Qd6', 'Qc8\n'], ['Qg6+', 'Ke7'], ['Qg7+', '']]",1-0
Open A,Moscow RUS,2010.02.04,6,"Lintchevski,D","Nepomniachtchi,I",,,B47,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nc6'], ['Nc3', 'Qc7'], ['Be2', 'a6'], ['O-O', 'Nf6'], ['Be3', 'b5\n'], ['Nxc6', 'dxc6'], ['f4', 'e5'], ['fxe5', 'Qxe5'], ['Kh1', 'Be6'], ['Bd4', 'Qc7'], ['e5', 'Nd5'], ['Bg4', 'Qd7\n'], ['Bxe6', 'Qxe6'], ['Ne4', 'Be7'], ['Qf3', 'O-O'], ['Nf6+', 'Nxf6'], ['exf6', 'Bxf6'], ['Rae1', 'Bxd4\n'], ['Rxe6', 'fxe6'], ['Qe2', 'Rxf1+'], ['Qxf1', 'Bxb2'], ['Qe2', 'e5'], ['g3', 'Re8'], ['Qe4', 'Re6'], ['Kg2', 'Bd4\n'], ['Qd3', 'c5'], ['Qf5', 'Rf6'], ['Qc8+', 'Kf7'], ['Qd7+', 'Kf8'], ['Qd8+', 'Kf7'], ['Qd5+', 'Kf8'], ['c3', 'Bf2\n'], ['Qxe5', 'h6'], ['h4', 'Kf7'], ['g4', 'g6'], ['Qd5+', 'Kg7'], ['Kh3', 'b4'], ['cxb4', 'cxb4'], ['Qb7+', 'Rf7\n'], ['Qxb4', 'h5'], ['Qc3+', 'Kh7'], ['Qd3', 'hxg4+'], ['Kxg4', 'Rf5'], ['Qxa6', 'Bd4'], ['Qc6', 'Bg7'], ['Qc7', 'Rd5\n'], ['Qf7', 'Ra5'], ['Qb3', 'Rc5'], ['a4', 'Ra5'], ['Qc4', 'Re5'], ['Kh3', 'Rh5'], ['Kg3', 'Bf6'], ['Qf7+', 'Bg7\n'], ['Qa7', 'Kg8'], ['Qb6', 'Kh7'], ['a5', 'Bf8'], ['a6', 'Bc5'], ['Qb7+', 'Kg8'], ['a7', 'Bxa7'], ['Qxa7', 'Rf5\n'], ['Kg4', 'Kh8'], ['Qe7', 'Kg8'], ['Qd7', 'Kh8'], ['Qd6', 'Kg7'], ['h5', 'Rxh5'], ['Kf4', 'Rf5+'], ['Ke4', 'Kf7\n'], ['Qc7+', 'Kg8'], ['Qh2', 'Kg7'], ['Qh4', 'Rf7'], ['Ke5', 'Rf5+'], ['Ke6', 'Rf7'], ['Qd4+', 'Kg8'], ['Qc3', 'Rf5\n'], ['Ke7', 'Rf7+'], ['Ke6', 'Rf5'], ['Qc7', 'Kh8'], ['Qd6', 'Kg7'], ['Ke7', 'Rf7+'], ['Ke8', 'Rf5'], ['Qh2', 'Rf8+\n'], ['Ke7', 'Rf7+'], ['Ke6', 'Rf5'], ['Qb2+', 'Kg8'], ['Qb7', 'Kh8'], ['Ke7', 'Kg8'], ['Qb3+', 'Kg7'], ['Qe6', 'Kh7\n'], ['Ke8', 'Kg7'], ['Qd6', 'Kh7'], ['Qe7+', 'Kg8'], ['Qe6+', '']]",1/2-1/2
Open A,Moscow RUS,2010.02.05,7,"Nepomniachtchi,I","Pavlov,S2",,,B33,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'Nc6'], ['Ndb5', 'd6'], ['Bf4', 'e5'], ['Bg5', 'a6\n'], ['Na3', 'b5'], ['Nd5', 'Be7'], ['Bxf6', 'Bxf6'], ['c4', 'b4'], ['Nc2', 'O-O'], ['Be2', 'a5'], ['O-O', 'Bg5\n'], ['Qd3', 'Be6'], ['Rfd1', 'Rb8'], ['Qb3', 'Ne7'], ['a3', 'Nxd5'], ['cxd5', 'Bd7'], ['axb4', 'Qb6'], ['Qg3', 'Bf4\n'], ['Qd3', 'axb4'], ['Ra6', 'Qc5'], ['Qc4', 'Bxh2+'], ['Kxh2', 'Qxf2'], ['Rc6', 'f5'], ['Rf1', 'Qh4+'], ['Kg1', 'fxe4\n'], ['Ne3', 'Rxf1+'], ['Nxf1', 'Rf8'], ['Bf3', 'Rxf3'], ['gxf3', 'Qg5+'], ['Kf2', 'Qh4+'], ['Ke2', 'exf3+\n'], ['Kxf3', 'Qh5+'], ['Kf2', 'Qf7+'], ['Ke1', 'Bxc6'], ['Qxc6', 'h5'], ['Qxd6', 'Qf4'], ['Qg6', 'Qc1+'], ['Ke2', 'Qxb2+\n'], ['Nd2', 'Qd4'], ['d6', 'b3'], ['Qe8+', 'Kh7'], ['Qxh5+', 'Kg8'], ['Qe8+', 'Kh7'], ['d7', 'Qg4+'], ['Nf3', '']]",1-0
Open A,Moscow RUS,2010.02.06,8,"Gabrielian,A","Nepomniachtchi,I",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be3', 'e5'], ['Nb3', 'Be7'], ['f3', 'Be6\n'], ['Qd2', 'Nbd7'], ['O-O-O', 'h5'], ['h3', 'b5'], ['Qf2', 'Rb8'], ['Be2', 'b4'], ['Nd5', 'Bxd5'], ['exd5', 'a5\n'], ['Kb1', 'a4'], ['Nc1', 'Qa5'], ['Bc4', 'h4'], ['Rhe1', 'Bd8'], ['g4', 'hxg3'], ['Qxg3', 'Rc8'], ['b3', 'Kf8\n'], ['Nd3', 'Nb6'], ['Bxb6', 'Bxb6'], ['f4', 'e4'], ['Ne5', 'axb3'], ['cxb3', 'Ra8'], ['Re2', 'e3'], ['Qf3', 'Re8\n'], ['Nc6', 'Qa3'], ['Bd3', 'Rh5'], ['f5', 'Bc5'], ['Rc1', 'Rh4'], ['Qg3', 'Rh6'], ['Rg2', 'Nh5'], ['Qg5', 'e2\n'], ['Rxe2', 'Rxe2'], ['Bxe2', 'Nf6'], ['Rxc5', 'dxc5'], ['Qe3', 'Kg8'], ['d6', 'Kh7'], ['Bc4', 'Qa8'], ['Qf3', 'Qf8\n'], ['Qd3', 'Qe8'], ['Ne7', 'Rh4'], ['Bb5', 'Qa8'], ['Nc6', 'Qb7'], ['a4', 'bxa3'], ['Ka2', 'Qb6'], ['d7', 'Nxd7\n'], ['f6+', 'g6'], ['Qxd7', 'Qxb5'], ['Qxf7+', 'Kh6'], ['Qg7+', 'Kg5'], ['Qe7', 'Rxh3'], ['f7+', 'Kh5'], ['Qe5+', 'g5\n'], ['Nd4', 'Qf1'], ['Qh8+', 'Kg4'], ['Qc8+', 'Kh5'], ['Qh8+', 'Kg4'], ['Qc8+', 'Kh5'], ['Qh8+', '']]",1/2-1/2
Open A,Moscow RUS,2010.02.07,9,"Nepomniachtchi,I","Krylov,M RUS",,,B70,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'g6'], ['Be2', 'Bg7'], ['O-O', 'O-O'], ['Re1', 'Nc6\n'], ['Nb3', 'Be6'], ['Bf1', 'Rc8'], ['Nd5', 'Ne5'], ['Bg5', 'Bxd5'], ['exd5', 'Nc4'], ['Bxc4', 'Rxc4'], ['Qd3', 'Rc7\n'], ['c3', 'Qd7'], ['h3', 'Qa4'], ['Nd2', 'h6'], ['Bxf6', 'Bxf6'], ['Re4', 'Qa6'], ['Qxa6', 'bxa6'], ['Nb3', 'Rb8\n'], ['Ra4', 'Rb6'], ['Re1', 'Kf8'], ['Kf1', 'h5'], ['Re3', 'Rcb7'], ['Ke1', 'Rb5'], ['Rd3', 'R7b6'], ['Re4', 'Ke8\n'], ['Kd1', 'Kd7'], ['Kc2', 'Rb8'], ['Ra4', 'R8b6'], ['Rc4', 'Kd8'], ['g3', 'Kd7'], ['Rd2', 'Kd8'], ['Ra4', 'Kd7\n'], ['Kc1', 'Ke8'], ['h4', 'Bg7'], ['Na5', 'Rc5'], ['Nc4', 'Rbb5'], ['Ne3', 'Ra5'], ['Rb4', 'Rcb5'], ['a3', 'Rxb4\n'], ['cxb4', 'Rb5'], ['Nc4', 'Kd7'], ['Kc2', 'Rb8'], ['Kb3', 'Rc8'], ['Rd1', 'Bf6'], ['f4', 'Rc7'], ['Nd2', 'Bd4\n'], ['Ne4', 'Bb6'], ['Ng5', 'Ke8'], ['Rf1', 'Be3'], ['Rf3', 'Bd4'], ['Rd3', 'Bb6'], ['Rd1', 'Bf2'], ['Ne4', 'Bb6\n'], ['Rf1', 'Bd4'], ['Rd1', 'Bb6'], ['Nc3', 'Bf2'], ['Rd3', 'Bb6'], ['Rf3', 'Bd4'], ['f5', 'Be5'], ['fxg6', 'fxg6\n'], ['Ka4', 'Rc4'], ['Ka5', 'Rg4'], ['Ne2', 'Re4'], ['Nf4', 'Bxf4'], ['gxf4', 'Rd4'], ['Kxa6', 'Rxd5'], ['Kxa7', 'Kd7\n'], ['a4', 'Rd4'], ['Rb3', 'Rxf4'], ['a5', 'e5'], ['b5', 'e4'], ['b6', 'Rf3'], ['Rb4', 'd5'], ['b7', 'Rf8'], ['Rd4', 'Kc6\n'], ['b8=Q', 'Rxb8'], ['Kxb8', 'Kc5'], ['Rd1', '']]",1-0
9th Aeroflot Open A,Moscow RUS,2010.02.09,1,"Rakhmanov,Ale","Nepomniachtchi,I",,,A57,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'b5'], ['cxb5', 'a6'], ['b6', 'e6'], ['Nc3', 'exd5'], ['Nxd5', 'Nxd5'], ['Qxd5', 'Nc6\n'], ['e4', 'Be7'], ['Bc4', 'O-O'], ['Nf3', 'Rb8'], ['Bd2', 'Rxb6'], ['Bc3', 'Nb4'], ['Qd2', 'Bb7'], ['O-O-O', 'Bxe4\n'], ['Qxd7', 'Bg5+'], ['Nxg5', 'Qxg5+'], ['Rd2', 'Bg6'], ['Re1', 'Rbb8'], ['g3', 'Qh5'], ['a3', 'Rbc8'], ['f4', 'Qf3\n'], ['Qd6', 'Rce8'], ['Rxe8', 'Rxe8'], ['axb4', 'cxb4'], ['Qe5', 'Qh1+'], ['Rd1', 'Rxe5'], ['Bxe5', '']]",1-0
9th Aeroflot Open A,Moscow RUS,2010.02.10,2,"Nepomniachtchi,I","Javakhishvili,L",,,B43,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'a6'], ['Nc3', 'd6'], ['g3', 'Bd7'], ['Bg2', 'Nc6'], ['O-O', 'Be7\n'], ['Nxc6', 'Bxc6'], ['Qg4', 'h5'], ['Qe2', 'h4'], ['Be3', 'hxg3'], ['hxg3', 'Nf6'], ['a4', 'Qa5'], ['Rfd1', 'Rc8\n'], ['Bf4', 'Rd8'], ['Rd2', 'b5'], ['Re1', 'O-O'], ['axb5', 'axb5'], ['Qd1', 'Qc7'], ['b4', 'Rd7'], ['g4', 'Nh7\n'], ['Bg3', 'Rfd8'], ['Rd3', 'Nf8'], ['f4', 'Ng6'], ['g5', 'Qb6+'], ['Bf2', 'Qc7'], ['Qg4', 'd5'], ['exd5', 'exd5\n'], ['f5', 'Qf4'], ['Rd4', 'Qxg4'], ['Rxg4', 'Nf8'], ['Ne2', 'Rc8'], ['Nd4', 'Bxb4'], ['Re3', 'Bd2'], ['Rd3', 'Bc1\n'], ['Nb3', 'Bb2'], ['Rh3', 'g6'], ['f6', 'Nh7'], ['Rgh4', 'Nxf6'], ['Rh8+', '']]",1-0
9th Aeroflot Open A,Moscow RUS,2010.02.11,3,"Andriasian,Z","Nepomniachtchi,I",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be3', 'e5'], ['Nf3', 'Be7'], ['Bc4', 'O-O\n'], ['O-O', 'Nc6'], ['Qe2', 'Na5'], ['Bd5', 'Bd7'], ['Rfd1', 'Rc8'], ['h3', 'b5'], ['a3', 'h6'], ['Nh2', 'Nc4\n'], ['Bxc4', 'Rxc4'], ['f3', 'Be6'], ['Nf1', 'Qc7'], ['Bf2', 'b4'], ['axb4', 'Rxb4'], ['Rab1', 'Rfb8'], ['Qxa6', 'Rxb2\n'], ['Rxb2', 'Rxb2'], ['Qd3', 'Nh5'], ['g3', 'Bc4'], ['Qd2', 'Bg5'], ['Qxd6', 'Qc8'], ['h4', 'Bxf1'], ['Rxf1', 'Nxg3\n'], ['Bxg3', 'Be3+'], ['Bf2', 'Qxc3'], ['Qd3', 'Qxd3'], ['cxd3', 'Rxf2'], ['Rxf2', 'Kh7'], ['Kg2', 'Bxf2\n'], ['Kxf2', 'Kg6'], ['Kg3', 'Kh5'], ['Kh3', 'g5'], ['hxg5', 'Kxg5'], ['Kg3', 'h5'], ['f4+', 'exf4+'], ['Kg2', 'h4\n'], ['d4', 'Kg4'], ['d5', 'h3+'], ['Kf2', 'f3'], ['d6', 'h2'], ['d7', 'h1=Q'], ['d8=Q', 'Qg2+'], ['Ke3', 'Qe2+\n'], ['Kd4', 'Qd2+'], ['Ke5', 'Qg5+']]",0-1
9th Aeroflot Open A,Moscow RUS,2010.02.12,4,"Nepomniachtchi,I",Zhou Weiqi,,,B33,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'e5'], ['Ndb5', 'd6'], ['Bg5', 'a6'], ['Na3', 'b5\n'], ['Nd5', 'Be7'], ['Bxf6', 'Bxf6'], ['c4', 'b4'], ['Nc2', 'O-O'], ['g3', 'Bg5'], ['Bg2', 'Qa5'], ['b3', 'Qc5\n'], ['Qh5', 'f6'], ['Rd1', 'Bh6'], ['Bh3', 'Bxh3'], ['Qxh3', 'Ra7'], ['O-O', 'Raf7'], ['Rd3', 'f5'], ['Rf3', 'f4\n'], ['g4', 'Bg5'], ['Rd1', 'g6'], ['Qf1', 'a5'], ['Kg2', 'Bh4'], ['Rdd3', 'Ra8'], ['Rd2', 'Bg5'], ['Qh1', 'Bh4\n'], ['Qd1', 'Bg5'], ['Re2', 'a4'], ['Rd2', 'Rb7'], ['Ne1', 'axb3'], ['axb3', 'Ra3'], ['Rfd3', 'Bd8'], ['Nf3', 'Rf7\n'], ['h4', 'h6'], ['Qh1', 'Qa7'], ['Qh3', 'Kg7'], ['g5', 'Nd4'], ['Nxd4', 'exd4'], ['gxh6+', 'Kxh6'], ['Rf3', 'Ra1\n'], ['Rxf4', 'Rxf4'], ['Nxf4', 'Qe7'], ['Rxd4', 'Qf6'], ['Qg4', 'Re1'], ['c5', '']]",1-0
9th Aeroflot Open A,Moscow RUS,2010.02.13,5,"Bareev,E","Nepomniachtchi,I",,,D11,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['e3', 'Bg4'], ['h3', 'Bh5'], ['Nc3', 'e6'], ['g4', 'Bg6'], ['Ne5', 'Nbd7\n'], ['Nxg6', 'hxg6'], ['Bd2', 'Bb4'], ['cxd5', 'exd5'], ['Bg2', 'Qe7'], ['a3', 'Bxc3'], ['Bxc3', 'Ne4'], ['Qc2', 'Nxc3\n'], ['Qxc3', '']]",1/2-1/2
9th Aeroflot Open A,Moscow RUS,2010.02.14,6,"Nepomniachtchi,I",Nguyen Ngoc Truong Son,,,B48,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nc6'], ['Nc3', 'Qc7'], ['Be3', 'a6'], ['Qd2', 'Nf6'], ['O-O-O', 'Bb4\n'], ['f3', 'O-O'], ['a3', 'Be7'], ['g4', 'b5'], ['g5', 'Ne8'], ['Nf5', 'exf5'], ['Nd5', 'Qb7'], ['exf5', 'Nc7\n'], ['f6', 'Bd8'], ['fxg7', 'Re8'], ['Nf6+', 'Bxf6'], ['gxf6', 'Ne5'], ['Bd4', 'Nxf3'], ['Qh6', 'Qd5'], ['Bd3', 'Qg5+\n'], ['Qxg5', 'Nxg5'], ['Rhg1', 'Ne4'], ['Bb6', 'Nxf6'], ['Bxc7', 'Bb7'], ['Bb6', 'Be4'], ['Bd4', 'Nd5'], ['Rdf1', 'Bxd3\n'], ['cxd3', 'Re2'], ['h3', 'b4'], ['axb4', 'Nxb4'], ['Kd1', 'Rae8'], ['Rf3', 'Nc6'], ['Bf6', 'd5'], ['Rgf1', 'd4\n'], ['R1f2', 'Re1+'], ['Kd2', 'Rb1'], ['Kc2', 'Rbe1'], ['Rf5', 'Nb4+'], ['Kb3', '']]",1/2-1/2
