Moscow Kasparov Cup,Moscow,1998.??.??,1,"Afonin, Alexey","Alekseev, Evgeny",,,B01,"[['e4', 'd5'], ['exd5', 'Nf6'], ['d4', 'Nxd5'], ['Nf3', 'g6'], ['Be2', 'Bg7'], ['O-O', 'O-O'], ['Na3', 'Nc6'], ['Nc4', 'Nb6\n'], ['c3', 'Nxc4'], ['Bxc4', 'Bg4'], ['Be2', 'Qd6'], ['h3', 'Bxf3'], ['Bxf3', 'Rab8'], ['Be3', 'Rfd8'], ['Re1', 'e6\n'], ['Qb3', 'h6'], ['Rad1', 'b5'], ['d5', 'Na5'], ['Qc2', 'e5'], ['Bxa7', 'Ra8'], ['Be3', 'Nc4'], ['b3', 'Nxe3\n'], ['fxe3', 'e4'], ['Bxe4', 'Ra6'], ['Bd3', 'Qg3'], ['Qf2', 'Qxf2+'], ['Kxf2', 'Bxc3'], ['Re2', 'Rxd5'], ['Bc2', 'Rf6+\n'], ['Kg1', 'Rxd1+'], ['Bxd1', 'Rd6'], ['Bc2', 'c5'], ['Kf2', 'Kg7'], ['Be4', 'Bd2'], ['Bc6', 'c4'], ['bxc4', 'bxc4\n'], ['Ba4', 'c3'], ['Kf3', 'Ra6'], ['Bb3', 'Rb6'], ['Bd1', 'Rb1'], ['Ba4', 'Rb2'], ['a3', 'c2'], ['Bxc2', 'Rxc2\n'], ['Ke4', 'Rb2'], ['Kd3', 'Bc3']]",0-1
CECLUB Finals,Calvia ESP,2007.10.21,2,"Adams,Mi","Alekseev,Evgeny",,,B91,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['g3', 'e5'], ['Nb3', 'Be7'], ['Bg2', 'b5\n'], ['O-O', 'O-O'], ['a4', 'b4'], ['Nd5', 'Nxd5'], ['Qxd5', 'Ra7'], ['Be3', 'Be6'], ['Qd2', 'Rb7'], ['Rfd1', 'Qc7\n'], ['Rac1', 'Nd7'], ['Bf1', 'Ra8'], ['c4', 'a5'], ['Qc2', 'Qc6'], ['Rd5', 'Bxd5'], ['cxd5', 'Qxc2'], ['Rxc2', 'Bd8\n'], ['Bb5', 'Rxb5'], ['axb5', 'a4'], ['Nd2', 'Kf8'], ['Rc6', 'a3'], ['bxa3', 'bxa3'], ['Ra6', 'Nb6'], ['Kf1', 'a2\n'], ['Nb3', 'Rb8'], ['Nd2', 'Ra8']]",1/2-1/2
ETCC,Crete GRE,2007.10.28,1,"Alekseev,Evgeny","Hillarp Persson,T",,,B07,"[['e4', 'g6'], ['d4', 'Bg7'], ['Nf3', 'd6'], ['c3', 'Nf6'], ['Bd3', 'O-O'], ['O-O', 'Nc6'], ['Re1', 'e5'], ['Nbd2', 'Nd7\n'], ['Nb3', 'h6'], ['Bb5', 'Ne7'], ['Qc2', 'a6'], ['Bf1', 'c5'], ['Be3', 'Qc7'], ['dxe5', 'dxe5'], ['a4', 'b6\n'], ['Nfd2', 'Rb8'], ['Nc4', 'b5'], ['axb5', 'axb5'], ['Na3', 'c4'], ['Nd2', 'Nc6'], ['b3', 'Nd4'], ['Qb2', 'Rd8\n'], ['bxc4', 'bxc4'], ['Qa2', 'Nb3'], ['Rad1', 'Nxd2'], ['Rxd2', 'Qa5'], ['Nxc4', 'Qxa2'], ['Rxa2', 'Nf6\n'], ['Nxe5', 'Nxe4'], ['Nc6', 'Nxc3'], ['Ra7', 'Be6'], ['Nxb8', 'Rxb8'], ['Bf4', 'Rb6'], ['Raa1', 'Nd5'], ['Be5', 'Bxe5\n'], ['Rxe5', 'Nf6'], ['Rb5', 'Rd6'], ['Rb2', 'h5'], ['f3', 'Kg7'], ['Kf2', 'Nd7'], ['Ra6', 'Rd4'], ['Ke3', 'Rd5\n'], ['Rb5', 'Nf6'], ['Rxd5', 'Nxd5+'], ['Kd4', 'Ne7'], ['Ke5', 'Nf5'], ['Ra3', 'Nh4'], ['g3', 'Nf5'], ['Rc3', 'Ne7\n'], ['Rc5', 'Ng8'], ['Bc4', 'Bxc4'], ['Rxc4', 'Nh6'], ['g4', 'hxg4'], ['fxg4', 'g5'], ['h3', 'f6+'], ['Ke6', 'Kg6\n'], ['Rc6', 'Nf7'], ['Ke7', 'Ne5'], ['Rxf6+', 'Kg7'], ['Ke6', '']]",1-0
ETCC,Crete GRE,2007.10.29,2,"Sargissian,G","Alekseev,Evgeny",,,E15,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Ba6'], ['Qc2', 'Bb4+'], ['Bd2', 'Be7'], ['e4', 'd5'], ['cxd5', 'Bxf1\n'], ['Kxf1', 'exd5'], ['e5', 'Ne4'], ['Nc3', 'Nxd2+'], ['Qxd2', 'O-O'], ['Kg2', 'Qd7'], ['Qc2', 'Nc6'], ['Qa4', 'Rfd8\n'], ['Rac1', 'Na5'], ['Qxd7', 'Rxd7'], ['Rhd1', 'c6'], ['Ne1', 'Rad8'], ['Na4', 'f6'], ['Nd3', 'fxe5'], ['Nxe5', 'Rc7\n'], ['b3', 'Bd6'], ['f4', 'g6'], ['Nb2', 'Rdc8'], ['Nbd3', 'c5'], ['dxc5', 'bxc5'], ['Ng4', 'Kg7'], ['Ndf2', 'd4\n'], ['Ne4', 'Nb7'], ['Kf3', 'a5'], ['Rc4', 'Be7'], ['Ngf2', 'Nd6'], ['Nxd6', 'Bxd6'], ['Re1', 'Rd7'], ['Nd3', 'Kf6\n'], ['Ra4', 'Ra8'], ['Rc4', 'Rc8'], ['Nf2', 'Kf7'], ['Ne4', 'Be7'], ['Rec1', 'Rd5'], ['Ra4', 'Ra8'], ['Nd2', 'Bd8\n'], ['Ke4', 'Ke6'], ['Kd3', 'Kd7'], ['h4', 'h6'], ['Ne4', 'Be7'], ['Rac4', 'Rc8'], ['R4c2', 'Rf5'], ['Re1', 'g5\n'], ['hxg5', 'hxg5'], ['Rf2', 'gxf4'], ['Rxf4', 'Rxf4'], ['gxf4', 'a4'], ['f5', 'axb3'], ['axb3', 'Rb8'], ['Rb1', 'Kc6\n'], ['f6', 'Bf8'], ['Nd2', 'Kd5'], ['Rf1', 'Rb7'], ['Kc2', 'Rf7'], ['Kd3', 'Rb7'], ['Rf5+', 'Ke6'], ['Rf2', 'Kd5\n'], ['Rf1', 'Ke6'], ['Kc2', 'Bh6'], ['Ne4', 'Kd5'], ['Ng3', 'Ke6'], ['Rf3', 'Ke5'], ['f7', 'Bf8'], ['Rf1', 'd3+\n'], ['Kc3', 'd2'], ['Kc2', 'd1=B+'], ['Rxd1', 'Rxf7'], ['Rf1', 'Rxf1'], ['Nxf1', 'Ke6']]",1/2-1/2
ETCC,Crete GRE,2007.10.31,4,"Alekseev,Evgeny","Tratar,M",,,C10,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'dxe4'], ['Nxe4', 'Nd7'], ['Nf3', 'Ngf6'], ['Bd3', 'c5'], ['O-O', 'cxd4'], ['Nxd4', 'Be7\n'], ['Re1', 'O-O'], ['c3', 'a6'], ['Ng5', 'Nc5'], ['Bc2', 'h6'], ['Ngf3', 'Qc7'], ['Ne5', 'Bd6'], ['Qe2', 'b5\n'], ['h3', 'Bb7'], ['Ng4', 'Nxg4'], ['hxg4', 'Bh2+'], ['Kh1', 'Bf4'], ['Bxf4', 'Qxf4'], ['f3', 'Rfe8'], ['Qe3', 'Qxe3\n'], ['Rxe3', 'Rac8'], ['a4', 'bxa4'], ['Bxa4', 'Nxa4'], ['Rxa4', 'Red8'], ['Re5', 'Rd6'], ['Ra3', 'Bd5'], ['Nc2', 'Rb8\n'], ['b4', 'Rc8'], ['Ne3', 'f6'], ['Nxd5', 'exd5'], ['Re7', 'Kh7'], ['Rb7', 'Rdc6'], ['Rd7', 'R8c7'], ['Rxd5', 'Rxc3\n'], ['Rxa6', 'Rb3'], ['b5', 'Rb2'], ['Rc6', 'Rxb5'], ['Rxb5', '']]",1/2-1/2
ETCC,Crete GRE,2007.11.01,5,"Alekseev,Evgeny","Guseinov,G",,,E91,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Nf3', 'O-O'], ['Be2', 'Bg4'], ['Be3', 'Nfd7'], ['d5', 'c5\n'], ['O-O', 'Na6'], ['h3', 'Bxf3'], ['Bxf3', 'Nc7'], ['Qd2', 'Re8'], ['Rfd1', 'a6'], ['Be2', 'b5'], ['cxb5', 'axb5\n'], ['Nxb5', 'Nb6'], ['Qc2', 'Na6'], ['a3', 'Qd7'], ['Rac1', 'Reb8'], ['b3', 'Nc8'], ['a4', 'Nb4'], ['Qb1', 'Na7\n'], ['Nxa7', 'Rxa7'], ['Bc4', 'f5'], ['exf5', 'Qxf5'], ['Qxf5', 'gxf5'], ['g4', 'Rf8'], ['f4', 'fxg4'], ['hxg4', 'Bb2\n'], ['Rb1', 'Nc2'], ['Bxc5', 'dxc5'], ['d6+', 'Kh8'], ['Rxb2', 'Ne3'], ['dxe7', 'Rxe7'], ['Re2', 'Rxf4'], ['Rd8+', 'Kg7\n'], ['Rg8+', 'Kf6'], ['g5+', 'Kf5'], ['Bd3+', 'Kg4'], ['g6', 'h6'], ['Rf2', 'Rd4'], ['Be2+', 'Kg5'], ['Rf7', 'Nf5\n'], ['Rxe7', 'Nxe7'], ['Re8', 'Nxg6'], ['a5', 'Nf4'], ['Bf1', 'Rd2'], ['a6', 'Ra2'], ['Re4', 'Kf5'], ['Ra4', 'Rxa4\n'], ['bxa4', 'Nd5'], ['a7', 'Nc7'], ['Kf2', 'Ke4'], ['Bg2+', 'Kd3'], ['a8=Q', 'Nxa8'], ['Bxa8', 'c4'], ['Bd5', '']]",1-0
ETCC,Crete GRE,2007.11.03,6,"Alekseev,Evgeny","Roiz,M",,,C95,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Nb8'], ['d4', 'Nbd7'], ['Nbd2', 'Bb7'], ['Bc2', 'Re8'], ['b3', 'Bf8'], ['a4', 'g6'], ['Bd3', 'c6'], ['Qc2', 'Rc8\n'], ['Bb2', 'Nh5'], ['Bf1', 'exd4'], ['Nxd4', 'Nhf6'], ['N4f3', 'Bg7'], ['c4', 'b4'], ['g3', 'c5'], ['Bg2', 'Qc7\n'], ['Nh2', 'Re7'], ['Re3', '']]",1/2-1/2
ETCC,Crete GRE,2007.11.05,8,"Illescas Cordoba,M","Alekseev,Evgeny",,,E15,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Ba6'], ['b3', 'Bb4+'], ['Bd2', 'Be7'], ['Bg2', 'd5'], ['cxd5', 'exd5\n'], ['O-O', 'O-O'], ['Nc3', 'Bb7'], ['Qc2', 'Na6'], ['Rfd1', 'Qc8'], ['Bg5', 'Rd8'], ['Rac1', 'Qe6'], ['Qb2', 'c5\n'], ['e3', 'h6'], ['Bxf6', 'Bxf6'], ['a3', 'Qe7'], ['Rc2', 'g6'], ['h4', 'Bg7'], ['Qc1', '']]",1/2-1/2
ETCC,Crete GRE,2007.11.06,9,"Alekseev,Evgeny","Delchev,A",,,D39,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'dxc4'], ['Bg5', 'Bb4'], ['e4', 'c5'], ['dxc5', 'Qxd1+'], ['Rxd1', 'Nbd7\n'], ['Bd2', 'Bxc5'], ['Bxc4', 'a6'], ['Be2', 'Bd6'], ['O-O', 'O-O'], ['a3', 'b5'], ['Be3', 'Bb8'], ['Nd4', 'Bb7\n'], ['f3', 'Rc8'], ['Nb3', 'Bc7'], ['Rd2', 'Ne5'], ['Rfd1', 'Bc6'], ['Kf2', 'Be8'], ['h3', 'h6'], ['Rc2', 'Nc4\n'], ['Bxc4', 'bxc4'], ['Nd2', 'Nh5'], ['Rdc1', 'Bg3+'], ['Kf1', 'Bf4'], ['Nd1', 'Ba4'], ['b3', 'Bb5'], ['Nxc4', 'Rd8\n'], ['Bxf4', 'Nxf4'], ['Nb2', 'Rab8'], ['a4', 'Bxc4+'], ['bxc4', 'Rdc8'], ['c5', 'Rc6'], ['g3', 'Nxh3'], ['f4', 'g5\n'], ['Kg2', 'g4'], ['Nd3', 'f6'], ['Rb2', 'Rxb2+'], ['Nxb2', 'e5'], ['Nd3', 'a5'], ['fxe5', 'Ng5'], ['exf6', 'Nxe4\n'], ['f7+', 'Kf8'], ['Rc4', 'Nf6'], ['Ne5', 'Re6'], ['c6', 'Nd5'], ['c7', 'Nxc7'], ['Nd7+', 'Kxf7'], ['Rxc7', 'Re2+\n'], ['Kf1', 'Re3'], ['Nc5+', 'Kg6'], ['Kf2', 'Rf3+'], ['Kg2', 'Rc3'], ['Ne6', 'Ra3'], ['Nf4+', 'Kf5'], ['Rc4', 'Ra2+\n'], ['Kf1', 'Ra3'], ['Ne2', 'h5'], ['Ke1', 'Ke6'], ['Nf4+', '']]",1-0
Tal Mem,Moscow RUS,2007.11.10,1,"Alekseev,Evgeny","Ivanchuk,V",,,E60,"[['d4', 'Nf6'], ['c4', 'g6'], ['g3', 'c6'], ['Nf3', 'd5'], ['Qb3', 'dxc4'], ['Qxc4', 'Be6'], ['Qc2', 'Bf5'], ['Qa4', 'Nbd7\n'], ['Bg2', 'Nb6'], ['Qd1', 'Bg7'], ['O-O', 'O-O'], ['Nc3', 'Ne4'], ['Nh4', 'Nxc3'], ['bxc3', 'Be6'], ['e4', 'Bc4\n'], ['Re1', 'c5'], ['Nf3', 'Ba6'], ['Bf4', 'Nc4'], ['Qb3', 'Qb6'], ['Bf1', 'Na5'], ['Qa4', 'Bxf1'], ['Rxf1', 'Qa6\n'], ['Rab1', 'cxd4'], ['cxd4', 'b6'], ['Kg2', 'Qc4'], ['Rb4', 'Qd3'], ['d5', 'Rac8'], ['Rd1', 'Qc2'], ['e5', 'Rfd8\n'], ['d6', 'Qxa4'], ['Rxa4', 'Rd7'], ['Rad4', '']]",1/2-1/2
Tal Mem,Moscow RUS,2007.11.11,2,"Carlsen,M","Alekseev,Evgeny",,,D37,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Be7'], ['Nf3', 'Nf6'], ['Bf4', 'O-O'], ['e3', 'Nbd7'], ['cxd5', 'Nxd5'], ['Nxd5', 'exd5\n'], ['Be2', 'Bb4+'], ['Nd2', 'Nf6'], ['O-O', 'Bd6'], ['Bg5', 'h6'], ['Bh4', 'c6'], ['Qc2', 'Re8'], ['Rab1', 'g6\n'], ['Bxf6', 'Qxf6'], ['b4', 'a6'], ['a4', 'h5'], ['b5', 'Bf5'], ['Bd3', 'Bxd3'], ['Qxd3', 'cxb5'], ['axb5', 'a5\n'], ['Qb3', 'Qf5'], ['Qa4', 'Rec8'], ['b6', 'Qc2'], ['Nb3', 'Qc6'], ['Qa1', 'Bb4'], ['Nc5', 'Qxb6'], ['Nd3', 'Qd6\n'], ['Qa2', 'Ra6'], ['g3', 'Rc3'], ['Rb3', 'Rxb3'], ['Qxb3', 'Rc6'], ['Qa4', 'Kg7'], ['Rb1', 'Rc4'], ['Ne5', 'Rc7\n'], ['Nd3', 'Qc6'], ['Qa2', 'Qb5'], ['Qb3', 'Rc6'], ['Kg2', 'Qc4'], ['Qd1', 'Qb5'], ['Qb3', 'Rc4'], ['Ne5', 'Rc7\n'], ['Nd3', 'Rc4'], ['Ne5', 'Rc7']]",1/2-1/2
Tal Mem,Moscow RUS,2007.11.12,3,"Alekseev,Evgeny","Gelfand,B",,,D43,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'c6'], ['Bg5', 'h6'], ['Bxf6', 'Qxf6'], ['Qc2', 'dxc4'], ['e3', 'b5\n'], ['a4', 'Bb7'], ['axb5', 'cxb5'], ['Nxb5', 'Bb4+'], ['Nc3', 'O-O'], ['Be2', 'Nd7'], ['O-O', 'e5'], ['Qa4', 'Qe7\n'], ['Qb5', 'exd4'], ['Nxd4', 'Nb6'], ['Bf3', 'Bxf3'], ['Nxf3', 'Qc5'], ['Ra6', 'Rfb8'], ['Nd4', 'Qxb5'], ['Ncxb5', 'Rb7\n'], ['g3', 'Nd7'], ['Rc1', '']]",1/2-1/2
Tal Mem,Moscow RUS,2007.11.13,4,"Leko,P","Alekseev,Evgeny",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be3', 'e5'], ['Nb3', 'Be7'], ['f3', 'Be6\n'], ['Qd2', 'O-O'], ['O-O-O', 'Nbd7'], ['g4', 'Qc7'], ['Kb1', 'b5'], ['g5', 'Nh5'], ['Nd5', 'Bxd5'], ['exd5', 'Nb6\n'], ['Rg1', 'g6'], ['Na5', 'Nxd5'], ['Qxd5', 'Qxa5'], ['Rg4', 'Qc7'], ['a3', 'Rab8'], ['Rb4', 'Ng7'], ['h4', 'Nf5\n'], ['Bf2', 'Rfc8'], ['c4', 'Bf8'], ['Rb3', 'Bg7'], ['Ka2', 'bxc4'], ['Bxc4', 'a5'], ['Rd2', 'a4'], ['Rxb8', 'Rxb8\n'], ['Rc2', 'Qd7'], ['Kb1', 'Kf8']]",1/2-1/2
Tal Mem,Moscow RUS,2007.11.14,5,"Alekseev,Evgeny","Kamsky,G",,,D15,"[['d4', 'd5'], ['Nf3', 'Nf6'], ['c4', 'c6'], ['Nc3', 'a6'], ['c5', 'Bf5'], ['Bf4', 'Nbd7'], ['e3', 'g6'], ['h3', 'Bg7'], ['Be2', 'Be4\n'], ['Nh4', 'e5'], ['dxe5', 'Nh5'], ['Nf3', 'Bxf3'], ['Bxf3', 'Nxf4'], ['exf4', 'Nxc5'], ['O-O', 'O-O'], ['Re1', 'Kh8\n'], ['g3', 'f6'], ['Bg4', 'Qb6'], ['Qd4', 'Rae8'], ['Rad1', 'a5'], ['a3', 'fxe5'], ['fxe5', 'h5'], ['b4', 'axb4\n'], ['axb4', 'Na4'], ['Nxa4', 'Qxd4'], ['Rxd4', 'Rxe5'], ['Rxe5', 'Bxe5'], ['Rd1', 'hxg4'], ['hxg4', 'Ra8\n'], ['Nc5', 'Bc3'], ['Rb1', 'b6'], ['Nd3', 'Kg7'], ['Kg2', 'g5'], ['Kf3', 'Ra3'], ['Ke3', 'Kf6'], ['f4', 'Ra8\n'], ['Rh1', 'Re8+'], ['Kf3', 'Bd4'], ['fxg5+', 'Kxg5']]",1/2-1/2
Tal Mem,Moscow RUS,2007.11.16,6,"Kramnik,V","Alekseev,Evgeny",,,E00,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'c5'], ['d5', 'exd5'], ['cxd5', 'b5'], ['e4', 'Nxe4'], ['Qe2', 'Qe7'], ['Bg2', 'Nd6\n'], ['Be3', 'b4'], ['Bxc5', 'Qxe2+'], ['Nxe2', 'Na6'], ['Bxd6', 'Bxd6'], ['Nd2', 'Rb8'], ['Nc4', 'Be7'], ['d6', 'Bf6\n'], ['Nf4', 'Nc5'], ['O-O', 'Ba6'], ['Nd5', 'O-O'], ['Nxf6+', 'gxf6'], ['Bd5', 'Na4'], ['Rfc1', 'Rfe8'], ['Ne3', 'Rb6\n'], ['Rc7', 'Rxd6'], ['Rd1', 'Kh8'], ['Nf5', 'Rb6'], ['Bxf7', 'Nxb2'], ['Rdxd7', 'Re1+'], ['Kg2', 'Bf1+\n'], ['Kf3', 'Be2+'], ['Kf4', 'Rb8'], ['Bc4', '']]",1-0
Tal Mem,Moscow RUS,2007.11.17,7,"Alekseev,Evgeny","Shirov,A",,,D78,"[['d4', 'Nf6'], ['c4', 'g6'], ['g3', 'c6'], ['Nf3', 'd5'], ['Qb3', 'Bg7'], ['Bg2', 'O-O'], ['O-O', 'Qb6'], ['Nc3', 'Bf5\n'], ['Ne5', 'e6'], ['Bf4', 'Nbd7'], ['Qxb6', 'axb6'], ['f3', 'Nxe5'], ['Bxe5', 'g5'], ['e4', 'Bg6'], ['cxd5', 'exd5\n'], ['Rad1', 'Rfd8'], ['a3', 'dxe4'], ['fxe4', 'Ne8'], ['Bxg7', 'Kxg7'], ['Rfe1', 'Nd6'], ['Bf1', 'f6'], ['Kf2', 'b5\n'], ['Bd3', 'Nf7'], ['Bb1', 'Rd7'], ['Ba2', 'Bh5'], ['Be6', 'Re7'], ['g4', 'Rxe6'], ['gxh5', 'Kh6'], ['d5', 'Re7\n'], ['Ne2', 'Rxe4'], ['dxc6', 'bxc6'], ['Ng3', 'Rxe1'], ['Kxe1', 'Rd8'], ['Rxd8', 'Nxd8'], ['b3', 'Nb7'], ['a4', 'b4\n'], ['Kd2', 'Na5'], ['Kd3', 'c5'], ['Ne4', 'Nxb3'], ['Nxf6', 'Na5'], ['Kc2', 'c4'], ['Nd5', 'Nc6'], ['Ne3', 'c3\n'], ['Nd5', 'Kxh5'], ['Nxb4', 'Nxb4+'], ['Kxc3', 'Na6'], ['Kc4', 'Kh4']]",0-1
Tal Mem,Moscow RUS,2007.11.18,8,"Alekseev,Evgeny","Jakovenko,D",,,D56,"[['d4', 'Nf6'], ['Nf3', 'd5'], ['c4', 'e6'], ['Nc3', 'Be7'], ['Bg5', 'O-O'], ['e3', 'h6'], ['Bh4', 'Ne4'], ['Bxe7', 'Qxe7\n'], ['Qc2', 'Nxc3'], ['Qxc3', 'dxc4'], ['Qxc4', 'b6'], ['Rc1', 'c5'], ['dxc5', 'Bb7'], ['Qh4', 'Qxh4'], ['Nxh4', 'Rc8\n'], ['Bb5', 'Na6'], ['c6', 'Nb4'], ['Ke2', '']]",1/2-1/2
Tal Mem,Moscow RUS,2007.11.19,9,"Mamedyarov,S","Alekseev,Evgeny",,,A04,"[['Nf3', 'c5'], ['c3', 'd5'], ['e3', 'Nf6'], ['d4', 'e6'], ['Nbd2', 'Bd6'], ['dxc5', 'Bxc5'], ['Bd3', 'O-O'], ['O-O', 'Bb6\n'], ['e4', 'Nc6'], ['Qe2', 'Bc7'], ['Nb3', 'dxe4'], ['Bxe4', 'Nxe4'], ['Qxe4', 'Qf6'], ['Nbd4', 'Nxd4'], ['Qxd4', 'Qxd4\n'], ['Nxd4', '']]",1/2-1/2
World Cup,Khanty-Mansiysk RUS,2007.11.24,1.1,"Ismagambetov,An","Alekseev,Evgeny",,,B33,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'Qb6'], ['Nb3', 'Nf6'], ['Nc3', 'e6'], ['Bg5', 'Be7'], ['Qd2', 'O-O\n'], ['O-O-O', 'Rd8'], ['Qe1', 'd6'], ['f4', 'a6'], ['Kb1', 'Qc7'], ['Bd3', 'b5'], ['Rg1', 'b4'], ['Ne2', 'e5'], ['g4', 'exf4\n'], ['Nxf4', 'Qa7'], ['Bh4', 'a5'], ['g5', 'Ne8'], ['Bf2', 'Qb8'], ['Nd5', 'Bf8'], ['Bb6', 'Bb7'], ['Bxd8', 'Qxd8\n'], ['Bb5', 'Nc7'], ['Bxc6', 'Bxc6'], ['Nd4', 'Bb7'], ['Nf5', 'Nxd5'], ['exd5', 'Kh8'], ['Qf2', 'Rc8'], ['h4', 'Rc5\n'], ['Ne3', 'Rc7'], ['h5', 'Bc8'], ['Rdf1', 'a4'], ['Nf5', 'b3'], ['cxb3', 'axb3'], ['Nd4', 'bxa2+'], ['Ka1', 'Kg8\n'], ['g6', 'fxg6'], ['hxg6', 'hxg6'], ['Rh1', 'Qf6'], ['Qh2', '']]",1-0
World Cup,Khanty-Mansiysk RUS,2007.11.25,1.2,"Alekseev,Evgeny","Ismagambetov,An",,,C10,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'dxe4'], ['Nxe4', 'Nd7'], ['Nf3', 'Ngf6'], ['Bd3', 'Nxe4'], ['Bxe4', 'Nf6'], ['Bg5', 'Qd6\n'], ['Bxf6', 'gxf6'], ['c3', 'f5'], ['Bc2', 'Bg7'], ['Qe2', 'Bd7'], ['Bxf5', 'O-O-O'], ['Bc2', 'h5'], ['O-O-O', 'Bc6\n'], ['Be4', 'Qf4+'], ['Nd2', 'Bd5'], ['Kb1', 'e5'], ['Qe3', 'Qf6'], ['dxe5', 'Qxe5'], ['Qf3', 'Be6'], ['Bxb7+', 'Kb8\n'], ['Ba6', 'Qf5+'], ['Ka1', 'Qd5'], ['Qxd5', 'Rxd5'], ['Nc4', 'Rc5'], ['Ne3', 'c6'], ['Rd2', 'Kc7'], ['Rc1', 'Rb8\n'], ['g3', 'h4'], ['Bd3', 'hxg3'], ['hxg3', 'Rd8'], ['Rdd1', 'Rh8'], ['Rh1', 'Rd8'], ['Bb1', 'Rd2'], ['Rc2', 'Rd8\n'], ['Rh7', 'Bf6'], ['f4', 'Kb6'], ['g4', 'Re8'], ['g5', 'Bd8'], ['b4', 'Rb5'], ['a4', 'Bf5'], ['Nc4+', '']]",1-0
World Cup,Khanty-Mansiysk RUS,2007.11.26,1.3,"Ismagambetov,An","Alekseev,Evgeny",,,C07,"[['e4', 'e6'], ['d4', 'd5'], ['Nd2', 'c5'], ['Ngf3', 'cxd4'], ['exd5', 'Qxd5'], ['Bc4', 'Qd6'], ['O-O', 'Nf6'], ['Nb3', 'Nc6\n'], ['Re1', 'a6'], ['Nbxd4', 'Nxd4'], ['Nxd4', 'Qc7'], ['Bd3', 'Bc5'], ['c3', 'Bd7'], ['Qf3', 'Bxd4'], ['cxd4', 'Bc6\n'], ['Qe2', 'Rd8'], ['b3', 'O-O'], ['Ba3', 'Rfe8'], ['Rad1', 'Nd5'], ['Qc2', 'h6'], ['Be4', 'Qa5'], ['Qc5', 'Qxc5\n'], ['Bxc5', 'Rd7'], ['Rc1', 'Ne7'], ['Bd3', 'Bd5'], ['Rb1', 'g5'], ['a4', 'Kg7'], ['b4', 'Ra8'], ['f3', 'Ng6\n'], ['Bxg6', 'Kxg6'], ['Kf2', 'h5'], ['h4', 'g4'], ['f4', 'f6'], ['g3', 'Kf5'], ['a5', 'Re8'], ['Re3', 'Rc8']]",1/2-1/2
World Cup,Khanty-Mansiysk RUS,2007.11.26,1.4,"Alekseev,Evgeny","Ismagambetov,An",,,C10,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'dxe4'], ['Nxe4', 'Nd7'], ['Nf3', 'Ngf6'], ['Bd3', 'Nxe4'], ['Bxe4', 'Nf6'], ['Bg5', 'Qd6\n'], ['Bd3', 'Qb4+'], ['Qd2', 'Qxb2'], ['O-O', 'Be7'], ['Qf4', 'Qb6'], ['Qg3', 'c5'], ['Rab1', 'Qd8'], ['dxc5', 'Bxc5\n'], ['Rfd1', 'Qe7'], ['Bb5+', 'Kf8'], ['Ne5', 'h6'], ['Rd7', 'Bxd7'], ['Bxf6', 'Bxf2+'], ['Qxf2', 'gxf6\n'], ['Nxd7+', 'Kg7'], ['Rb3', 'Rhd8'], ['Rg3+', 'Kh8'], ['Qf4', '']]",1-0
World Cup,Khanty-Mansiysk RUS,2007.11.27,2.1,"Alekseev,Evgeny","Sakaev,K",,,C54,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['c3', 'Nf6'], ['d3', 'd6'], ['Bb3', 'a6'], ['O-O', 'Ba7'], ['Be3', 'O-O\n'], ['Nbd2', 'Qe7'], ['Bxa7', 'Rxa7'], ['Nc4', 'Ra8'], ['Re1', 'g6'], ['Ne3', 'Be6'], ['Bc2', 'Ng4'], ['Nd5', 'Qd8\n'], ['h3', 'Nf6'], ['Ne3', 'Bd7'], ['d4', 'Re8'], ['dxe5', 'Nxe5'], ['Nxe5', 'dxe5'], ['Qf3', 'Qe7'], ['Rad1', '']]",1/2-1/2
